Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,LapTime,Sector1Time,Sector2Time,Sector3Time,TrackStatus,year,gp,session_code,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,CompoundEncoded,lap_time_mean_3,lap_time_delta,tyre_ratio,stint_progress,is_raining
BOT,77,Alfa Romeo,15.0,2.0,HARD,14.0,16.0,100.728,29.425,33.675,37.628,1,2023,Las Vegas Grand Prix,R,0 days 00:43:06.715000,18.2,48.0,939.9,0,17.9,255,2.2,2,101.654,-3.243000000000009,0.5384615384615384,0.5909090909090909,0
BOT,77,Alfa Romeo,16.0,2.0,HARD,15.0,15.0,100.774,29.257,33.818,37.699,1,2023,Las Vegas Grand Prix,R,0 days 00:44:06.729000,18.2,48.0,939.9,0,17.9,243,2.2,2,101.82433333333334,0.04600000000000648,0.5769230769230769,0.6363636363636364,0
BOT,77,Alfa Romeo,17.0,2.0,HARD,16.0,14.0,101.697,29.865,34.346,37.486,1,2023,Las Vegas Grand Prix,R,0 days 00:46:06.743000,18.2,48.0,939.9,0,17.9,239,2.2,2,101.06633333333333,0.9230000000000018,0.6153846153846154,0.6818181818181818,0
BOT,77,Alfa Romeo,18.0,2.0,HARD,17.0,12.0,100.86,29.164,33.998,37.698,1,2023,Las Vegas Grand Prix,R,0 days 00:48:06.756000,18.1,48.0,939.9,0,17.8,210,3.0,2,101.11033333333334,-0.8370000000000033,0.6538461538461539,0.7272727272727273,0
BOT,77,Alfa Romeo,19.0,2.0,HARD,18.0,13.0,101.27,29.517,33.735,38.018,1,2023,Las Vegas Grand Prix,R,0 days 00:49:06.755000,18.1,48.0,939.9,0,17.8,213,2.5,2,101.27566666666667,0.4099999999999966,0.6923076923076923,0.7727272727272727,0
BOT,77,Alfa Romeo,20.0,2.0,HARD,19.0,14.0,100.753,29.137,33.607,38.009,12,2023,Las Vegas Grand Prix,R,0 days 00:51:06.784000,18.0,48.0,939.9,0,17.9,238,2.2,2,100.961,-0.5169999999999959,0.7307692307692307,0.8181818181818182,0
BOT,77,Alfa Romeo,21.0,2.0,HARD,20.0,15.0,102.145,29.901,34.715,37.529,1,2023,Las Vegas Grand Prix,R,0 days 00:53:06.782000,18.0,48.0,939.7,0,17.8,222,3.4,2,101.38933333333334,1.391999999999996,0.7692307692307693,0.8636363636363636,0
BOT,77,Alfa Romeo,22.0,2.0,HARD,21.0,16.0,102.542,29.626,34.355,38.561,1,2023,Las Vegas Grand Prix,R,0 days 00:54:06.797000,18.0,48.0,939.7,0,17.7,230,2.2,2,101.81333333333333,0.39700000000000557,0.8076923076923077,0.9090909090909091,0
BOT,77,Alfa Romeo,23.0,2.0,HARD,22.0,16.0,101.224,29.334,34.174,37.716,1,2023,Las Vegas Grand Prix,R,0 days 00:56:06.795000,18.0,48.0,939.7,0,17.8,204,2.5,2,101.97033333333333,-1.3179999999999978,0.8461538461538461,0.9545454545454546,0
BOT,77,Alfa Romeo,24.0,2.0,HARD,23.0,17.0,106.578,29.486,34.228,42.864,1,2023,Las Vegas Grand Prix,R,0 days 00:58:06.793000,18.0,48.0,939.7,0,17.9,220,2.5,2,103.44800000000002,5.353999999999999,0.8846153846153846,1.0,0
BOT,77,Alfa Romeo,25.0,3.0,MEDIUM,1.0,18.0,118.901,45.724,35.093,38.084,1,2023,Las Vegas Grand Prix,R,0 days 01:00:06.807000,18.1,48.0,939.7,0,17.8,241,2.4,1,108.901,12.322999999999993,0.038461538461538464,0.038461538461538464,0
BOT,77,Alfa Romeo,26.0,3.0,MEDIUM,2.0,18.0,130.905,38.71,43.696,48.499,14,2023,Las Vegas Grand Prix,R,0 days 01:02:06.804000,18.0,48.0,939.7,0,17.8,227,2.0,1,118.79466666666667,12.004000000000005,0.07692307692307693,0.07692307692307693,0
BOT,77,Alfa Romeo,27.0,3.0,MEDIUM,3.0,18.0,132.819,38.677,48.792,45.35,4,2023,Las Vegas Grand Prix,R,0 days 01:04:06.802000,18.0,48.0,939.7,0,17.8,222,4.0,1,127.54166666666667,1.9139999999999873,0.11538461538461539,0.11538461538461539,0
BOT,77,Alfa Romeo,28.0,3.0,MEDIUM,4.0,18.0,137.195,35.081,46.919,55.195,41,2023,Las Vegas Grand Prix,R,0 days 01:06:06.800000,18.0,48.0,939.5,0,17.7,241,4.0,1,133.63966666666667,4.376000000000005,0.15384615384615385,0.15384615384615385,0
BOT,77,Alfa Romeo,29.0,3.0,MEDIUM,5.0,18.0,102.484,30.554,34.364,37.566,1,2023,Las Vegas Grand Prix,R,0 days 01:08:06.891000,17.9,48.0,939.5,0,17.7,197,1.7,1,124.166,-34.711,0.19230769230769232,0.19230769230769232,0
BOT,77,Alfa Romeo,30.0,3.0,MEDIUM,6.0,18.0,100.952,29.536,33.957,37.459,1,2023,Las Vegas Grand Prix,R,0 days 01:10:06.811000,17.9,47.0,939.4,0,17.7,303,2.4,1,113.54366666666668,-1.5319999999999965,0.23076923076923078,0.23076923076923078,0
BOT,77,Alfa Romeo,31.0,3.0,MEDIUM,7.0,18.0,100.816,29.412,33.927,37.477,1,2023,Las Vegas Grand Prix,R,0 days 01:12:06.809000,18.0,47.0,939.5,0,17.8,323,1.5,1,101.41733333333333,-0.13599999999999568,0.2692307692307692,0.2692307692307692,0
BOT,77,Alfa Romeo,32.0,3.0,MEDIUM,8.0,18.0,100.257,28.976,33.738,37.543,1,2023,Las Vegas Grand Prix,R,0 days 01:13:06.808000,18.0,48.0,939.2,0,17.8,21,1.6,1,100.67500000000001,-0.5589999999999975,0.3076923076923077,0.3076923076923077,0
BOT,77,Alfa Romeo,33.0,3.0,MEDIUM,9.0,18.0,101.292,29.199,34.504,37.589,1,2023,Las Vegas Grand Prix,R,0 days 01:15:06.806000,18.0,48.0,939.2,0,17.8,249,3.0,1,100.78833333333336,1.0349999999999966,0.34615384615384615,0.34615384615384615,0
BOT,77,Alfa Romeo,34.0,3.0,MEDIUM,10.0,18.0,101.214,29.296,34.185,37.733,1,2023,Las Vegas Grand Prix,R,0 days 01:17:06.819000,18.1,47.0,939.4,0,17.7,0,2.0,1,100.921,-0.07800000000000296,0.38461538461538464,0.38461538461538464,0
BOT,77,Alfa Romeo,35.0,3.0,MEDIUM,11.0,18.0,101.02,29.336,33.82,37.864,1,2023,Las Vegas Grand Prix,R,0 days 01:18:06.803000,18.2,47.0,939.2,0,17.7,251,2.2,1,101.17533333333334,-0.19400000000000261,0.4230769230769231,0.4230769230769231,0
BOT,77,Alfa Romeo,36.0,3.0,MEDIUM,12.0,19.0,101.741,29.872,33.593,38.276,1,2023,Las Vegas Grand Prix,R,0 days 01:20:06.816000,18.2,47.0,939.5,0,17.7,286,4.0,1,101.325,0.7210000000000036,0.46153846153846156,0.46153846153846156,0
BOT,77,Alfa Romeo,37.0,3.0,MEDIUM,13.0,19.0,101.632,29.591,34.311,37.73,1,2023,Las Vegas Grand Prix,R,0 days 01:22:06.814000,18.2,47.0,939.4,0,17.7,0,1.7,1,101.46433333333334,-0.10899999999999466,0.5,0.5,0
BOT,77,Alfa Romeo,38.0,3.0,MEDIUM,14.0,19.0,100.499,29.067,33.692,37.74,1,2023,Las Vegas Grand Prix,R,0 days 01:23:06.813000,18.1,47.0,939.4,0,17.9,305,0.6,1,101.29066666666667,-1.1330000000000098,0.5384615384615384,0.5384615384615384,0
BOT,77,Alfa Romeo,39.0,3.0,MEDIUM,15.0,19.0,100.969,29.166,34.179,37.624,1,2023,Las Vegas Grand Prix,R,0 days 01:25:06.811000,18.1,47.0,939.5,0,17.9,220,1.7,1,101.03333333333335,0.46999999999999886,0.5769230769230769,0.5769230769230769,0
BOT,77,Alfa Romeo,40.0,3.0,MEDIUM,16.0,19.0,100.347,29.162,33.603,37.582,12,2023,Las Vegas Grand Prix,R,0 days 01:27:06.824000,18.2,47.0,939.7,0,17.7,16,1.3,1,100.60500000000002,-0.6219999999999999,0.6153846153846154,0.6153846153846154,0
BOT,77,Alfa Romeo,41.0,3.0,MEDIUM,17.0,19.0,100.593,29.32,33.568,37.705,1,2023,Las Vegas Grand Prix,R,0 days 01:28:06.808000,18.2,47.0,939.5,0,17.8,18,1.3,1,100.63633333333333,0.24600000000000932,0.6538461538461539,0.6538461538461539,0
BOT,77,Alfa Romeo,42.0,3.0,MEDIUM,18.0,19.0,100.002,28.91,33.549,37.543,1,2023,Las Vegas Grand Prix,R,0 days 01:30:06.821000,18.2,47.0,939.5,0,17.8,4,0.8,1,100.31400000000001,-0.5910000000000082,0.6923076923076923,0.6923076923076923,0
BOT,77,Alfa Romeo,43.0,3.0,MEDIUM,19.0,19.0,99.831,28.88,33.484,37.467,1,2023,Las Vegas Grand Prix,R,0 days 01:32:06.819000,18.1,47.0,939.9,0,17.7,258,2.2,1,100.14200000000001,-0.17099999999999227,0.7307692307692307,0.7307692307692307,0
BOT,77,Alfa Romeo,44.0,3.0,MEDIUM,20.0,19.0,99.304,28.775,33.054,37.475,1,2023,Las Vegas Grand Prix,R,0 days 01:33:06.818000,18.1,47.0,939.7,0,17.7,254,2.4,1,99.71233333333333,-0.527000000000001,0.7692307692307693,0.7692307692307693,0
BOT,77,Alfa Romeo,45.0,3.0,MEDIUM,21.0,19.0,99.075,28.76,32.917,37.398,1,2023,Las Vegas Grand Prix,R,0 days 01:35:06.816000,18.0,48.0,939.5,0,17.6,284,1.7,1,99.40333333333335,-0.2289999999999992,0.8076923076923077,0.8076923076923077,0
BOT,77,Alfa Romeo,46.0,3.0,MEDIUM,22.0,18.0,98.672,28.694,32.685,37.293,12,2023,Las Vegas Grand Prix,R,0 days 01:37:06.814000,18.0,48.0,939.7,0,17.8,104,2.2,1,99.01700000000001,-0.4030000000000058,0.8461538461538461,0.8461538461538461,0
BOT,77,Alfa Romeo,47.0,3.0,MEDIUM,23.0,17.0,99.237,28.512,33.141,37.584,12,2023,Las Vegas Grand Prix,R,0 days 01:38:06.828000,18.0,48.0,939.7,0,17.6,335,1.5,1,98.99466666666667,0.5649999999999977,0.8846153846153846,0.8846153846153846,0
BOT,77,Alfa Romeo,48.0,3.0,MEDIUM,24.0,17.0,98.926,28.635,32.788,37.503,21,2023,Las Vegas Grand Prix,R,0 days 01:40:06.826000,18.0,48.0,940.0,0,17.6,257,1.5,1,98.94500000000001,-0.31099999999999284,0.9230769230769231,0.9230769230769231,0
BOT,77,Alfa Romeo,49.0,3.0,MEDIUM,25.0,17.0,97.562,28.029,32.439,37.094,1,2023,Las Vegas Grand Prix,R,0 days 01:42:06.824000,18.0,48.0,939.9,0,17.6,238,2.5,1,98.575,-1.3640000000000043,0.9615384615384616,0.9615384615384616,0
BOT,77,Alfa Romeo,50.0,3.0,MEDIUM,26.0,17.0,99.068,28.397,33.103,37.568,1,2023,Las Vegas Grand Prix,R,0 days 01:43:06.823000,18.0,48.0,939.9,0,17.5,229,2.7,1,98.51866666666668,1.5060000000000002,1.0,1.0,0
PIA,81,McLaren,1.0,1.0,HARD,2.0,13.0,126.811,0.0,36.999,49.734,126,2023,Las Vegas Grand Prix,R,0 days 00:14:06.652000,17.9,47.0,940.0,0,18.5,223,2.7,2,0.0,0.0,0.07142857142857142,0.07692307692307693,0
PIA,81,McLaren,2.0,1.0,HARD,3.0,12.0,121.844,38.61,38.189,45.045,671,2023,Las Vegas Grand Prix,R,0 days 00:17:06.649000,18.0,47.0,940.0,0,18.3,225,2.2,2,0.0,-4.967000000000013,0.10714285714285714,0.15384615384615385,0
PIA,81,McLaren,3.0,1.0,HARD,4.0,12.0,118.487,30.407,34.059,54.021,124,2023,Las Vegas Grand Prix,R,0 days 00:19:06.647000,18.0,47.0,940.0,0,18.3,209,2.2,2,122.38066666666667,-3.3569999999999993,0.14285714285714285,0.23076923076923078,0
PIA,81,McLaren,7.0,1.0,HARD,8.0,10.0,102.831,30.53,34.544,37.757,1,2023,Las Vegas Grand Prix,R,0 days 00:29:06.652000,18.0,47.0,940.0,0,18.2,223,2.4,2,114.38733333333333,-15.655999999999992,0.2857142857142857,0.3076923076923077,0
PIA,81,McLaren,8.0,1.0,HARD,9.0,9.0,100.924,29.544,33.952,37.428,1,2023,Las Vegas Grand Prix,R,0 days 00:31:06.650000,18.1,47.0,939.9,0,18.1,206,2.7,2,107.414,-1.9069999999999965,0.32142857142857145,0.38461538461538464,0
PIA,81,McLaren,9.0,1.0,HARD,10.0,9.0,100.339,29.614,33.393,37.332,1,2023,Las Vegas Grand Prix,R,0 days 00:32:06.648000,18.1,47.0,939.9,0,18.1,197,2.4,2,101.36466666666666,-0.585000000000008,0.35714285714285715,0.46153846153846156,0
PIA,81,McLaren,10.0,1.0,HARD,11.0,8.0,100.348,29.325,33.889,37.134,1,2023,Las Vegas Grand Prix,R,0 days 00:34:06.662000,18.1,48.0,939.9,0,18.0,224,2.5,2,100.53699999999999,0.009000000000000341,0.39285714285714285,0.5384615384615384,0
PIA,81,McLaren,11.0,1.0,HARD,12.0,8.0,100.003,29.309,33.289,37.405,1,2023,Las Vegas Grand Prix,R,0 days 00:36:06.660000,18.1,48.0,939.9,0,17.8,244,3.2,2,100.23,-0.34499999999999886,0.42857142857142855,0.6153846153846154,0
PIA,81,McLaren,12.0,1.0,HARD,13.0,8.0,99.03,28.746,33.114,37.17,1,2023,Las Vegas Grand Prix,R,0 days 00:37:06.674000,18.1,48.0,939.9,0,17.8,228,2.5,2,99.79366666666668,-0.972999999999999,0.4642857142857143,0.6923076923076923,0
PIA,81,McLaren,13.0,1.0,HARD,14.0,8.0,98.635,28.446,33.094,37.095,1,2023,Las Vegas Grand Prix,R,0 days 00:39:06.672000,18.1,49.0,939.9,0,17.8,235,0.8,2,99.22266666666667,-0.394999999999996,0.5,0.7692307692307693,0
PIA,81,McLaren,14.0,1.0,HARD,15.0,7.0,99.735,28.581,34.166,36.988,12,2023,Las Vegas Grand Prix,R,0 days 00:41:06.717000,18.2,48.0,939.9,0,17.9,232,2.7,2,99.13333333333334,1.0999999999999943,0.5357142857142857,0.8461538461538461,0
PIA,81,McLaren,15.0,1.0,HARD,16.0,7.0,99.352,28.608,33.642,37.102,1,2023,Las Vegas Grand Prix,R,0 days 00:42:06.716000,18.2,48.0,939.9,0,17.9,233,2.2,2,99.24066666666666,-0.38299999999999557,0.5714285714285714,0.9230769230769231,0
PIA,81,McLaren,16.0,1.0,HARD,17.0,9.0,107.333,28.93,34.215,44.188,1,2023,Las Vegas Grand Prix,R,0 days 00:44:06.729000,18.2,48.0,939.9,0,17.9,243,2.2,2,102.14,7.9809999999999945,0.6071428571428571,1.0,0
PIA,81,McLaren,17.0,2.0,HARD,2.0,16.0,118.267,47.154,33.936,37.177,1,2023,Las Vegas Grand Prix,R,0 days 00:46:06.743000,18.2,48.0,939.9,0,17.9,239,2.2,2,108.31733333333334,10.933999999999997,0.07142857142857142,0.04,0
PIA,81,McLaren,18.0,2.0,HARD,3.0,13.0,98.612,28.475,33.387,36.75,1,2023,Las Vegas Grand Prix,R,0 days 00:48:06.756000,18.1,48.0,939.9,0,17.8,210,3.0,2,108.07066666666667,-19.655,0.10714285714285714,0.08,0
PIA,81,McLaren,19.0,2.0,HARD,4.0,12.0,99.483,29.019,33.994,36.47,1,2023,Las Vegas Grand Prix,R,0 days 00:49:06.755000,18.1,48.0,939.9,0,17.8,213,2.5,2,105.454,0.8710000000000093,0.14285714285714285,0.12,0
PIA,81,McLaren,20.0,2.0,HARD,5.0,12.0,98.066,28.195,32.896,36.975,12,2023,Las Vegas Grand Prix,R,0 days 00:51:06.784000,18.0,48.0,939.9,0,17.9,238,2.2,2,98.72033333333333,-1.4170000000000016,0.17857142857142858,0.16,0
PIA,81,McLaren,21.0,2.0,HARD,6.0,11.0,98.041,28.267,32.898,36.876,1,2023,Las Vegas Grand Prix,R,0 days 00:53:06.782000,18.0,48.0,939.7,0,17.8,222,3.4,2,98.53000000000002,-0.025000000000005684,0.21428571428571427,0.2,0
PIA,81,McLaren,22.0,2.0,HARD,7.0,10.0,97.763,28.002,32.713,37.048,1,2023,Las Vegas Grand Prix,R,0 days 00:54:06.797000,18.0,48.0,939.7,0,17.7,230,2.2,2,97.95666666666666,-0.2779999999999916,0.25,0.24,0
PIA,81,McLaren,23.0,2.0,HARD,8.0,10.0,98.238,28.06,33.321,36.857,1,2023,Las Vegas Grand Prix,R,0 days 00:56:06.795000,18.0,48.0,939.7,0,17.8,204,2.5,2,98.014,0.4749999999999943,0.2857142857142857,0.28,0
PIA,81,McLaren,24.0,2.0,HARD,9.0,10.0,97.912,27.911,33.003,36.998,1,2023,Las Vegas Grand Prix,R,0 days 00:58:06.793000,18.0,48.0,939.7,0,17.9,220,2.5,2,97.971,-0.3259999999999934,0.32142857142857145,0.32,0
PIA,81,McLaren,25.0,2.0,HARD,10.0,9.0,98.973,28.639,33.341,36.993,1,2023,Las Vegas Grand Prix,R,0 days 00:59:06.792000,18.0,48.0,939.7,0,17.9,237,2.7,2,98.37433333333335,1.0609999999999928,0.35714285714285715,0.36,0
PIA,81,McLaren,26.0,2.0,HARD,11.0,9.0,114.056,27.912,35.953,50.191,14,2023,Las Vegas Grand Prix,R,0 days 01:01:06.805000,18.1,48.0,939.7,0,17.7,224,3.5,2,103.647,15.082999999999998,0.39285714285714285,0.4,0
PIA,81,McLaren,29.0,2.0,HARD,14.0,3.0,100.139,29.882,33.025,37.232,1,2023,Las Vegas Grand Prix,R,0 days 01:08:06.891000,17.9,48.0,939.5,0,17.7,197,1.7,2,104.38933333333334,-13.917000000000002,0.5,0.44,0
PIA,81,McLaren,30.0,2.0,HARD,15.0,3.0,97.92,28.117,32.667,37.136,1,2023,Las Vegas Grand Prix,R,0 days 01:10:06.811000,17.9,47.0,939.4,0,17.7,303,2.4,2,104.03833333333334,-2.218999999999994,0.5357142857142857,0.48,0
PIA,81,McLaren,31.0,2.0,HARD,16.0,3.0,97.128,27.891,32.511,36.726,1,2023,Las Vegas Grand Prix,R,0 days 01:11:06.810000,18.0,47.0,939.4,0,17.7,62,1.6,2,98.39566666666667,-0.7920000000000016,0.5714285714285714,0.52,0
PIA,81,McLaren,32.0,2.0,HARD,17.0,3.0,97.446,28.075,32.609,36.762,1,2023,Las Vegas Grand Prix,R,0 days 01:13:06.808000,18.0,48.0,939.2,0,17.8,21,1.6,2,97.498,0.31799999999999784,0.6071428571428571,0.56,0
PIA,81,McLaren,33.0,2.0,HARD,18.0,4.0,98.889,28.231,32.882,37.776,1,2023,Las Vegas Grand Prix,R,0 days 01:15:06.806000,18.0,48.0,939.2,0,17.8,249,3.0,2,97.82099999999998,1.4429999999999978,0.6428571428571429,0.6,0
PIA,81,McLaren,34.0,2.0,HARD,19.0,4.0,97.332,28.053,32.625,36.654,1,2023,Las Vegas Grand Prix,R,0 days 01:16:06.805000,18.1,48.0,939.2,0,17.7,262,3.2,2,97.889,-1.5570000000000022,0.6785714285714286,0.64,0
PIA,81,McLaren,35.0,2.0,HARD,20.0,4.0,97.0,27.723,32.477,36.8,1,2023,Las Vegas Grand Prix,R,0 days 01:18:06.803000,18.2,47.0,939.2,0,17.7,251,2.2,2,97.74033333333334,-0.33199999999999363,0.7142857142857143,0.68,0
PIA,81,McLaren,36.0,2.0,HARD,21.0,4.0,96.849,27.541,32.521,36.787,1,2023,Las Vegas Grand Prix,R,0 days 01:20:06.816000,18.2,47.0,939.5,0,17.7,286,4.0,2,97.06033333333333,-0.15099999999999625,0.75,0.72,0
PIA,81,McLaren,37.0,2.0,HARD,22.0,4.0,97.484,27.812,32.791,36.881,1,2023,Las Vegas Grand Prix,R,0 days 01:21:06.815000,18.1,47.0,939.4,0,17.7,301,2.2,2,97.11099999999999,0.6349999999999909,0.7857142857142857,0.76,0
PIA,81,McLaren,38.0,2.0,HARD,23.0,4.0,97.202,27.822,32.678,36.702,1,2023,Las Vegas Grand Prix,R,0 days 01:23:06.813000,18.1,47.0,939.4,0,17.9,305,0.6,2,97.17833333333333,-0.2819999999999965,0.8214285714285714,0.8,0
PIA,81,McLaren,39.0,2.0,HARD,24.0,4.0,97.151,27.703,32.669,36.779,1,2023,Las Vegas Grand Prix,R,0 days 01:24:06.812000,18.1,47.0,939.5,0,17.9,200,1.1,2,97.279,-0.05100000000000193,0.8571428571428571,0.84,0
PIA,81,McLaren,40.0,2.0,HARD,25.0,4.0,97.223,27.668,32.748,36.807,12,2023,Las Vegas Grand Prix,R,0 days 01:26:06.810000,18.1,47.0,939.5,0,17.8,308,1.5,2,97.19200000000001,0.07200000000000273,0.8928571428571429,0.88,0
PIA,81,McLaren,41.0,2.0,HARD,26.0,4.0,97.408,27.674,32.832,36.902,1,2023,Las Vegas Grand Prix,R,0 days 01:28:06.808000,18.2,47.0,939.5,0,17.8,18,1.3,2,97.26066666666668,0.18500000000000227,0.9285714285714286,0.92,0
PIA,81,McLaren,42.0,2.0,HARD,27.0,4.0,97.435,27.706,32.913,36.816,1,2023,Las Vegas Grand Prix,R,0 days 01:29:06.822000,18.1,47.0,939.7,0,17.8,288,2.0,2,97.35533333333335,0.027000000000001023,0.9642857142857143,0.96,0
PIA,81,McLaren,43.0,2.0,HARD,28.0,5.0,101.648,27.713,32.712,41.223,1,2023,Las Vegas Grand Prix,R,0 days 01:31:06.820000,18.1,47.0,939.9,0,17.7,261,2.4,2,98.83033333333333,4.212999999999994,1.0,1.0,0
PIA,81,McLaren,44.0,3.0,MEDIUM,2.0,11.0,112.939,43.634,33.016,36.289,1,2023,Las Vegas Grand Prix,R,0 days 01:33:06.818000,18.1,47.0,939.7,0,17.7,254,2.4,1,104.00733333333334,11.290999999999997,0.07142857142857142,0.14285714285714285,0
PIA,81,McLaren,45.0,3.0,MEDIUM,3.0,11.0,96.255,27.499,32.067,36.689,1,2023,Las Vegas Grand Prix,R,0 days 01:34:06.817000,18.0,48.0,939.7,0,17.6,290,1.5,1,103.61399999999999,-16.683999999999997,0.10714285714285714,0.2857142857142857,0
PIA,81,McLaren,46.0,3.0,MEDIUM,4.0,11.0,95.585,27.218,31.967,36.4,12,2023,Las Vegas Grand Prix,R,0 days 01:36:06.815000,18.0,48.0,939.7,0,17.7,195,1.6,1,101.593,-0.6700000000000017,0.14285714285714285,0.42857142857142855,0
PIA,81,McLaren,47.0,3.0,MEDIUM,5.0,11.0,95.49,27.213,31.921,36.356,21,2023,Las Vegas Grand Prix,R,0 days 01:38:06.828000,18.0,48.0,939.7,0,17.6,335,1.5,1,95.77666666666666,-0.09499999999999886,0.17857142857142858,0.5714285714285714,0
PIA,81,McLaren,48.0,3.0,MEDIUM,6.0,10.0,95.595,27.209,32.284,36.102,12,2023,Las Vegas Grand Prix,R,0 days 01:39:06.827000,18.0,48.0,939.7,0,17.5,332,2.0,1,95.55666666666666,0.10500000000000398,0.21428571428571427,0.7142857142857143,0
PIA,81,McLaren,49.0,3.0,MEDIUM,7.0,10.0,96.014,27.296,32.182,36.536,1,2023,Las Vegas Grand Prix,R,0 days 01:41:06.825000,18.0,48.0,939.9,0,17.6,224,1.6,1,95.69966666666666,0.41899999999999693,0.25,0.8571428571428571,0
PIA,81,McLaren,50.0,3.0,MEDIUM,8.0,10.0,96.128,27.427,32.149,36.552,1,2023,Las Vegas Grand Prix,R,0 days 01:42:06.824000,18.0,48.0,939.9,0,17.6,238,2.5,1,95.91233333333332,0.11400000000000432,0.2857142857142857,1.0,0
VER,1,Red Bull Racing,2.0,1.0,SOFT,2.0,0.0,78.099,27.715,30.171,20.213,1,2023,Mexico City Grand Prix,Q,0 days 00:20:47.861000,25.7,27.0,780.5,0,45.2,319,1.2,0,0.0,0.0,0.3333333333333333,0.5,0
VER,1,Red Bull Racing,3.0,1.0,SOFT,3.0,0.0,99.596,35.625,37.365,26.606,1,2023,Mexico City Grand Prix,Q,0 days 00:21:47.844000,25.8,27.0,780.5,0,44.7,269,0.8,0,0.0,21.497,0.5,1.0,0
VER,1,Red Bull Racing,5.0,2.0,SOFT,5.0,0.0,80.438,27.915,30.124,22.399,12,2023,Mexico City Grand Prix,Q,0 days 00:31:47.869000,26.0,27.0,780.2,0,44.9,2,1.0,0,86.04433333333334,-19.158,0.8333333333333334,0.5,0
VER,1,Red Bull Racing,6.0,2.0,SOFT,6.0,0.0,104.962,37.443,37.982,29.537,21,2023,Mexico City Grand Prix,Q,0 days 00:32:47.853000,26.0,27.0,780.2,0,44.5,103,1.7,0,94.99866666666668,24.524,1.0,1.0,0
VER,1,Red Bull Racing,8.0,3.0,SOFT,2.0,0.0,77.625,27.445,29.921,20.259,1,2023,Mexico City Grand Prix,Q,0 days 00:42:47.862000,26.1,26.0,780.2,0,43.9,117,1.8,0,87.67500000000001,-27.337000000000003,0.3333333333333333,0.5,0
VER,1,Red Bull Racing,9.0,3.0,SOFT,3.0,0.0,99.068,33.006,36.15,29.912,1,2023,Mexico City Grand Prix,Q,0 days 00:43:47.861000,26.0,27.0,780.2,0,44.0,88,2.7,0,93.88499999999999,21.442999999999998,0.5,1.0,0
VER,1,Red Bull Racing,11.0,4.0,SOFT,2.0,0.0,77.286,27.398,29.851,20.037,1,2023,Mexico City Grand Prix,Q,0 days 01:05:48.003000,25.7,26.0,780.0,0,41.6,310,1.8,0,84.65966666666667,-21.781999999999996,0.3333333333333333,0.5,0
VER,1,Red Bull Racing,12.0,4.0,SOFT,3.0,0.0,96.449,32.155,36.929,27.365,1,2023,Mexico City Grand Prix,Q,0 days 01:06:48.002000,25.7,26.0,780.0,0,41.5,65,1.7,0,90.93433333333333,19.162999999999997,0.5,1.0,0
VER,1,Red Bull Racing,14.0,5.0,SOFT,2.0,0.0,77.263,27.369,29.818,20.076,1,2023,Mexico City Grand Prix,Q,0 days 01:13:48.013000,26.0,27.0,780.0,0,40.8,267,0.8,0,83.666,-19.185999999999993,0.3333333333333333,0.5,0
VER,1,Red Bull Racing,15.0,5.0,SOFT,3.0,0.0,99.946,34.63,35.578,29.738,1,2023,Mexico City Grand Prix,Q,0 days 01:15:48.012000,26.1,27.0,780.0,0,40.8,62,0.0,0,91.21933333333334,22.682999999999993,0.5,1.0,0
SAR,2,Williams,2.0,1.0,SOFT,2.0,0.0,80.439,27.567,31.092,21.78,1,2023,Mexico City Grand Prix,Q,0 days 00:24:47.874000,26.0,28.0,780.4,0,44.6,28,0.4,0,0.0,0.0,0.6666666666666666,0.5,0
SAR,2,Williams,3.0,1.0,SOFT,3.0,0.0,98.231,31.482,39.552,27.197,1,2023,Mexico City Grand Prix,Q,0 days 00:25:47.857000,25.9,28.0,780.4,0,44.6,218,0.6,0,0.0,17.792,1.0,1.0,0
SAR,2,Williams,5.0,2.0,SOFT,2.0,0.0,79.965,27.903,30.91,21.152,12,2023,Mexico City Grand Prix,Q,0 days 00:32:47.853000,26.0,27.0,780.2,0,44.5,103,1.7,0,86.21166666666666,-18.26599999999999,0.6666666666666666,0.5,0
SAR,2,Williams,6.0,2.0,SOFT,3.0,0.0,103.749,35.95,38.507,29.292,1,2023,Mexico City Grand Prix,Q,0 days 00:33:47.868000,26.0,26.0,780.2,0,44.4,98,2.7,0,93.98166666666667,23.783999999999992,1.0,1.0,0
RIC,3,AlphaTauri,2.0,1.0,SOFT,2.0,0.0,78.341,27.682,30.448,20.211,1,2023,Mexico City Grand Prix,Q,0 days 00:22:47.859000,25.8,28.0,780.5,0,44.7,246,1.2,0,0.0,0.0,0.6666666666666666,0.5,0
RIC,3,AlphaTauri,3.0,1.0,SOFT,3.0,0.0,103.718,39.137,37.317,27.264,1,2023,Mexico City Grand Prix,Q,0 days 00:24:47.874000,26.0,28.0,780.4,0,44.6,28,0.4,0,0.0,25.37700000000001,1.0,1.0,0
