Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime,Sector1Time,Sector2Time,Sector3Time,year,gp,session_code,speed_mean,speed_max,speed_std,throttle_mean,throttle_std,brake_ratio,rpm_mean,gear_mean,drs_ratio,CompoundEncoded,lap_time_prev,lap_time_mean_3_prev,lap_time_delta_prev,lap_time_std_5_prev,speed_mean_prev,speed_mean_delta_prev,speed_max_prev,speed_max_delta_prev,speed_std_prev,speed_std_delta_prev,throttle_mean_prev,throttle_mean_delta_prev,throttle_std_prev,throttle_std_delta_prev,brake_ratio_prev,brake_ratio_delta_prev,rpm_mean_prev,rpm_mean_delta_prev,gear_mean_prev,gear_mean_delta_prev,drs_ratio_prev,drs_ratio_delta_prev,degradation_score_prev,aggression_score_prev,efficiency_score_prev,drs_usage_intensity_prev,consistency_score_prev,tyre_ratio,stint_progress,LapNumber_pct,tyre_x_progress,compound_x_tyre,session_baseline,LapTimeResidual
PER,11,Red Bull Racing,8.0,1.0,INTERMEDIATE,8.0,,1,82.3,28.549,28.022,25.729,2023,Dutch Grand Prix,Q,186.43959731543623,302.0,65.67334255025261,57.17785234899329,43.42087404052079,0.2046979865771812,9750.379194630872,4.731543624161074,1.0,3.0,87.497,87.53733333333334,5.200999999999993,4.217416567046703,173.1796407185629,-12.50232649455188,301.0,-1.0,67.25272182792249,2.940926058680347,51.49700598802395,-5.499715323451461,43.03352617893818,0.20058122502021547,0.1916167664670658,-0.02149798763129479,9508.586826347306,-234.94432119367775,4.335329341317365,-0.36631000294493,1.0,0.0,17.89494326101894,41.629316217863675,0.0182110583646758,301.0,4.217416567046703,0.6153846153846154,0.5833333333333334,0.25,2.0,24.0,85.3485,-3.048500000000004
PER,11,Red Bull Racing,10.0,1.0,INTERMEDIATE,10.0,,1,81.972,28.342,27.9,25.73,2023,Dutch Grand Prix,Q,188.49190938511327,303.0,64.5453940175043,57.64724919093851,43.21415075181611,0.2200647249190938,9834.676375404531,4.728155339805825,1.0,3.0,98.963,89.58666666666666,16.662999999999997,7.17087215755518,154.2983870967742,-32.141210218662025,298.0,-4.0,63.25918701127008,-2.414155538982534,41.07258064516129,-16.105271703832003,38.49160794603295,-4.9292660944878435,0.1666666666666666,-0.03803131991051459,9046.594086021503,-703.7851086093688,3.881720430107527,-0.8498231940535472,1.0,0.0,48.970876885328686,34.22715053763441,0.017054079308792665,298.0,7.17087215755518,0.7692307692307693,0.75,0.3125,3.125,30.0,85.3485,-3.376500000000007
PER,11,Red Bull Racing,12.0,1.0,INTERMEDIATE,12.0,,1,82.398,28.644,27.878,25.876,2023,Dutch Grand Prix,Q,184.505016722408,302.0,64.7790965558101,58.13377926421405,42.484290378418976,0.197324414715719,9838.414715719064,4.60200668896321,1.0,3.0,94.678,91.87099999999998,12.706000000000003,7.549987185419598,161.28011204481794,-27.211797340295334,304.0,1.0,65.0577096623011,0.5123156447968,44.285714285714285,-13.361534905224225,41.55877309531407,-1.65537765650204,0.1820728291316526,-0.03799189578744119,9276.43137254902,-558.2450028555122,4.03921568627451,-0.6889396535313157,1.0,0.0,40.09987016942699,36.22248899559824,0.017384134203571634,304.0,7.549987185419598,0.9230769230769231,0.9166666666666666,0.375,4.5,36.0,85.3485,-2.9505000000000052
PER,11,Red Bull Racing,15.0,2.0,INTERMEDIATE,2.0,,1,85.097,29.66,28.187,27.25,2023,Dutch Grand Prix,Q,179.37898089171975,298.0,64.89475139072135,55.4171974522293,43.062935855754176,0.2388535031847133,9809.662420382165,4.407643312101911,1.0,3.0,101.418,92.83133333333335,19.02000000000001,9.179430221969143,148.5921052631579,-35.9129114592501,301.0,-1.0,55.868148970901125,-8.910947584908975,37.73157894736842,-20.40220031684563,37.60454630112614,-4.879744077292834,0.2184210526315789,0.021096637915859917,8862.015789473684,-976.3989262453797,3.823684210526316,-0.7783224784368943,1.0,0.0,55.151332511881684,29.49020775623269,0.016765411321915495,301.0,9.179430221969143,0.15384615384615385,0.25,0.46875,0.9375,6.0,85.3485,-0.25150000000000716
PER,11,Red Bull Racing,16.0,2.0,INTERMEDIATE,3.0,,1,85.056,30.175,29.019,25.862,2023,Dutch Grand Prix,Q,180.0273556231003,299.0,65.93328006492699,54.51367781155015,42.44186082338963,0.2066869300911854,9623.77811550152,4.562310030395137,1.0,3.0,85.097,89.63766666666668,-16.321000000000012,8.581893893541228,179.37898089171975,30.78687562856186,298.0,-3.0,64.89475139072135,9.026602419820229,55.4171974522293,17.685618504860884,43.062935855754176,5.4583895546280345,0.2388535031847133,0.02043245055313439,9809.662420382165,947.6466309084808,4.407643312101911,0.5839591015755947,1.0,0.0,-46.86902212537716,42.180605704085366,0.018284084520026958,298.0,8.581893893541228,0.23076923076923078,0.5,0.5,1.5,9.0,85.3485,-0.292500000000004
PER,11,Red Bull Racing,17.0,2.0,INTERMEDIATE,4.0,,1,81.751,28.705,27.684,25.362,2023,Dutch Grand Prix,Q,185.7269624573379,299.0,64.34070690516855,60.303754266211605,42.2735694925096,0.1706484641638225,9920.767918088735,4.614334470989761,1.0,3.0,85.056,90.52366666666667,-0.04099999999999682,8.033698326424776,180.0273556231003,0.6483747313805566,299.0,1.0,65.93328006492699,1.0385286742056365,54.51367781155015,-0.9035196406791499,42.44186082338963,-0.6210750323645442,0.2066869300911854,-0.032166573093527884,9623.77811550152,-185.88430488064478,4.562310030395137,0.15466671829322642,1.0,0.0,-0.48268780128936795,43.24641309670088,0.01870457203924016,299.0,8.033698326424776,0.3076923076923077,0.75,0.53125,2.125,12.0,85.3485,-3.5974999999999966
PER,11,Red Bull Racing,20.0,3.0,INTERMEDIATE,2.0,,1,80.591,28.284,27.257,25.05,2023,Dutch Grand Prix,Q,189.8543046357616,299.0,64.32701930994656,60.37748344370861,42.31494661779885,0.2052980132450331,10009.543046357616,4.701986754966887,1.0,3.0,114.942,97.854,18.072999999999993,13.676575101245211,131.2685185185185,-24.417592592592598,295.0,-5.0,70.80296590606063,12.685096755175287,43.65972222222222,0.7569444444444429,39.817943557609794,0.1072348981738287,0.2175925925925926,-0.021296296296296313,8860.342592592593,-282.78240740740694,2.997685185185185,-0.9217592592592587,1.0,0.0,42.70818518518519,34.15969007201646,0.01481361510932316,295.0,13.676575101245211,0.15384615384615385,0.3333333333333333,0.625,1.25,6.0,85.3485,-4.757500000000007
PER,11,Red Bull Racing,23.0,3.0,INTERMEDIATE,5.0,,1,80.367,27.673,27.548,25.146,2023,Dutch Grand Prix,Q,190.248322147651,297.0,66.23470217028311,61.78859060402685,42.60371307414278,0.174496644295302,10084.221476510069,4.667785234899329,1.0,3.0,79.856,87.63099999999999,-22.590000000000003,14.9462531659276,189.60207612456747,40.889993862356675,301.0,3.0,65.09670260557893,9.438509897780996,59.70934256055364,21.948417110682172,43.12512418561372,8.064324047028322,0.2179930795847751,0.0354737993791196,10000.214532871973,960.7698027948518,4.692041522491349,0.9413988489694991,1.0,0.0,-63.262000782771906,46.69311909579627,0.018957905112562453,301.0,14.9462531659276,0.38461538461538464,0.8333333333333334,0.71875,3.59375,15.0,85.3485,-4.981499999999997
ALO,14,Aston Martin,3.0,1.0,INTERMEDIATE,3.0,,1,83.813,29.38,28.375,26.058,2023,Dutch Grand Prix,Q,183.24223602484471,299.0,63.74284165026912,55.43167701863354,42.86125543821127,0.2080745341614907,9811.981366459628,4.826086956521739,1.0,3.0,95.542,95.542,,,158.26592797783934,,296.0,,69.71924791846955,,45.601108033241,,41.63620751877661,,0.2409972299168975,,9212.127423822714,,4.044321329639889,,1.0,,0.2409972299168975,34.61136731608873,0.01717830663761422,296.0,,0.23076923076923078,0.2857142857142857,0.10344827586206896,0.3103448275862069,9.0,85.3485,-1.535499999999999
ALO,14,Aston Martin,4.0,1.0,INTERMEDIATE,4.0,,1,82.793,28.962,28.066,25.765,2023,Dutch Grand Prix,Q,185.9329073482428,302.0,65.11925920989792,57.34185303514377,42.80809973551164,0.1980830670926517,9826.683706070287,4.894568690095847,1.0,3.0,83.813,89.67750000000001,-11.729,8.293655436537021,183.24223602484471,24.976308047005375,299.0,3.0,63.74284165026912,-5.976406268200428,55.43167701863354,9.830568985392546,42.86125543821127,1.2250479194346653,0.2080745341614907,-0.03292269575540682,9811.981366459628,599.8539426369134,4.826086956521739,0.7817656268818505,1.0,0.0,-36.497233512843884,43.89775664519116,0.018673451949186334,299.0,8.293655436537021,0.3076923076923077,0.42857142857142855,0.13793103448275862,0.5517241379310345,12.0,85.3485,-2.555499999999995
ALO,14,Aston Martin,6.0,1.0,INTERMEDIATE,6.0,,1,82.49,28.636,28.018,25.836,2023,Dutch Grand Prix,Q,186.557003257329,302.0,64.94597434134812,57.88925081433225,42.46368054141281,0.2084690553745928,9702.156351791533,5.0,1.0,3.0,100.336,88.98066666666666,17.542999999999992,8.68377632907097,150.40217391304347,-35.53073343519932,306.0,4.0,62.41826215381278,-2.7009970560851357,39.72282608695652,-17.619026948187248,40.48432024867059,-2.3237794868410475,0.2282608695652173,0.0301778024725656,8924.540760869566,-902.1429452007214,3.967391304347826,-0.9271773857480206,1.0,0.0,53.301994304764534,30.65565926275993,0.016850763213409,306.0,8.68377632907097,0.46153846153846156,0.7142857142857143,0.20689655172413793,1.2413793103448276,18.0,85.3485,-2.8585000000000065
ALO,14,Aston Martin,7.0,1.0,INTERMEDIATE,7.0,,1,82.116,28.462,28.218,25.436,2023,Dutch Grand Prix,Q,183.62790697674416,302.0,64.86869624046706,57.70431893687708,42.6141871675534,0.1893687707641196,9666.564784053156,4.923588039867109,1.0,3.0,82.49,88.53966666666668,-17.846000000000004,8.353359246434936,186.557003257329,36.15482934428553,302.0,-4.0,64.94597434134812,2.527712187535336,57.88925081433225,18.166424727375727,42.46368054141281,1.9793602927422214,0.2084690553745928,-0.019791814190624507,9702.156351791533,777.6155909219669,5.0,1.0326086956521738,1.0,0.0,-53.79236028891094,45.82113338072553,0.019226424525549794,302.0,8.353359246434936,0.5384615384615384,0.8571428571428571,0.2413793103448276,1.6896551724137931,21.0,85.3485,-3.2325000000000017
ALO,14,Aston Martin,10.0,2.0,INTERMEDIATE,2.0,,1,81.84,28.233,27.984,25.623,2023,Dutch Grand Prix,Q,186.624183006536,302.0,65.02452957193651,59.0686274509804,42.11816160667896,0.2156862745098039,9751.088235294115,5.0,1.0,3.0,117.986,102.235,11.38300000000001,15.586262098399338,129.90200445434297,-13.362995545657014,297.0,-3.0,75.38866093031533,20.63457615576405,41.46770601336303,7.97270601336303,39.43574627460227,4.635133037128128,0.22271714922049,-0.04728285077951003,8633.298440979956,-132.64655902004415,3.1648106904231628,-0.6401893095768374,1.0,0.0,24.968712694877514,32.23213674535344,0.015044882377218323,297.0,15.586262098399338,0.15384615384615385,0.6666666666666666,0.3448275862068966,0.6896551724137931,6.0,85.3485,-3.508499999999998
ALO,14,Aston Martin,13.0,3.0,INTERMEDIATE,10.0,,1,82.569,28.786,28.086,25.697,2023,Dutch Grand Prix,Q,187.48125,299.0,63.973345926473264,57.278125,42.74060592214945,0.20625,9876.8125,4.925,1.0,3.0,107.578,102.468,25.738,16.364127834993216,140.1908396946565,-46.4333433118795,308.0,6.0,55.55335473215993,-9.47117483977658,32.13740458015267,-26.93122287082773,34.98529502142876,-7.1328665852501985,0.2290076335877862,0.013321359077982292,8787.783715012723,-963.3045202813919,3.651399491094148,-1.348600508905852,1.0,0.0,72.40035094546728,24.777693607598625,0.015951108167013704,308.0,16.364127834993216,0.7692307692307693,0.25,0.4482758620689655,4.482758620689655,30.0,85.3485,-2.7794999999999987
ALO,14,Aston Martin,14.0,3.0,INTERMEDIATE,11.0,,1,81.713,28.453,27.778,25.482,2023,Dutch Grand Prix,Q,187.2108843537415,298.0,64.29547102585914,56.84353741496599,43.12759079505004,0.2006802721088435,9727.105442176871,5.040816326530612,1.0,3.0,82.569,90.66233333333334,-25.009,16.246557287622498,187.48125,47.2904103053435,299.0,-9.0,63.973345926473264,8.419991194313333,57.278125,25.140720419847334,42.74060592214945,7.755310900720687,0.20625,-0.022757633587786208,9876.8125,1089.0287849872766,4.925,1.2736005089058517,1.0,0.0,-72.0931603053435,45.464511718749996,0.018980037331139864,299.0,16.246557287622498,0.8461538461538461,0.5,0.4827586206896552,5.310344827586207,33.0,85.3485,-3.6355000000000075
ALO,14,Aston Martin,15.0,3.0,INTERMEDIATE,12.0,,1,81.632,28.254,27.879,25.499,2023,Dutch Grand Prix,Q,186.47194719471943,298.0,64.01271375041497,57.24092409240925,43.33717385286933,0.2079207920792079,9716.666666666666,5.023102310231023,1.0,3.0,81.713,90.62,-0.8560000000000088,17.238224174780882,187.2108843537415,-0.27036564625848314,298.0,-1.0,64.29547102585914,0.32212509938587885,56.84353741496599,-0.4345875850340093,43.12759079505004,0.3869848729005909,0.2006802721088435,-0.0055697278911564785,9727.105442176871,-149.7070578231287,5.040816326530612,0.11581632653061202,1.0,0.0,-0.3849540816326821,45.43616085890139,0.019244331331162986,298.0,17.238224174780882,0.9230769230769231,0.75,0.5172413793103449,6.206896551724139,36.0,85.3485,-3.7164999999999964
ALO,14,Aston Martin,28.0,7.0,SOFT,2.0,,1,82.08,26.649,28.751,26.68,2023,Dutch Grand Prix,Q,185.71246006389777,323.0,70.0853902577601,57.15654952076677,43.862449957351465,0.2012779552715655,9722.9392971246,4.878594249201278,1.0,0.0,77.182,86.04533333333335,-24.343000000000004,14.169526569367092,197.34797297297297,47.886231548170855,322.0,28.0,67.77543074615156,16.460029960364274,62.43243243243244,32.11053269628468,42.967178985772605,8.646533763910199,0.1891891891891892,0.00976966412322619,10071.75,1450.726253298153,5.16554054054054,0.8753030735220708,1.0,0.0,-72.04004235898167,50.62089116143171,0.019592263579754583,322.0,14.169526569367092,0.15384615384615385,0.5,0.9655172413793104,1.9310344827586208,0.0,85.3485,-3.268500000000003
LEC,16,Ferrari,2.0,1.0,INTERMEDIATE,2.0,,1,88.133,29.959,28.726,29.448,2023,Dutch Grand Prix,Q,172.3577981651376,299.0,67.5068534947133,53.89908256880734,39.64271684882026,0.2232415902140672,9668.847094801224,4.330275229357798,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.2,0.14285714285714285,0.07692307692307693,0.15384615384615385,6.0,85.3485,2.784499999999994
LEC,16,Ferrari,3.0,1.0,INTERMEDIATE,3.0,,1,84.775,30.115,28.403,26.257,2023,Dutch Grand Prix,Q,179.3822629969419,296.0,62.33964009663894,57.30581039755352,39.67078552038555,0.2201834862385321,9905.43119266055,4.556574923547401,1.0,3.0,88.133,88.133,,,172.3577981651376,,299.0,,67.5068534947133,,53.89908256880734,,39.64271684882026,,0.2232415902140672,,9668.847094801224,,4.330275229357798,,1.0,,0.2232415902140672,41.866565665067476,0.01782425269762558,299.0,,0.3,0.2857142857142857,0.11538461538461539,0.34615384615384615,9.0,85.3485,-0.5734999999999957
LEC,16,Ferrari,4.0,1.0,INTERMEDIATE,4.0,,1,83.133,28.94,28.306,25.887,2023,Dutch Grand Prix,Q,185.66349206349207,298.0,64.7804309662594,58.48571428571429,40.11705348080541,0.238095238095238,9954.90476190476,4.749206349206349,1.0,3.0,84.775,86.45400000000001,-3.35799999999999,2.3744645712244243,179.3822629969419,7.024464831804295,296.0,-3.0,62.33964009663894,-5.1672133980743595,57.30581039755352,3.4067278287461846,39.67078552038555,0.028068671565293357,0.2201834862385321,-0.0030581039755351036,9905.43119266055,236.584097859326,4.556574923547401,0.22629969418960272,1.0,0.0,-10.162281345565752,44.68801728249586,0.018107657491210575,296.0,2.3744645712244243,0.4,0.42857142857142855,0.15384615384615385,0.6153846153846154,12.0,85.3485,-2.215500000000006
LEC,16,Ferrari,7.0,1.0,INTERMEDIATE,7.0,,1,82.281,28.55,28.119,25.612,2023,Dutch Grand Prix,Q,187.0290322580645,302.0,64.49863245106215,60.9,40.22991770209271,0.2193548387096774,10122.43870967742,4.67741935483871,1.0,3.0,93.914,92.64133333333332,-6.962999999999994,7.270352178539906,163.7816091954023,8.93794342720824,299.0,0.0,73.34175268385808,1.031592420333311,50.67816091954023,6.891098924931065,39.36754884525503,-0.4967540204218821,0.2155172413793103,-0.016288688539827095,9334.718390804595,213.91785172103482,4.2298850574712645,0.31613842674350234,1.0,0.0,-15.685426185828923,39.75614347998415,0.017543546445951314,299.0,7.270352178539906,0.7,0.8571428571428571,0.2692307692307692,1.8846153846153846,21.0,85.3485,-3.0674999999999955
LEC,16,Ferrari,8.0,1.0,INTERMEDIATE,8.0,,1,88.792,28.321,28.45,32.021,2023,Dutch Grand Prix,Q,172.6189024390244,302.0,65.2770469048218,50.85670731707317,41.05162950662919,0.2774390243902439,9598.121951219511,4.432926829268292,1.0,3.0,82.281,92.35733333333333,-11.632999999999996,8.102896395734053,187.0290322580645,23.247423062662193,302.0,3.0,64.49863245106215,-8.843120232795926,60.9,10.221839080459766,40.22991770209271,0.8623688568376835,0.2193548387096774,0.003837597330367093,10122.43870967742,787.7203188728254,4.67741935483871,0.44753429736744543,1.0,0.0,-34.66106822395251,47.54129032258064,0.018474852036124402,302.0,8.102896395734053,0.8,1.0,0.3076923076923077,2.4615384615384617,24.0,85.3485,3.4435000000000002
LEC,16,Ferrari,10.0,2.0,INTERMEDIATE,2.0,,1,87.112,29.968,28.95,28.194,2023,Dutch Grand Prix,Q,176.09118541033433,307.0,65.77551587892944,53.31306990881459,40.45249976445546,0.2613981762917933,9916.726443768996,4.367781155015198,1.0,3.0,88.792,88.329,6.510999999999996,7.77214959325925,172.6189024390244,-14.410129819040094,302.0,0.0,65.2770469048218,0.7784144537596518,50.85670731707317,-10.043292682926825,41.05162950662919,0.8217118045364771,0.2774390243902439,0.05808418568056653,9598.121951219511,-524.3167584579096,4.432926829268292,-0.24449252557041756,1.0,0.0,21.198568843430333,36.74707205532421,0.017982780437235116,302.0,7.77214959325925,0.2,0.3333333333333333,0.38461538461538464,0.7692307692307693,6.0,85.3485,1.7634999999999934
LEC,16,Ferrari,11.0,2.0,INTERMEDIATE,3.0,,1,82.019,28.306,27.743,25.97,2023,Dutch Grand Prix,Q,185.66555183946488,308.0,67.12670967375044,60.32107023411371,39.52372396292808,0.2508361204013378,10157.464882943144,4.5719063545150505,1.0,3.0,87.112,86.06166666666667,-1.6800000000000068,7.092953876911928,176.09118541033433,3.4722829713099372,307.0,5.0,65.77551587892944,0.498468974107638,53.31306990881459,2.456362591741417,40.45249976445546,-0.59912974217373,0.2613981762917933,-0.016040848098450633,9916.726443768996,318.60449254948435,4.367781155015198,-0.06514567425309448,1.0,0.0,-4.890884795018151,39.377130662133574,0.01775519685975681,307.0,7.092953876911928,0.3,0.6666666666666666,0.4230769230769231,1.2692307692307692,9.0,85.3485,-3.329499999999996
LEC,16,Ferrari,14.0,3.0,INTERMEDIATE,6.0,,1,84.478,29.815,28.418,26.245,2023,Dutch Grand Prix,Q,182.0448717948718,301.0,65.30638579085429,55.42307692307692,41.05083327642202,0.2307692307692307,9911.15705128205,4.573717948717949,1.0,3.0,100.673,89.93466666666666,18.653999999999996,7.588580782992288,152.1037234042553,-33.56182843520958,304.0,-4.0,52.79962006901777,-14.32708960473267,38.5531914893617,-21.76787874475201,35.895884115785485,-3.627839847142596,0.2739361702127659,0.023100049811428103,9177.739361702128,-979.7255212410164,3.9361702127659575,-0.635736141749093,1.0,0.0,52.48976460542234,27.99207786328656,0.01657130869614853,304.0,7.588580782992288,0.6,0.2,0.5384615384615384,3.230769230769231,18.0,85.3485,-0.8705000000000069
LEC,16,Ferrari,15.0,3.0,INTERMEDIATE,7.0,,1,81.992,28.477,27.944,25.571,2023,Dutch Grand Prix,Q,187.6816720257235,305.0,65.05842251715852,59.21864951768489,40.52005205840036,0.2379421221864952,10139.128617363343,4.710610932475884,1.0,3.0,84.478,89.05666666666667,-16.195000000000007,7.216434140210793,182.0448717948718,29.94114839061649,301.0,-3.0,65.30638579085429,12.506765721836523,55.42307692307692,16.86988543371522,41.05083327642202,5.154949160636534,0.2307692307692307,-0.043166939443535196,9911.15705128205,733.4176895799228,4.573717948717949,0.6375477359519914,1.0,0.0,-45.905379159847264,42.633136094674555,0.018365817939832368,301.0,7.216434140210793,0.7,0.4,0.5769230769230769,4.038461538461538,21.0,85.3485,-3.356499999999997
LEC,16,Ferrari,17.0,3.0,INTERMEDIATE,9.0,,1,81.369,28.158,27.951,25.26,2023,Dutch Grand Prix,Q,188.0751633986928,305.0,64.58216957506455,62.02941176470589,39.56305344239284,0.2254901960784313,10245.545751633988,4.660130718954249,1.0,3.0,92.897,86.45566666666667,10.905000000000001,8.185513893458362,164.8948948948949,-22.786777130828597,306.0,1.0,78.27206416133582,13.2136416441773,52.25525525525526,-6.963394262429631,41.219267606277306,0.6992155478769462,0.2402402402402402,0.002298118053745024,9381.6006006006,-757.5280167627443,4.123123123123123,-0.5874878093527611,1.0,0.0,33.93201737106884,39.701440178917665,0.017574540568671294,306.0,8.185513893458362,0.9,0.8,0.6538461538461539,5.884615384615385,27.0,85.3485,-3.9795000000000016
STR,18,Aston Martin,3.0,1.0,INTERMEDIATE,3.0,,1,84.212,29.626,28.366,26.22,2023,Dutch Grand Prix,Q,180.9782608695652,297.0,63.16942672668847,55.661490683229815,41.16784663453792,0.1987577639751552,9703.083850931676,4.767080745341615,1.0,3.0,90.374,90.374,,,170.35,,295.0,,68.99154216898951,,51.4,,40.44055326133157,,0.1970588235294117,,9271.714705882352,,4.620588235294117,,1.0,,0.1970588235294117,41.27117647058824,0.018371103328773255,295.0,,0.25,0.3333333333333333,0.13636363636363635,0.40909090909090906,9.0,85.3485,-1.136499999999998
STR,18,Aston Martin,4.0,1.0,INTERMEDIATE,4.0,,1,83.282,29.039,28.067,26.176,2023,Dutch Grand Prix,Q,183.36305732484075,298.0,64.14676192438154,56.40764331210191,42.07789147495153,0.2070063694267516,9773.828025477707,4.8152866242038215,1.0,3.0,84.212,87.293,-6.161999999999992,4.357191985671505,180.9782608695652,10.628260869565196,297.0,2.0,63.16942672668847,-5.82211544230104,55.661490683229815,4.261490683229816,41.16784663453792,0.7272933732063507,0.1987577639751552,0.0016989404457435076,9703.083850931676,431.3691450493243,4.767080745341615,0.14649251004749786,1.0,0.0,-16.591503105590032,44.598337255507126,0.018649700852717766,297.0,4.357191985671505,0.3333333333333333,0.5,0.18181818181818182,0.7272727272727273,12.0,85.3485,-2.066500000000005
STR,18,Aston Martin,5.0,1.0,INTERMEDIATE,5.0,,1,82.683,28.657,28.15,25.876,2023,Dutch Grand Prix,Q,185.55555555555557,303.0,64.23291520135231,58.52941176470589,41.74710102015793,0.1797385620915032,9913.493464052288,4.84640522875817,1.0,3.0,83.282,85.956,-0.9300000000000068,3.854253235063833,183.36305732484075,2.3847964552755627,298.0,1.0,64.14676192438154,0.9773351976930655,56.40764331210191,0.7461526288720961,42.07789147495153,0.9100448404136046,0.2070063694267516,0.008248605451596391,9773.828025477707,70.74417454603099,4.8152866242038215,0.0482058788622064,1.0,0.0,-3.107790085848818,44.730901862144506,0.018758699063237953,298.0,3.854253235063833,0.4166666666666667,0.6666666666666666,0.22727272727272727,1.1363636363636362,15.0,85.3485,-2.6654999999999944
STR,18,Aston Martin,9.0,2.0,INTERMEDIATE,2.0,,1,82.033,28.198,27.708,26.127,2023,Dutch Grand Prix,Q,186.18709677419355,304.0,64.3869056515043,58.26129032258064,41.25529623679053,0.2,9792.109677419356,4.922580645161291,1.0,3.0,112.42,106.50166666666667,17.829000000000008,14.805062900913313,135.52153110047846,-25.120514354067012,298.0,-1.0,72.04202587472483,11.325438502500226,42.801435406698566,0.07132177033493292,37.19430215829544,-2.55976232940057,0.2224880382775119,-0.030352870813397215,8646.892344497608,-594.834928229664,3.492822966507177,-0.7600179425837323,1.0,0.0,43.17200239234453,33.27862800760057,0.015671047430037298,298.0,14.805062900913313,0.16666666666666666,0.4,0.4090909090909091,0.8181818181818182,6.0,85.3485,-3.3155
STR,18,Aston Martin,10.0,2.0,INTERMEDIATE,3.0,,1,81.57,28.153,27.7,25.717,2023,Dutch Grand Prix,Q,186.8798701298701,304.0,64.9812439788471,56.95454545454545,42.64165370547138,0.211038961038961,9875.948051948051,4.896103896103896,1.0,3.0,82.033,96.348,-30.387,15.103889621551124,186.18709677419355,50.66556567371509,304.0,6.0,64.3869056515043,-7.655120223220521,58.26129032258064,15.459854915882076,41.25529623679053,4.060994078495085,0.2,-0.02248803827751189,9792.109677419356,1145.2173329217476,4.922580645161291,1.4297576786541137,1.0,0.0,-80.85256567371509,46.609032258064516,0.01901205060569248,304.0,15.103889621551124,0.25,0.6,0.45454545454545453,1.3636363636363635,9.0,85.3485,-3.778500000000008
STR,18,Aston Martin,11.0,2.0,INTERMEDIATE,4.0,,1,81.783,28.117,28.103,25.563,2023,Dutch Grand Prix,Q,188.06020066889636,304.0,65.83554139952821,60.00334448160535,41.61815059052439,0.1672240802675585,9905.598662207358,4.94314381270903,1.0,3.0,81.57,92.00766666666668,-0.46300000000000807,15.370619483286934,186.8798701298701,0.6927733556765645,304.0,0.0,64.9812439788471,0.5943383273427969,56.95454545454545,-1.3067448680351887,42.64165370547138,1.386357468680849,0.211038961038961,0.011038961038960987,9875.948051948051,83.83837452869557,4.896103896103896,-0.0264767490573945,1.0,0.0,-0.9447343946376116,44.9349173553719,0.018920811281680418,304.0,15.370619483286934,0.3333333333333333,0.8,0.5,2.0,12.0,85.3485,-3.5655
STR,18,Aston Martin,14.0,3.0,INTERMEDIATE,9.0,,1,82.018,28.714,27.789,25.515,2023,Dutch Grand Prix,Q,185.33333333333331,298.0,63.06091918457105,56.44551282051282,41.83388808154375,0.2019230769230769,9900.253205128203,4.846153846153846,1.0,3.0,106.202,89.85166666666667,24.418999999999997,15.231328481127314,142.0151515151515,-46.045049153744856,296.0,-8.0,53.53706651815535,-12.298474881372861,31.74494949494949,-28.258394986655862,33.395415432304134,-8.222735158220253,0.2398989898989899,0.07267490963143139,9046.396464646465,-859.2021975608932,3.5505050505050506,-1.3926387622039793,1.0,0.0,70.70394814364384,24.12936817671666,0.015696797644503453,296.0,15.231328481127314,0.75,0.25,0.6363636363636364,5.7272727272727275,27.0,85.3485,-3.3305000000000007
STR,18,Aston Martin,15.0,3.0,INTERMEDIATE,10.0,,1,81.493,28.28,27.835,25.378,2023,Dutch Grand Prix,Q,188.53872053872053,299.0,64.68164775626512,57.24915824915825,42.3105300567241,0.2053872053872054,9869.20202020202,4.9966329966329965,1.0,3.0,82.018,90.00099999999999,-24.183999999999997,10.891757879240622,185.33333333333331,43.31818181818181,298.0,2.0,63.06091918457105,9.5238526664157,56.44551282051282,24.700563325563326,41.83388808154375,8.438472649239614,0.2019230769230769,-0.03797591297591299,9900.253205128203,853.8567404817386,4.846153846153846,1.2956487956487952,1.0,0.0,-67.30025874125873,45.04786119329388,0.01871816925531636,298.0,10.891757879240622,0.8333333333333334,0.5,0.6818181818181818,6.8181818181818175,30.0,85.3485,-3.8555000000000064
STR,18,Aston Martin,16.0,3.0,INTERMEDIATE,11.0,,1,81.622,28.291,28.063,25.268,2023,Dutch Grand Prix,Q,185.85808580858085,298.0,65.03083572428726,56.76567656765677,42.1676865014957,0.2013201320132013,9854.940594059406,4.907590759075908,1.0,3.0,81.493,89.90433333333333,-0.5250000000000057,10.952375253797697,188.53872053872053,3.2053872053872112,299.0,1.0,64.68164775626512,1.6207285716940731,57.24915824915825,0.8036454286454315,42.3105300567241,0.4766419751803497,0.2053872053872054,0.0034641284641284964,9869.20202020202,-31.05118492618385,4.9966329966329965,0.15047915047915073,1.0,0.0,-3.5250000000000115,45.490913625593755,0.01910180968462706,299.0,10.952375253797697,0.9166666666666666,0.75,0.7272727272727273,8.0,33.0,85.3485,-3.7265000000000015
