Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime,Sector1Time,Sector2Time,Sector3Time,year,gp,session_code,speed_mean,speed_max,speed_std,throttle_mean,throttle_std,brake_ratio,rpm_mean,gear_mean,drs_ratio,CompoundEncoded,lap_time_prev,lap_time_mean_3_prev,lap_time_delta_prev,lap_time_std_5_prev,speed_mean_prev,speed_mean_delta_prev,speed_max_prev,speed_max_delta_prev,speed_std_prev,speed_std_delta_prev,throttle_mean_prev,throttle_mean_delta_prev,throttle_std_prev,throttle_std_delta_prev,brake_ratio_prev,brake_ratio_delta_prev,rpm_mean_prev,rpm_mean_delta_prev,gear_mean_prev,gear_mean_delta_prev,drs_ratio_prev,drs_ratio_delta_prev,degradation_score_prev,aggression_score_prev,efficiency_score_prev,drs_usage_intensity_prev,consistency_score_prev,tyre_ratio,stint_progress,LapNumber_pct,tyre_x_progress,compound_x_tyre,session_baseline,LapTimeResidual
BOT,77,Alfa Romeo,13.0,1.0,MEDIUM,13.0,10.0,1,93.352,31.895,35.467,25.99,2023,Miami Grand Prix,R,203.6581196581197,320.0,82.02760814609005,65.91737891737891,41.82106796438519,0.2079772079772079,9797.404558404558,5.404558404558404,0.0,1.0,93.151,93.43,-0.2259999999999991,0.2983342085648204,208.19142857142856,1.9812012987012793,320.0,2.0,81.06897156012157,-0.0613348533982645,67.07142857142857,0.8839285714285694,41.72227780217718,-0.7133152584194704,0.2085714285714285,-0.0044967532467533045,9943.242857142855,19.836607142855428,5.474285714285714,0.05099025974026006,0.0,0.0,-1.99862987012985,53.082244897959185,0.02093587531622748,0.0,0.2983342085648204,0.30952380952380953,0.9166666666666666,0.22807017543859648,2.9649122807017543,13.0,92.753,0.5990000000000038
BOT,77,Alfa Romeo,14.0,1.0,MEDIUM,14.0,9.0,1,93.894,32.011,35.858,26.025,2023,Miami Grand Prix,R,203.85470085470087,318.0,82.02437947243995,65.64672364672364,41.59512999420532,0.2136752136752136,9759.492877492878,5.4415954415954415,0.0,1.0,93.352,93.29333333333334,0.20100000000000762,0.26247609414953443,203.6581196581197,-4.533308913308872,320.0,0.0,82.02760814609005,0.9586365859684776,65.91737891737891,-1.1540496540496576,41.82106796438519,0.09879016220801162,0.2079772079772079,-0.0005942205942205958,9797.404558404558,-145.83829873829745,5.404558404558404,-0.0697273097273099,0.0,0.0,4.942286121286087,52.20806649296678,0.02078482455426199,0.0,0.26247609414953443,0.3333333333333333,1.0,0.24561403508771928,3.43859649122807,14.0,92.753,1.1410000000000053
BOT,77,Alfa Romeo,17.0,2.0,HARD,2.0,16.0,1,92.543,31.334,35.266,25.943,2023,Miami Grand Prix,R,208.64387464387465,310.0,78.82201440733392,66.72079772079772,42.33487715066413,0.2051282051282051,9832.2849002849,5.566951566951567,0.0,2.0,93.894,93.46566666666666,0.5420000000000016,0.30921465036443063,203.85470085470087,0.19658119658117812,318.0,-2.0,82.02437947243995,-0.0032286736500992674,65.64672364672364,-0.2706552706552685,41.59512999420532,-0.22593797017987072,0.2136752136752136,0.005698005698005715,9759.492877492878,-37.91168091168038,5.4415954415954415,0.0370370370370372,0.0,0.0,0.559094017094037,51.61964594443227,0.02088569741439777,0.0,0.30921465036443063,0.047619047619047616,0.024390243902439025,0.2982456140350877,0.5964912280701754,4.0,92.753,-0.20999999999999375
BOT,77,Alfa Romeo,18.0,2.0,HARD,3.0,16.0,1,93.893,31.623,36.159,26.111,2023,Miami Grand Prix,R,204.4065934065934,311.0,80.86208754160563,65.42307692307692,42.79211218714954,0.2032967032967033,9687.95054945055,5.458791208791209,0.0,2.0,92.543,93.26299999999999,-1.350999999999999,0.48734515489535835,208.64387464387465,4.7891737891737876,310.0,-8.0,78.82201440733392,-3.2023650651060223,66.72079772079772,1.0740740740740762,42.33487715066413,0.7397471564588045,0.2051282051282051,-0.008547008547008517,9832.2849002849,72.79202279202218,5.566951566951567,0.1253561253561255,0.0,0.0,-5.935045584045581,53.03448023960845,0.02121812565786939,0.0,0.48734515489535835,0.07142857142857142,0.04878048780487805,0.3157894736842105,0.9473684210526315,6.0,92.753,1.1400000000000006
BOT,77,Alfa Romeo,19.0,2.0,HARD,4.0,16.0,1,93.326,31.543,35.727,26.056,2023,Miami Grand Prix,R,205.11444141689373,311.0,79.36698315369794,64.63215258855585,43.23766258852032,0.2397820163487738,9743.934604904633,5.5040871934604905,0.0,2.0,93.893,93.44333333333334,1.3499999999999943,0.5657431395960425,204.4065934065934,-4.237281237281252,311.0,1.0,80.86208754160563,2.040073134271708,65.42307692307692,-1.2977207977207996,42.79211218714954,0.4572350364854145,0.2032967032967033,-0.0018315018315017972,9687.95054945055,-144.3343508343496,5.458791208791209,-0.10816035816035807,0.0,0.0,5.79057794057795,52.12278106508876,0.02109687652582612,0.0,0.5657431395960425,0.09523809523809523,0.07317073170731707,0.3333333333333333,1.3333333333333333,8.0,92.753,0.5729999999999933
BOT,77,Alfa Romeo,20.0,2.0,HARD,5.0,16.0,1,92.981,31.639,35.296,26.046,2023,Miami Grand Prix,R,206.56901408450705,311.0,79.33183292428659,66.1774647887324,42.5384445500889,0.2084507042253521,9806.132394366196,5.495774647887324,0.0,2.0,93.326,93.254,-0.5670000000000073,0.5543692812557247,205.11444141689373,0.7078480103003244,311.0,0.0,79.36698315369794,-1.4951043879076877,64.63215258855585,-0.7909243345210655,43.23766258852032,0.44555040137078095,0.2397820163487738,0.036485313052070506,9743.934604904633,55.98405545408241,5.5040871934604905,0.04529598466928153,0.0,0.0,-1.0350659939515579,49.13452471991031,0.02104831378895652,0.0,0.5543692812557247,0.11904761904761904,0.0975609756097561,0.3508771929824561,1.7543859649122806,10.0,92.753,0.22799999999999443
BOT,77,Alfa Romeo,21.0,2.0,HARD,6.0,16.0,1,93.112,31.591,35.391,26.13,2023,Miami Grand Prix,R,208.57464788732395,312.0,78.12044828468744,67.17464788732394,41.65662608394612,0.2056338028169014,9976.921126760564,5.470422535211267,0.0,2.0,92.981,93.39999999999999,-0.34499999999999886,0.5865614204838092,206.56901408450705,1.45457266761332,311.0,0.0,79.33183292428659,-0.03515022941135726,66.1774647887324,1.5453122001765394,42.5384445500889,-0.6992180384314253,0.2084507042253521,-0.03133131212342169,9806.132394366196,62.197789461562934,5.495774647887324,-0.008312545573166297,0.0,0.0,-1.5911219633879667,52.382725649672686,0.021063141168887724,0.0,0.5865614204838092,0.14285714285714285,0.12195121951219512,0.3684210526315789,2.2105263157894735,12.0,92.753,0.35899999999999466
BOT,77,Alfa Romeo,22.0,2.0,HARD,7.0,16.0,1,92.876,31.673,35.173,26.03,2023,Miami Grand Prix,R,204.8153409090909,315.0,80.0871141998019,64.92045454545455,42.65730976217413,0.1988636363636363,9870.647727272728,5.375,0.0,2.0,93.112,93.13966666666666,0.13100000000000023,0.4947913701753189,208.57464788732395,2.0056338028169023,312.0,1.0,78.12044828468744,-1.2113846395991459,67.17464788732394,0.9971830985915489,41.65662608394612,-0.881818466142775,0.2056338028169014,-0.0028169014084507005,9976.921126760564,170.7887323943687,5.470422535211267,-0.02535211267605675,0.0,0.0,-1.6690000000000007,53.36126958936719,0.020903617621102592,0.0,0.4947913701753189,0.16666666666666666,0.14634146341463414,0.38596491228070173,2.7017543859649122,14.0,92.753,0.12300000000000466
BOT,77,Alfa Romeo,23.0,2.0,HARD,8.0,15.0,1,93.085,31.779,35.306,26.0,2023,Miami Grand Prix,R,205.8681948424069,313.0,79.4415844259155,66.84240687679083,42.40345126576101,0.1919770773638968,9772.828080229228,5.518624641833811,0.0,2.0,92.876,92.98966666666666,-0.23599999999999,0.40303138835576646,204.8153409090909,-3.7593069782330417,315.0,3.0,80.0871141998019,1.9666659151144614,64.92045454545455,-2.254193341869396,42.65730976217413,1.0006836782280075,0.1988636363636363,-0.006770166453265114,9870.647727272728,-106.27339948783629,5.375,-0.09542253521126742,0.0,0.0,3.722170614596688,52.0101368801653,0.020747837298047092,0.0,0.40303138835576646,0.19047619047619047,0.17073170731707318,0.40350877192982454,3.2280701754385963,16.0,92.753,0.33199999999999363
BOT,77,Alfa Romeo,24.0,2.0,HARD,9.0,15.0,1,93.046,31.536,35.433,26.077,2023,Miami Grand Prix,R,207.3809523809524,310.0,78.89810293920272,67.19607843137256,42.3892567250441,0.2044817927170868,9844.358543417367,5.540616246498599,0.0,2.0,93.085,93.02433333333333,0.20899999999998897,0.16800446422627976,205.8681948424069,1.052853933315987,313.0,-2.0,79.4415844259155,-0.645529773886409,66.84240687679083,1.9219523313362856,42.40345126576101,-0.2538584964131232,0.1919770773638968,-0.0068865589997395005,9772.828080229228,-97.81964704349957,5.518624641833811,0.14362464183381096,0.0,0.0,-0.6518768559521012,54.01019696061609,0.021063210151899728,0.0,0.16800446422627976,0.21428571428571427,0.1951219512195122,0.42105263157894735,3.789473684210526,18.0,92.753,0.29300000000000637
