Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime,Sector1Time,Sector2Time,Sector3Time,year,gp,session_code,speed_mean,speed_max,speed_std,throttle_mean,throttle_std,brake_ratio,rpm_mean,gear_mean,drs_ratio
ZHO,24,Alfa Romeo,46.0,3.0,HARD,13.0,17.0,1,84.866,30.417,30.606,23.843,2023,Hungarian Grand Prix,R,183.13761467889907,301.0,57.08901690110373,57.89296636085627,42.58521784137101,0.25076452599388377,9828.058103975534,4.840978593272172,0.0
ZHO,24,Alfa Romeo,47.0,3.0,HARD,14.0,17.0,1,84.696,30.298,30.6,23.798000000000002,2023,Hungarian Grand Prix,R,182.21451104100947,302.0,57.95331527003993,56.548895899053626,42.387471732258966,0.25236593059936907,9787.082018927445,4.791798107255521,0.0
ZHO,24,Alfa Romeo,48.0,3.0,HARD,15.0,17.0,1,84.094,30.221,30.202,23.671,2023,Hungarian Grand Prix,R,186.2392026578073,302.0,56.98639537669314,58.67774086378738,42.69909213959892,0.23920265780730898,9905.046511627907,4.863787375415282,0.0
ZHO,24,Alfa Romeo,49.0,3.0,HARD,16.0,17.0,1,84.253,30.236,30.287,23.73,2023,Hungarian Grand Prix,R,183.85714285714286,300.0,57.58136230417241,58.59047619047619,42.946573661503734,0.24444444444444444,9838.317460317461,4.838095238095238,0.0
ZHO,24,Alfa Romeo,50.0,3.0,HARD,17.0,17.0,1,84.383,30.259,30.332,23.792,2023,Hungarian Grand Prix,R,185.87381703470032,300.0,57.97819736111928,60.791798107255524,41.950176093649766,0.2334384858044164,9880.769716088327,4.886435331230284,0.0
ZHO,24,Alfa Romeo,51.0,3.0,HARD,18.0,17.0,1,84.734,30.345,30.468,23.921,2023,Hungarian Grand Prix,R,184.8516129032258,299.0,57.71173690574691,59.41612903225806,42.27867630856019,0.22903225806451613,9856.96129032258,4.883870967741935,0.0
ZHO,24,Alfa Romeo,52.0,3.0,HARD,19.0,17.0,1,84.467,30.489,30.418,23.56,2023,Hungarian Grand Prix,R,186.320987654321,300.0,57.54219389524947,58.416666666666664,42.7979177613337,0.23765432098765432,9856.589506172839,4.901234567901234,0.0
ZHO,24,Alfa Romeo,53.0,3.0,HARD,20.0,17.0,1,86.879,30.374,32.353,24.152,2023,Hungarian Grand Prix,R,180.75632911392404,299.0,59.66893417723242,56.35126582278481,41.54706680738567,0.22468354430379747,9820.110759493671,4.715189873417722,0.0
ZHO,24,Alfa Romeo,54.0,3.0,HARD,21.0,17.0,1,84.734,30.576999999999998,30.356,23.801,2023,Hungarian Grand Prix,R,182.59493670886076,302.0,57.79861457939601,56.84177215189873,42.47494456988246,0.25316455696202533,9766.968354430379,4.867088607594937,0.0
ZHO,24,Alfa Romeo,55.0,3.0,HARD,22.0,17.0,1,86.689,30.38,30.863,25.446,2023,Hungarian Grand Prix,R,178.11490683229815,298.0,56.93081412037543,54.04037267080745,41.505262780639846,0.2484472049689441,9683.866459627328,4.732919254658385,0.049689440993788817
ZHO,24,Alfa Romeo,56.0,3.0,HARD,23.0,17.0,1,84.678,30.253,30.49,23.935,2023,Hungarian Grand Prix,R,184.8469055374593,318.0,60.763223218889266,58.20195439739414,42.423151545088224,0.23778501628664495,9804.504885993485,4.8762214983713354,0.20846905537459284
ZHO,24,Alfa Romeo,57.0,3.0,HARD,24.0,17.0,1,84.7,30.37,30.558,23.772,2023,Hungarian Grand Prix,R,183.07453416149067,301.0,58.27820834187791,59.798136645962735,41.325313721126115,0.2204968944099379,9682.170807453416,4.922360248447205,0.0
ZHO,24,Alfa Romeo,58.0,3.0,HARD,25.0,17.0,1,84.6,30.27,30.539,23.791,2023,Hungarian Grand Prix,R,185.08227848101265,300.0,58.64171170436143,58.2373417721519,42.59783135426023,0.24050632911392406,9868.64240506329,4.860759493670886,0.0
ZHO,24,Alfa Romeo,59.0,3.0,HARD,26.0,17.0,1,84.218,30.393,30.25,23.575,2023,Hungarian Grand Prix,R,184.62420382165604,299.0,58.32079556256907,57.72929936305732,42.69993342528198,0.2484076433121019,9775.375796178343,4.89171974522293,0.0
ZHO,24,Alfa Romeo,60.0,3.0,HARD,27.0,17.0,1,85.835,30.34,30.439,25.056,2023,Hungarian Grand Prix,R,181.00588235294117,296.0,57.0059767149468,55.523529411764706,41.4460879432015,0.21764705882352942,9636.470588235294,4.858823529411764,0.04411764705882353
ZHO,24,Alfa Romeo,61.0,3.0,HARD,28.0,17.0,1,84.06,30.097,30.457,23.506,2023,Hungarian Grand Prix,R,184.50479233226838,317.0,59.402857643304586,57.5591054313099,42.23261122023162,0.22364217252396165,9819.32268370607,4.878594249201278,0.19808306709265175
ZHO,24,Alfa Romeo,62.0,3.0,HARD,29.0,17.0,1,84.292,30.222,30.196,23.874,2023,Hungarian Grand Prix,R,185.37735849056602,299.0,58.99015361833908,58.14150943396226,42.172495113363425,0.23270440251572327,9740.754716981131,4.933962264150943,0.0
ZHO,24,Alfa Romeo,63.0,3.0,HARD,30.0,17.0,1,84.487,30.392,30.389,23.706,2023,Hungarian Grand Prix,R,184.19565217391303,298.0,58.33245234527555,58.14596273291925,42.60373595100587,0.2453416149068323,9801.431677018634,4.87888198757764,0.0
ZHO,24,Alfa Romeo,64.0,3.0,HARD,31.0,17.0,1,84.795,30.517,30.58,23.698,2023,Hungarian Grand Prix,R,184.0553846153846,297.0,57.903522438028276,58.52307692307692,41.781437373812814,0.24,9786.436923076923,4.886153846153846,0.0
ZHO,24,Alfa Romeo,65.0,3.0,HARD,32.0,17.0,1,84.41,30.274,30.396,23.74,2023,Hungarian Grand Prix,R,183.59316770186336,301.0,59.091504757305785,57.75776397515528,42.07866485650551,0.2204968944099379,9734.950310559007,4.916149068322981,0.0
ZHO,24,Alfa Romeo,66.0,3.0,HARD,33.0,17.0,1,84.152,30.29,30.054,23.808,2023,Hungarian Grand Prix,R,185.5305466237942,300.0,57.40848144057759,58.263665594855304,42.905837613998166,0.2347266881028939,9836.479099678456,4.922829581993569,0.003215434083601286
ZHO,24,Alfa Romeo,67.0,3.0,HARD,34.0,16.0,12,85.467,30.229,31.333,23.905,2023,Hungarian Grand Prix,R,182.1768292682927,301.0,60.5258744655868,57.50914634146341,41.623768959433555,0.2225609756097561,9774.685975609756,4.804878048780488,0.0
ZHO,24,Alfa Romeo,68.0,3.0,HARD,35.0,16.0,1,84.765,30.466,30.353,23.946,2023,Hungarian Grand Prix,R,184.06752411575562,300.0,58.64748659448436,58.260450160771704,42.18231947067081,0.2315112540192926,9883.392282958199,4.819935691318328,0.0
ZHO,24,Alfa Romeo,69.0,3.0,HARD,36.0,16.0,1,85.286,30.594,30.579,24.113,2023,Hungarian Grand Prix,R,182.6875,299.0,57.638663109709846,56.31547619047619,42.61961427519723,0.23214285714285715,9636.797619047618,4.931547619047619,0.0
MAG,20,Haas F1 Team,1.0,1.0,MEDIUM,1.0,13.0,12,95.783,,33.369,24.611,2023,Hungarian Grand Prix,R,166.51944444444445,298.0,59.59898168655988,53.227777777777774,42.73469760568205,0.23333333333333334,9716.236111111111,4.269444444444445,1.0
MAG,20,Haas F1 Team,2.0,1.0,MEDIUM,2.0,14.0,1,87.771,31.588,31.772,24.411,2023,Hungarian Grand Prix,R,178.0,301.0,56.54926895919893,54.71556886227545,43.305187638459095,0.25149700598802394,9865.523952095808,4.625748502994012,1.0
MAG,20,Haas F1 Team,3.0,1.0,MEDIUM,3.0,14.0,1,86.757,30.802,31.626,24.329,2023,Hungarian Grand Prix,R,177.26315789473685,301.0,57.17844552130423,53.529411764705884,43.29289495263181,0.25696594427244585,9653.501547987617,4.7708978328173375,0.34365325077399383
MAG,20,Haas F1 Team,4.0,1.0,MEDIUM,4.0,14.0,1,86.099,30.388,31.585,24.126,2023,Hungarian Grand Prix,R,181.99354838709678,320.0,60.20859068188646,57.13870967741936,43.16038559907767,0.2129032258064516,9852.725806451614,4.748387096774193,0.23225806451612904
MAG,20,Haas F1 Team,5.0,1.0,MEDIUM,5.0,14.0,1,86.066,30.336,31.419,24.311,2023,Hungarian Grand Prix,R,181.99376947040497,318.0,59.2656094295772,56.5202492211838,43.987218256417336,0.21495327102803738,9819.856697819314,4.813084112149533,0.24299065420560748
MAG,20,Haas F1 Team,6.0,1.0,MEDIUM,6.0,14.0,1,86.103,30.554,31.24,24.309,2023,Hungarian Grand Prix,R,180.1246105919003,316.0,58.87818504060746,56.08411214953271,43.366127657855074,0.24610591900311526,9902.619937694704,4.697819314641745,0.24610591900311526
MAG,20,Haas F1 Team,7.0,1.0,MEDIUM,7.0,14.0,1,85.977,30.467,31.207,24.303,2023,Hungarian Grand Prix,R,182.93788819875778,316.0,59.77931267222621,58.0527950310559,43.24061861354978,0.2329192546583851,9834.052795031055,4.875776397515528,0.18633540372670807
MAG,20,Haas F1 Team,8.0,1.0,MEDIUM,8.0,14.0,1,86.095,30.675,31.157,24.263,2023,Hungarian Grand Prix,R,182.03067484662577,299.0,58.577961023724846,59.34662576687116,43.724586686293684,0.23006134969325154,10049.325153374233,4.684049079754601,0.0
MAG,20,Haas F1 Team,9.0,1.0,MEDIUM,9.0,13.0,1,86.389,30.762,31.249,24.378,2023,Hungarian Grand Prix,R,181.41176470588235,297.0,57.28349017173293,58.78018575851393,43.37770677071211,0.23219814241486067,9885.114551083592,4.773993808049536,0.0
MAG,20,Haas F1 Team,10.0,1.0,MEDIUM,10.0,11.0,1,86.444,30.779,31.322,24.343,2023,Hungarian Grand Prix,R,182.4576802507837,297.0,57.641190577620925,60.86833855799373,42.78483795903188,0.21003134796238246,9914.523510971787,4.774294670846395,0.0
MAG,20,Haas F1 Team,11.0,1.0,MEDIUM,11.0,11.0,1,85.969,30.821,30.937,24.211,2023,Hungarian Grand Prix,R,181.81381381381382,297.0,57.30042516654161,58.06006006006006,43.46383342112189,0.23723723723723725,9920.501501501501,4.753753753753754,0.0
MAG,20,Haas F1 Team,12.0,1.0,MEDIUM,12.0,11.0,1,85.983,30.679,30.96,24.344,2023,Hungarian Grand Prix,R,181.24842767295598,296.0,57.398913316245974,59.85849056603774,43.11098698680246,0.22327044025157233,9981.251572327044,4.676100628930818,0.0
MAG,20,Haas F1 Team,13.0,1.0,MEDIUM,13.0,11.0,1,86.335,30.855,30.928,24.552,2023,Hungarian Grand Prix,R,180.08805031446542,294.0,57.61701944139217,55.66981132075472,44.08610481568061,0.24528301886792453,9825.943396226416,4.732704402515723,0.0
MAG,20,Haas F1 Team,14.0,1.0,MEDIUM,14.0,12.0,1,88.329,30.633,31.108,26.588,2023,Hungarian Grand Prix,R,174.72672672672672,297.0,61.05572538925098,57.648648648648646,43.41942724547361,0.2552552552552553,9772.195195195196,4.5225225225225225,0.0
MAG,20,Haas F1 Team,15.0,2.0,HARD,4.0,17.0,1,104.286,49.929,30.637,23.72,2023,Hungarian Grand Prix,R,153.45714285714286,278.0,67.45209609683855,59.70909090909091,42.644344894899625,0.24675324675324675,9522.246753246753,3.8857142857142857,0.0
MAG,20,Haas F1 Team,16.0,2.0,HARD,5.0,17.0,1,84.782,30.315,30.653,23.814,2023,Hungarian Grand Prix,R,185.52959501557632,300.0,58.6959317384772,59.77258566978193,43.553573287457354,0.2367601246105919,10059.389408099689,4.788161993769471,0.0
MAG,20,Haas F1 Team,17.0,2.0,HARD,6.0,17.0,1,85.258,30.468,30.737,24.053,2023,Hungarian Grand Prix,R,183.77987421383648,295.0,57.744531230674774,58.61635220125786,43.318612539297945,0.22641509433962265,10002.87106918239,4.761006289308176,0.040880503144654086
MAG,20,Haas F1 Team,18.0,2.0,HARD,7.0,17.0,1,85.338,30.361,30.779,24.198,2023,Hungarian Grand Prix,R,181.94444444444446,316.0,59.4940744246086,57.80555555555556,43.58802168801565,0.2345679012345679,9864.484567901234,4.765432098765432,0.24382716049382716
MAG,20,Haas F1 Team,19.0,2.0,HARD,8.0,16.0,1,85.602,30.373,30.94,24.289,2023,Hungarian Grand Prix,R,180.89538461538461,315.0,58.97939698535358,57.54461538461538,43.917311579948255,0.26153846153846155,9943.421538461538,4.707692307692308,0.23692307692307693
MAG,20,Haas F1 Team,20.0,2.0,HARD,9.0,16.0,1,85.29,30.293,30.942,24.055,2023,Hungarian Grand Prix,R,183.6537216828479,315.0,60.567177156991924,59.666666666666664,42.836015716033195,0.22006472491909385,10004.47572815534,4.770226537216828,0.19093851132686085
MAG,20,Haas F1 Team,21.0,2.0,HARD,10.0,16.0,1,85.809,30.717,30.99,24.102,2023,Hungarian Grand Prix,R,180.2018927444795,300.0,57.52316756345015,56.586750788643535,43.37476021723794,0.24290220820189273,9922.15141955836,4.687697160883281,0.0
MAG,20,Haas F1 Team,22.0,2.0,HARD,11.0,16.0,1,86.014,30.705,31.101,24.208,2023,Hungarian Grand Prix,R,182.08641975308643,300.0,57.84059391266666,56.867283950617285,43.40554291157449,0.24074074074074073,9951.191358024691,4.7253086419753085,0.0
MAG,20,Haas F1 Team,23.0,2.0,HARD,12.0,16.0,1,85.931,30.588,31.004,24.339,2023,Hungarian Grand Prix,R,180.09872611464968,298.0,58.312640344363906,57.595541401273884,43.67801275182697,0.24203821656050956,9915.187898089172,4.710191082802548,0.0
MAG,20,Haas F1 Team,24.0,2.0,HARD,13.0,16.0,1,85.931,30.663,30.934,24.334,2023,Hungarian Grand Prix,R,181.62776025236593,298.0,59.445009044892934,59.413249211356465,43.01283530666256,0.2082018927444795,9876.905362776026,4.769716088328075,0.0
MAG,20,Haas F1 Team,25.0,2.0,HARD,14.0,16.0,1,86.016,30.694,30.999,24.323,2023,Hungarian Grand Prix,R,182.82716049382717,299.0,59.20940225801348,58.367283950617285,43.54376799612004,0.22530864197530864,9993.592592592593,4.722222222222222,0.0
MAG,20,Haas F1 Team,26.0,2.0,HARD,15.0,16.0,1,86.132,30.718,31.003,24.411,2023,Hungarian Grand Prix,R,181.8816199376947,298.0,59.832095837999866,56.218068535825545,43.94253119140713,0.2523364485981308,9921.732087227414,4.728971962616822,0.0
MAG,20,Haas F1 Team,27.0,2.0,HARD,16.0,16.0,1,86.278,30.909,31.055,24.314,2023,Hungarian Grand Prix,R,181.5176848874598,298.0,58.5544040583026,58.639871382636656,42.702635168171824,0.19935691318327975,9930.585209003215,4.7491961414791,0.0
MAG,20,Haas F1 Team,28.0,2.0,HARD,17.0,16.0,1,86.126,30.79,31.151,24.185,2023,Hungarian Grand Prix,R,182.75076923076924,299.0,58.14479617246346,58.713846153846156,43.20959497398424,0.23076923076923078,9931.547692307693,4.775384615384615,0.0
MAG,20,Haas F1 Team,29.0,2.0,HARD,18.0,16.0,1,86.204,30.661,31.09,24.453,2023,Hungarian Grand Prix,R,183.3622291021672,301.0,59.726514893731036,57.48297213622291,43.75548435356132,0.2476780185758514,9969.256965944272,4.727554179566564,0.0
MAG,20,Haas F1 Team,30.0,2.0,HARD,19.0,16.0,1,86.33,30.774,31.139,24.417,2023,Hungarian Grand Prix,R,180.01880877742946,300.0,59.89938857814532,57.175548589341695,43.433827688448105,0.21316614420062696,9916.46394984326,4.683385579937304,0.0
MAG,20,Haas F1 Team,31.0,2.0,HARD,20.0,16.0,1,86.283,30.868,31.122,24.293,2023,Hungarian Grand Prix,R,182.41433021806853,299.0,58.524404473716054,59.087227414330215,43.01473430815592,0.22429906542056074,10002.314641744548,4.722741433021807,0.0
MAG,20,Haas F1 Team,32.0,2.0,HARD,21.0,15.0,1,86.343,30.769,31.203,24.371,2023,Hungarian Grand Prix,R,180.9748427672956,304.0,59.758974320221164,58.0503144654088,43.15284240315784,0.22641509433962265,9897.09748427673,4.735849056603773,0.0
MAG,20,Haas F1 Team,33.0,2.0,HARD,22.0,15.0,1,86.256,30.929,31.034,24.293,2023,Hungarian Grand Prix,R,180.7174603174603,300.0,56.91114579607816,58.75238095238095,42.923227484531125,0.21587301587301588,9983.647619047619,4.644444444444445,0.0
MAG,20,Haas F1 Team,34.0,2.0,HARD,23.0,15.0,1,86.256,30.783,31.115,24.358,2023,Hungarian Grand Prix,R,181.15548780487805,301.0,59.65146142824872,58.073170731707314,42.58771283017342,0.21341463414634146,9965.003048780487,4.676829268292683,0.0
MAG,20,Haas F1 Team,35.0,2.0,HARD,24.0,14.0,1,87.06,31.059,31.712,24.289,2023,Hungarian Grand Prix,R,178.46708463949844,300.0,56.934515081026916,58.210031347962385,43.068795628822194,0.2413793103448276,10039.978056426333,4.532915360501567,0.0
MAG,20,Haas F1 Team,36.0,2.0,HARD,25.0,15.0,1,86.701,31.077,31.255,24.369,2023,Hungarian Grand Prix,R,182.63664596273293,301.0,59.08293151318767,56.506211180124225,43.078081957089054,0.2360248447204969,9880.77950310559,4.77639751552795,0.0
MAG,20,Haas F1 Team,37.0,2.0,HARD,26.0,15.0,1,86.296,30.767,31.211,24.318,2023,Hungarian Grand Prix,R,180.13375796178343,298.0,57.83275386024292,56.9203821656051,42.94245386122515,0.22929936305732485,9911.108280254777,4.67515923566879,0.0
MAG,20,Haas F1 Team,38.0,2.0,HARD,27.0,16.0,1,88.558,31.437,31.409,25.712,2023,Hungarian Grand Prix,R,177.72755417956657,298.0,59.55179448166917,54.919504643962846,42.869435865554365,0.21052631578947367,9822.721362229102,4.631578947368421,0.04643962848297214
MAG,20,Haas F1 Team,39.0,2.0,HARD,28.0,14.0,1,86.622,30.579,31.487,24.556,2023,Hungarian Grand Prix,R,180.15902140672782,320.0,60.79987616246193,55.079510703363916,43.22618258775053,0.22629969418960244,9820.82874617737,4.730886850152905,0.2018348623853211
MAG,20,Haas F1 Team,40.0,2.0,HARD,29.0,15.0,1,87.353,31.193,31.448,24.712,2023,Hungarian Grand Prix,R,177.93805309734512,298.0,57.76671353511519,54.56342182890855,42.843992019439206,0.23893805309734514,9749.84365781711,4.713864306784661,0.0
MAG,20,Haas F1 Team,41.0,2.0,HARD,30.0,17.0,1,89.197,30.783,31.281,27.133,2023,Hungarian Grand Prix,R,174.37125748502993,300.0,62.36490418086969,55.08682634730539,42.978326894965036,0.24251497005988024,9719.01497005988,4.550898203592815,0.0
MAG,20,Haas F1 Team,42.0,3.0,HARD,6.0,18.0,1,103.525,49.105,30.706,23.714,2023,Hungarian Grand Prix,R,151.26221079691516,276.0,66.77032596236444,56.60668380462725,41.8758235069697,0.2390745501285347,9270.868894601543,3.9203084832904884,0.0
MAG,20,Haas F1 Team,43.0,3.0,HARD,7.0,18.0,1,84.544,30.143,30.652,23.749,2023,Hungarian Grand Prix,R,183.9905063291139,299.0,56.5953324543273,57.52215189873418,42.84963910265345,0.2310126582278481,9960.398734177215,4.787974683544304,0.0
MAG,20,Haas F1 Team,44.0,3.0,HARD,8.0,18.0,1,84.097,30.069,30.298,23.73,2023,Hungarian Grand Prix,R,185.05111821086263,300.0,57.483252357797326,58.7444089456869,42.88930118502655,0.20447284345047922,10038.562300319489,4.7699680511182105,0.0
MAG,20,Haas F1 Team,45.0,3.0,HARD,9.0,18.0,1,84.285,30.09,30.419,23.776,2023,Hungarian Grand Prix,R,185.98742138364778,299.0,57.85950430789767,59.08490566037736,43.04398409063521,0.21069182389937108,9968.213836477988,4.817610062893082,0.0
MAG,20,Haas F1 Team,46.0,3.0,HARD,10.0,18.0,1,84.17,30.176,30.182,23.812,2023,Hungarian Grand Prix,R,184.80745341614906,300.0,57.747437593670725,57.49068322981366,43.1514926137734,0.2360248447204969,10061.068322981366,4.736024844720497,0.0
MAG,20,Haas F1 Team,47.0,3.0,HARD,11.0,18.0,1,86.646,32.461,30.365,23.82,2023,Hungarian Grand Prix,R,181.13003095975233,300.0,57.977199917273396,56.11145510835913,41.95205736099462,0.2260061919504644,10033.640866873066,4.61609907120743,0.0
MAG,20,Haas F1 Team,48.0,3.0,HARD,12.0,18.0,1,83.942,29.951999999999998,30.153,23.837,2023,Hungarian Grand Prix,R,185.16611295681062,303.0,58.96608331213686,58.26578073089701,42.467428206470906,0.23255813953488372,10016.209302325582,4.79734219269103,0.0
MAG,20,Haas F1 Team,49.0,3.0,HARD,13.0,18.0,1,84.11,30.091,30.099,23.92,2023,Hungarian Grand Prix,R,187.55140186915887,302.0,59.32946680057997,60.6417445482866,42.963567437388626,0.22429906542056074,10114.345794392524,4.834890965732087,0.0
MAG,20,Haas F1 Team,50.0,3.0,HARD,14.0,18.0,1,84.299,30.158,30.282,23.859,2023,Hungarian Grand Prix,R,185.0225806451613,299.0,58.59655384720637,59.729032258064514,43.0109957608749,0.2129032258064516,9958.816129032259,4.867741935483871,0.0
MAG,20,Haas F1 Team,51.0,3.0,HARD,15.0,18.0,1,85.991,31.26,30.856,23.875,2023,Hungarian Grand Prix,R,182.06624605678235,298.0,56.20198678953586,54.738170347003155,43.276534559472516,0.2082018927444795,9817.829652996845,4.804416403785489,0.0
MAG,20,Haas F1 Team,52.0,3.0,HARD,16.0,18.0,1,83.994,30.156,30.074,23.764,2023,Hungarian Grand Prix,R,186.46708463949844,303.0,59.38641725749662,59.17868338557994,43.56715394266179,0.2476489028213166,9993.169278996866,4.877742946708464,0.0
MAG,20,Haas F1 Team,53.0,3.0,HARD,17.0,18.0,1,84.136,30.113,30.223,23.8,2023,Hungarian Grand Prix,R,188.01298701298703,299.0,58.42515042448423,61.51623376623377,42.36105545184203,0.21103896103896103,10037.425324675325,4.853896103896104,0.0
MAG,20,Haas F1 Team,54.0,3.0,HARD,18.0,18.0,1,83.864,30.183,29.949,23.732,2023,Hungarian Grand Prix,R,187.08626198083067,299.0,59.39709564379664,58.539936102236425,42.718283736364214,0.21405750798722045,10046.456869009584,4.875399361022364,0.0
MAG,20,Haas F1 Team,55.0,3.0,HARD,19.0,18.0,1,84.414,30.287,30.173,23.954,2023,Hungarian Grand Prix,R,187.93650793650792,298.0,59.037738393722684,60.406349206349205,42.710251282973466,0.2507936507936508,10070.273015873016,4.87936507936508,0.0
MAG,20,Haas F1 Team,56.0,3.0,HARD,20.0,18.0,1,84.491,30.249,30.228,24.014,2023,Hungarian Grand Prix,R,187.60655737704917,299.0,60.36306782180112,61.13770491803279,42.580736640799984,0.21967213114754097,10005.095081967213,4.9049180327868855,0.0
MAG,20,Haas F1 Team,57.0,3.0,HARD,21.0,18.0,1,88.556,30.335,32.403,25.818,2023,Hungarian Grand Prix,R,175.8849557522124,300.0,61.99967821242931,52.07079646017699,42.28986690514524,0.2182890855457227,9626.238938053097,4.722713864306785,0.05014749262536873
MAG,20,Haas F1 Team,58.0,3.0,HARD,22.0,18.0,1,85.172,30.43,30.803,23.939,2023,Hungarian Grand Prix,R,183.6372239747634,321.0,61.28103142508668,53.19558359621451,43.52933950975105,0.23659305993690852,9824.205047318612,4.864353312302839,0.19873817034700317
MAG,20,Haas F1 Team,59.0,3.0,HARD,23.0,18.0,1,84.479,30.399,30.343,23.737,2023,Hungarian Grand Prix,R,184.28164556962025,300.0,58.47685564539524,57.34177215189873,43.06145805918374,0.2468354430379747,9944.490506329113,4.870253164556962,0.0
MAG,20,Haas F1 Team,60.0,3.0,HARD,24.0,18.0,1,87.626,30.419,30.778,26.429,2023,Hungarian Grand Prix,R,177.44927536231884,299.0,60.77305673853724,54.21159420289855,42.43762706331591,0.2028985507246377,9706.484057971014,4.7101449275362315,0.0
MAG,20,Haas F1 Team,61.0,3.0,HARD,25.0,18.0,1,84.529,30.25,30.369,23.91,2023,Hungarian Grand Prix,R,183.015873015873,298.0,58.379467003623255,57.20952380952381,42.64107986962431,0.23809523809523808,9884.838095238096,4.828571428571428,0.0
MAG,20,Haas F1 Team,62.0,3.0,HARD,26.0,18.0,1,84.494,30.33,30.17,23.994,2023,Hungarian Grand Prix,R,185.6417445482866,298.0,59.8872847685303,58.99065420560748,43.01543952330579,0.22118380062305296,9932.657320872275,4.9034267912772584,0.0
MAG,20,Haas F1 Team,63.0,3.0,HARD,27.0,18.0,1,84.438,30.323,30.376,23.739,2023,Hungarian Grand Prix,R,186.39252336448598,299.0,59.127366286054325,59.58255451713396,42.22521692903483,0.2118380062305296,9989.694704049843,4.8753894080996885,0.0
MAG,20,Haas F1 Team,64.0,3.0,HARD,28.0,18.0,1,88.678,30.33,33.963,24.385,2023,Hungarian Grand Prix,R,175.60588235294117,302.0,58.68015369162093,52.417647058823526,42.43338329718898,0.23529411764705882,9831.802941176471,4.588235294117647,0.0
MAG,20,Haas F1 Team,65.0,3.0,HARD,29.0,18.0,1,85.434,30.715,30.823,23.896,2023,Hungarian Grand Prix,R,185.090625,306.0,59.70739445484292,55.628125,42.887355074817556,0.225,9942.009375,4.825,0.0
MAG,20,Haas F1 Team,66.0,3.0,HARD,30.0,18.0,1,87.531,32.627,30.873,24.031,2023,Hungarian Grand Prix,R,178.22054380664653,285.0,55.49946492513334,51.52567975830816,42.88824560738003,0.21450151057401812,9676.73413897281,4.770392749244713,0.0
MAG,20,Haas F1 Team,67.0,3.0,HARD,31.0,18.0,12,84.854,30.315,30.582,23.957,2023,Hungarian Grand Prix,R,184.47040498442368,306.0,60.73636598157627,56.98753894080997,42.600834431226346,0.21806853582554517,9896.221183800622,4.850467289719626,0.0
MAG,20,Haas F1 Team,68.0,3.0,HARD,32.0,17.0,1,84.965,30.371,30.4,24.194,2023,Hungarian Grand Prix,R,182.95819935691318,303.0,59.29898156639574,55.98713826366559,42.8353919298522,0.21864951768488747,9864.636655948552,4.832797427652733,0.0
MAG,20,Haas F1 Team,69.0,3.0,HARD,33.0,17.0,1,85.369,30.462,30.81,24.097,2023,Hungarian Grand Prix,R,184.5072463768116,302.0,59.56226544364509,56.61739130434783,43.76434966173334,0.22608695652173913,9883.446376811595,4.84927536231884,0.0
SAR,2,Williams,1.0,1.0,MEDIUM,1.0,17.0,12,97.428,,34.089,24.77,2023,Hungarian Grand Prix,R,165.14986376021798,297.0,58.84124138000369,45.3433242506812,42.056777299122864,0.26975476839237056,9891.373297002725,4.155313351498638,1.0
SAR,2,Williams,2.0,1.0,MEDIUM,2.0,17.0,1,87.874,31.088,32.207,24.579,2023,Hungarian Grand Prix,R,175.95808383233532,305.0,56.436453758486564,47.89820359281437,43.18611648925949,0.25449101796407186,9845.25748502994,4.589820359281437,1.0
SAR,2,Williams,3.0,1.0,MEDIUM,3.0,17.0,1,86.826,30.941,31.341,24.544,2023,Hungarian Grand Prix,R,177.41795665634675,305.0,56.51181858063003,48.44272445820433,43.939600356748784,0.26006191950464397,9865.38080495356,4.637770897832818,0.3219814241486068
SAR,2,Williams,4.0,1.0,MEDIUM,4.0,17.0,1,86.514,30.422,31.515,24.576999999999998,2023,Hungarian Grand Prix,R,178.14790996784566,322.0,58.45525435533325,46.92926045016077,43.80523034502083,0.26366559485530544,9880.926045016076,4.652733118971061,0.24115755627009647
SAR,2,Williams,5.0,1.0,MEDIUM,5.0,17.0,1,86.413,30.497,31.36,24.556,2023,Hungarian Grand Prix,R,179.45171339563862,320.0,59.55112041236169,49.50778816199377,43.9245884488971,0.3426791277258567,9866.922118380062,4.685358255451713,0.2336448598130841
SAR,2,Williams,6.0,1.0,MEDIUM,6.0,17.0,1,86.184,30.551,31.269,24.364,2023,Hungarian Grand Prix,R,179.32817337461302,319.0,59.04007517854174,50.074303405572756,44.103640527973454,0.2631578947368421,9892.139318885449,4.712074303405573,0.25077399380804954
SAR,2,Williams,7.0,1.0,MEDIUM,7.0,17.0,1,86.102,30.431,31.154,24.517,2023,Hungarian Grand Prix,R,182.62616822429908,319.0,59.65811816579628,49.63551401869159,44.27549954334885,0.2523364485981308,9938.105919003116,4.766355140186916,0.2336448598130841
SAR,2,Williams,8.0,1.0,MEDIUM,8.0,16.0,1,86.042,30.499,31.19,24.353,2023,Hungarian Grand Prix,R,180.90548780487805,317.0,59.332888449401196,50.228658536585364,44.030148505312425,0.2347560975609756,9864.579268292682,4.771341463414634,0.23170731707317074
