Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,LapTime,Sector1Time,Sector2Time,Sector3Time,TrackStatus,year,gp,session_code,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
ALO,14,Aston Martin,65.0,3.0,HARD,22.0,9.0,83.714,30.186,29.756,23.772,1,2023,Hungarian Grand Prix,R,0 days 02:33:51.951000,29.3,33.0,988.0,False,46.0,282,1.1
ALO,14,Aston Martin,66.0,3.0,HARD,23.0,9.0,83.453,30.014,29.753,23.686,1,2023,Hungarian Grand Prix,R,0 days 02:34:51.950000,29.3,32.0,988.0,False,45.9,16,1.7
ALO,14,Aston Martin,67.0,3.0,HARD,24.0,9.0,83.675,30.553,29.547,23.575,1,2023,Hungarian Grand Prix,R,0 days 02:36:51.948000,29.3,32.0,988.0,False,45.6,345,1.7
ALO,14,Aston Martin,68.0,3.0,HARD,25.0,9.0,83.501,30.133,29.738,23.63,12,2023,Hungarian Grand Prix,R,0 days 02:37:51.963000,29.3,32.0,988.0,False,46.0,0,0.4
ALO,14,Aston Martin,69.0,3.0,HARD,26.0,9.0,83.465,30.208,29.48,23.777,1,2023,Hungarian Grand Prix,R,0 days 02:38:51.993000,29.4,32.0,987.7,False,45.7,336,1.2
ALO,14,Aston Martin,70.0,3.0,HARD,27.0,9.0,84.181,30.337,29.94,23.904,1,2023,Hungarian Grand Prix,R,0 days 02:40:51.960000,29.4,32.0,987.7,False,45.5,248,1.2
STR,18,Aston Martin,1.0,1.0,SOFT,1.0,10.0,94.105,,32.662,24.396,12,2023,Hungarian Grand Prix,R,0 days 01:02:51.652000,28.7,33.0,988.5,False,50.1,0,1.1
STR,18,Aston Martin,2.0,1.0,SOFT,2.0,10.0,87.002,30.858,31.757,24.387,1,2023,Hungarian Grand Prix,R,0 days 01:03:51.651000,28.8,34.0,988.5,False,49.5,201,0.8
STR,18,Aston Martin,3.0,1.0,SOFT,3.0,10.0,86.258,30.566,31.493,24.199,1,2023,Hungarian Grand Prix,R,0 days 01:05:51.648000,28.8,33.0,988.5,False,50.1,36,1.8
STR,18,Aston Martin,4.0,1.0,SOFT,4.0,10.0,85.921,30.152,31.556,24.213,1,2023,Hungarian Grand Prix,R,0 days 01:06:51.647000,28.8,33.0,988.5,False,50.1,134,1.5
STR,18,Aston Martin,5.0,1.0,SOFT,5.0,10.0,85.922,30.216,31.418,24.288,1,2023,Hungarian Grand Prix,R,0 days 01:08:51.661000,28.9,34.0,988.5,False,49.6,314,1.1
STR,18,Aston Martin,6.0,1.0,SOFT,6.0,10.0,85.688,30.171,31.277,24.24,1,2023,Hungarian Grand Prix,R,0 days 01:09:51.660000,29.0,32.0,988.5,False,50.1,236,1.6
STR,18,Aston Martin,7.0,1.0,SOFT,7.0,10.0,85.746,30.237,31.186,24.323,1,2023,Hungarian Grand Prix,R,0 days 01:10:51.659000,29.1,33.0,988.4,False,49.6,269,2.5
STR,18,Aston Martin,8.0,1.0,SOFT,8.0,10.0,86.238,30.432,31.418,24.388,1,2023,Hungarian Grand Prix,R,0 days 01:12:51.672000,29.1,34.0,988.4,False,49.2,111,2.2
STR,18,Aston Martin,9.0,1.0,SOFT,9.0,11.0,88.932,30.556,31.526,26.85,1,2023,Hungarian Grand Prix,R,0 days 01:13:51.656000,29.0,33.0,988.5,False,49.2,170,2.0
STR,18,Aston Martin,10.0,2.0,HARD,6.0,15.0,102.58,48.829,30.216,23.535,1,2023,Hungarian Grand Prix,R,0 days 01:15:51.653000,29.0,32.0,988.5,False,49.5,224,1.1
STR,18,Aston Martin,11.0,2.0,HARD,7.0,14.0,84.831,30.364,30.586,23.881,1,2023,Hungarian Grand Prix,R,0 days 01:17:51.667000,29.0,32.0,988.4,False,49.6,155,1.2
STR,18,Aston Martin,12.0,2.0,HARD,8.0,14.0,84.859,30.476,30.617,23.766,1,2023,Hungarian Grand Prix,R,0 days 01:18:51.681000,29.0,31.0,988.5,False,49.6,183,1.5
STR,18,Aston Martin,13.0,2.0,HARD,9.0,14.0,84.619,30.358,30.368,23.893,1,2023,Hungarian Grand Prix,R,0 days 01:19:51.696000,29.1,31.0,988.4,False,49.3,107,1.7
STR,18,Aston Martin,14.0,2.0,HARD,10.0,13.0,84.61,30.379,30.422,23.809,1,2023,Hungarian Grand Prix,R,0 days 01:21:51.709000,29.0,32.0,988.2,False,49.0,103,1.5
STR,18,Aston Martin,15.0,2.0,HARD,11.0,12.0,84.815,30.442,30.468,23.905,1,2023,Hungarian Grand Prix,R,0 days 01:22:51.708000,29.0,31.0,988.2,False,49.1,298,1.2
STR,18,Aston Martin,16.0,2.0,HARD,12.0,12.0,85.512,30.521,30.983,24.008,1,2023,Hungarian Grand Prix,R,0 days 01:24:51.706000,29.1,33.0,988.2,False,50.0,128,1.8
STR,18,Aston Martin,17.0,2.0,HARD,13.0,11.0,84.862,30.387,30.534,23.941,1,2023,Hungarian Grand Prix,R,0 days 01:25:51.705000,29.3,32.0,988.4,False,49.9,252,1.2
STR,18,Aston Martin,18.0,2.0,HARD,14.0,10.0,85.158,30.564,30.614,23.98,1,2023,Hungarian Grand Prix,R,0 days 01:26:51.704000,29.4,33.0,988.4,False,48.6,322,2.5
STR,18,Aston Martin,19.0,2.0,HARD,15.0,9.0,85.054,30.476,30.57,24.008,1,2023,Hungarian Grand Prix,R,0 days 01:28:51.733000,29.3,32.0,988.2,False,48.5,342,1.1
STR,18,Aston Martin,20.0,2.0,HARD,16.0,10.0,86.372,30.99,31.314,24.068,1,2023,Hungarian Grand Prix,R,0 days 01:29:51.748000,29.3,32.0,988.2,False,48.9,135,1.1
STR,18,Aston Martin,21.0,2.0,HARD,17.0,9.0,85.433,30.846,30.788,23.799,1,2023,Hungarian Grand Prix,R,0 days 01:31:51.761000,29.0,33.0,988.5,False,49.3,203,1.2
STR,18,Aston Martin,22.0,2.0,HARD,18.0,9.0,85.042,30.576999999999998,30.563,23.902,1,2023,Hungarian Grand Prix,R,0 days 01:32:51.760000,28.9,33.0,988.2,False,48.6,329,2.2
STR,18,Aston Martin,23.0,2.0,HARD,19.0,9.0,85.408,30.612,30.653,24.143,1,2023,Hungarian Grand Prix,R,0 days 01:34:51.805000,28.9,33.0,988.4,False,49.3,340,1.6
STR,18,Aston Martin,24.0,2.0,HARD,20.0,9.0,85.133,30.544,30.704,23.885,1,2023,Hungarian Grand Prix,R,0 days 01:35:51.788000,28.9,32.0,988.4,False,49.3,302,1.5
STR,18,Aston Martin,25.0,2.0,HARD,21.0,9.0,85.182,30.63,30.571,23.981,1,2023,Hungarian Grand Prix,R,0 days 01:36:51.803000,29.0,33.0,988.2,False,48.8,38,2.0
STR,18,Aston Martin,26.0,2.0,HARD,22.0,9.0,85.128,30.592,30.548000000000002,23.988,1,2023,Hungarian Grand Prix,R,0 days 01:38:51.801000,29.0,33.0,988.2,False,48.2,241,1.1
STR,18,Aston Martin,27.0,2.0,HARD,23.0,9.0,85.54,30.715,30.688,24.137,1,2023,Hungarian Grand Prix,R,0 days 01:39:51.800000,29.0,33.0,988.4,False,48.6,186,1.2
STR,18,Aston Martin,28.0,2.0,HARD,24.0,9.0,85.51,30.688,30.647,24.175,1,2023,Hungarian Grand Prix,R,0 days 01:41:51.797000,29.1,33.0,988.2,False,48.1,347,1.6
STR,18,Aston Martin,29.0,2.0,HARD,25.0,9.0,87.056,31.616,31.126,24.314,1,2023,Hungarian Grand Prix,R,0 days 01:42:51.803000,29.1,33.0,988.2,False,48.5,153,1.1
STR,18,Aston Martin,30.0,2.0,HARD,26.0,9.0,85.675,30.74,30.723,24.212,1,2023,Hungarian Grand Prix,R,0 days 01:44:51.801000,29.3,33.0,988.2,False,48.6,114,1.2
STR,18,Aston Martin,31.0,2.0,HARD,27.0,9.0,85.412,30.736,30.569,24.107,1,2023,Hungarian Grand Prix,R,0 days 01:45:51.799000,29.3,33.0,988.2,False,48.5,111,2.2
STR,18,Aston Martin,32.0,2.0,HARD,28.0,9.0,85.371,30.557,30.707,24.107,1,2023,Hungarian Grand Prix,R,0 days 01:46:51.798000,29.3,34.0,988.2,False,48.2,241,2.5
STR,18,Aston Martin,33.0,2.0,HARD,29.0,9.0,85.351,30.553,30.612,24.186,1,2023,Hungarian Grand Prix,R,0 days 01:48:51.812000,29.3,32.0,988.2,False,48.5,293,2.2
STR,18,Aston Martin,34.0,2.0,HARD,30.0,9.0,87.872,30.555,30.729,26.588,1,2023,Hungarian Grand Prix,R,0 days 01:49:51.795000,29.2,32.0,988.2,False,48.5,340,1.5
STR,18,Aston Martin,35.0,3.0,HARD,5.0,15.0,105.7,49.472,32.042,24.186,1,2023,Hungarian Grand Prix,R,0 days 01:51:51.809000,29.3,33.0,988.2,False,48.5,111,1.8
STR,18,Aston Martin,36.0,3.0,HARD,6.0,14.0,83.967,30.053,30.282,23.632,1,2023,Hungarian Grand Prix,R,0 days 01:52:51.808000,29.2,32.0,988.2,False,48.1,108,2.4
STR,18,Aston Martin,37.0,3.0,HARD,7.0,14.0,84.265,30.248,30.215,23.802,1,2023,Hungarian Grand Prix,R,0 days 01:54:51.805000,29.3,32.0,988.2,False,47.5,124,1.5
STR,18,Aston Martin,38.0,3.0,HARD,8.0,13.0,84.757,30.382,30.478,23.897,1,2023,Hungarian Grand Prix,R,0 days 01:55:51.804000,29.3,32.0,988.2,False,47.4,107,1.8
STR,18,Aston Martin,39.0,3.0,HARD,9.0,12.0,83.898,30.072,30.055,23.771,1,2023,Hungarian Grand Prix,R,0 days 01:57:51.818000,29.2,32.0,988.2,False,47.4,170,0.8
STR,18,Aston Martin,40.0,3.0,HARD,10.0,12.0,84.051,30.214,30.153,23.684,1,2023,Hungarian Grand Prix,R,0 days 01:58:51.801000,29.2,33.0,988.0,False,47.4,219,1.3
STR,18,Aston Martin,41.0,3.0,HARD,11.0,11.0,84.046,30.207,30.049,23.79,1,2023,Hungarian Grand Prix,R,0 days 01:59:51.816000,29.3,33.0,988.2,False,47.4,193,0.6
STR,18,Aston Martin,42.0,3.0,HARD,12.0,11.0,84.689,30.163,30.354,24.172,1,2023,Hungarian Grand Prix,R,0 days 02:01:51.829000,29.3,33.0,988.0,False,48.1,91,2.0
STR,18,Aston Martin,43.0,3.0,HARD,13.0,10.0,83.65,29.877,29.992,23.781,1,2023,Hungarian Grand Prix,R,0 days 02:02:51.828000,29.2,32.0,988.0,False,48.1,92,2.0
STR,18,Aston Martin,44.0,3.0,HARD,14.0,10.0,84.104,30.274,30.06,23.77,1,2023,Hungarian Grand Prix,R,0 days 02:04:51.857000,29.0,32.0,988.0,False,48.0,351,1.7
STR,18,Aston Martin,45.0,3.0,HARD,15.0,10.0,83.877,30.341,29.865,23.671,1,2023,Hungarian Grand Prix,R,0 days 02:05:51.856000,29.0,32.0,988.0,False,48.0,106,1.8
STR,18,Aston Martin,46.0,3.0,HARD,16.0,10.0,83.842,30.212,29.816,23.814,1,2023,Hungarian Grand Prix,R,0 days 02:06:51.871000,29.1,32.0,988.0,False,47.9,232,1.3
STR,18,Aston Martin,47.0,3.0,HARD,17.0,10.0,84.233,30.228,30.164,23.841,1,2023,Hungarian Grand Prix,R,0 days 02:08:51.884000,29.2,32.0,988.0,False,47.6,39,1.7
STR,18,Aston Martin,48.0,3.0,HARD,18.0,10.0,83.786,30.153,29.917,23.716,1,2023,Hungarian Grand Prix,R,0 days 02:09:51.899000,29.2,32.0,988.0,False,47.1,72,1.3
STR,18,Aston Martin,49.0,3.0,HARD,19.0,10.0,83.763,30.08,29.929,23.754,1,2023,Hungarian Grand Prix,R,0 days 02:11:51.912000,29.1,32.0,988.0,False,47.0,146,1.1
STR,18,Aston Martin,50.0,3.0,HARD,20.0,10.0,83.703,30.098,29.873,23.732,1,2023,Hungarian Grand Prix,R,0 days 02:12:51.911000,29.0,33.0,988.0,False,47.0,134,1.2
STR,18,Aston Martin,51.0,3.0,HARD,21.0,10.0,83.479,30.15,29.605,23.724,1,2023,Hungarian Grand Prix,R,0 days 02:13:51.910000,29.0,33.0,988.0,False,46.9,17,1.7
STR,18,Aston Martin,52.0,3.0,HARD,22.0,10.0,83.891,30.167,29.949,23.775,1,2023,Hungarian Grand Prix,R,0 days 02:15:51.924000,29.2,32.0,987.9,False,47.2,130,2.4
STR,18,Aston Martin,53.0,3.0,HARD,23.0,10.0,83.8,30.182,29.869,23.749,1,2023,Hungarian Grand Prix,R,0 days 02:16:51.923000,29.3,32.0,988.0,False,47.5,149,2.2
STR,18,Aston Martin,54.0,3.0,HARD,24.0,10.0,83.425,29.934,29.796,23.695,1,2023,Hungarian Grand Prix,R,0 days 02:18:51.936000,29.4,32.0,988.0,False,46.8,55,2.0
STR,18,Aston Martin,55.0,3.0,HARD,25.0,10.0,84.07,30.174,30.062,23.834,1,2023,Hungarian Grand Prix,R,0 days 02:19:51.951000,29.3,32.0,988.0,False,46.8,145,1.3
STR,18,Aston Martin,56.0,3.0,HARD,26.0,10.0,84.17,30.206,30.073,23.891,1,2023,Hungarian Grand Prix,R,0 days 02:20:51.950000,29.3,32.0,988.0,False,46.8,109,1.7
STR,18,Aston Martin,57.0,3.0,HARD,27.0,10.0,83.855,30.003,30.116,23.736,1,2023,Hungarian Grand Prix,R,0 days 02:22:51.948000,29.4,32.0,988.0,False,46.7,324,1.5
STR,18,Aston Martin,58.0,3.0,HARD,28.0,10.0,83.895,30.099,29.998,23.798000000000002,1,2023,Hungarian Grand Prix,R,0 days 02:23:51.946000,29.4,32.0,987.9,False,47.1,3,2.5
STR,18,Aston Martin,59.0,3.0,HARD,29.0,10.0,83.783,30.124,29.963,23.696,1,2023,Hungarian Grand Prix,R,0 days 02:25:51.944000,29.5,32.0,987.9,False,46.3,106,1.2
STR,18,Aston Martin,60.0,3.0,HARD,30.0,10.0,83.636,30.088,29.883,23.665,1,2023,Hungarian Grand Prix,R,0 days 02:26:51.943000,29.5,33.0,987.9,False,46.4,121,1.3
STR,18,Aston Martin,61.0,3.0,HARD,31.0,10.0,84.035,30.214,30.073,23.748,1,2023,Hungarian Grand Prix,R,0 days 02:27:51.958000,29.6,33.0,987.9,False,46.5,293,1.6
STR,18,Aston Martin,62.0,3.0,HARD,32.0,10.0,84.06,30.283,29.991,23.786,1,2023,Hungarian Grand Prix,R,0 days 02:29:51.956000,29.5,32.0,987.9,False,46.2,307,2.0
STR,18,Aston Martin,63.0,3.0,HARD,33.0,10.0,84.125,30.215,30.178,23.732,1,2023,Hungarian Grand Prix,R,0 days 02:30:51.955000,29.5,32.0,988.0,False,46.1,335,1.2
STR,18,Aston Martin,64.0,3.0,HARD,34.0,10.0,83.987,30.214,29.946,23.826999999999998,1,2023,Hungarian Grand Prix,R,0 days 02:32:51.953000,29.4,33.0,987.9,False,46.1,105,1.5
STR,18,Aston Martin,65.0,3.0,HARD,35.0,10.0,86.512,31.833,30.686,23.993,1,2023,Hungarian Grand Prix,R,0 days 02:33:51.951000,29.3,33.0,988.0,False,46.0,282,1.1
STR,18,Aston Martin,66.0,3.0,HARD,36.0,10.0,84.217,30.183,30.083,23.951,1,2023,Hungarian Grand Prix,R,0 days 02:34:51.950000,29.3,32.0,988.0,False,45.9,16,1.7
STR,18,Aston Martin,67.0,3.0,HARD,37.0,10.0,84.207,30.227,30.14,23.84,12,2023,Hungarian Grand Prix,R,0 days 02:36:51.948000,29.3,32.0,988.0,False,45.6,345,1.7
STR,18,Aston Martin,68.0,3.0,HARD,38.0,10.0,84.346,30.35,30.175,23.821,21,2023,Hungarian Grand Prix,R,0 days 02:37:51.963000,29.3,32.0,988.0,False,46.0,0,0.4
STR,18,Aston Martin,69.0,3.0,HARD,39.0,10.0,85.228,30.613,30.201,24.414,1,2023,Hungarian Grand Prix,R,0 days 02:39:51.961000,29.4,32.0,987.9,False,45.7,154,1.2
ALB,23,Williams,1.0,1.0,MEDIUM,1.0,15.0,96.553,,34.602,24.512,12,2023,Hungarian Grand Prix,R,0 days 01:02:51.652000,28.7,33.0,988.5,False,50.1,0,1.1
ALB,23,Williams,2.0,1.0,MEDIUM,2.0,15.0,87.53,31.05,32.346,24.134,1,2023,Hungarian Grand Prix,R,0 days 01:03:51.651000,28.8,34.0,988.5,False,49.5,201,0.8
ALB,23,Williams,3.0,1.0,MEDIUM,3.0,15.0,86.796,30.64,31.78,24.376,1,2023,Hungarian Grand Prix,R,0 days 01:05:51.648000,28.8,33.0,988.5,False,50.1,36,1.8
ALB,23,Williams,4.0,1.0,MEDIUM,4.0,15.0,86.238,30.321,31.766,24.151,1,2023,Hungarian Grand Prix,R,0 days 01:06:51.647000,28.8,33.0,988.5,False,50.1,134,1.5
ALB,23,Williams,5.0,1.0,MEDIUM,5.0,15.0,86.354,30.606,31.491,24.257,1,2023,Hungarian Grand Prix,R,0 days 01:08:51.661000,28.9,34.0,988.5,False,49.6,314,1.1
ALB,23,Williams,6.0,1.0,MEDIUM,6.0,15.0,86.085,30.769,31.122,24.194,1,2023,Hungarian Grand Prix,R,0 days 01:09:51.660000,29.0,32.0,988.5,False,50.1,236,1.6
ALB,23,Williams,7.0,1.0,MEDIUM,7.0,15.0,85.884,30.487,31.066,24.331,1,2023,Hungarian Grand Prix,R,0 days 01:11:51.658000,29.1,33.0,988.4,False,49.2,225,1.3
ALB,23,Williams,8.0,1.0,MEDIUM,8.0,17.0,88.053,30.5,31.057,26.496,1,2023,Hungarian Grand Prix,R,0 days 01:12:51.672000,29.1,34.0,988.4,False,49.2,111,2.2
ALB,23,Williams,9.0,2.0,HARD,4.0,18.0,102.711,48.959,30.263,23.489,1,2023,Hungarian Grand Prix,R,0 days 01:13:51.656000,29.0,33.0,988.5,False,49.2,170,2.0
ALB,23,Williams,10.0,2.0,HARD,5.0,17.0,85.801,30.868,30.866,24.067,1,2023,Hungarian Grand Prix,R,0 days 01:15:51.653000,29.0,32.0,988.5,False,49.5,224,1.1
ALB,23,Williams,11.0,2.0,HARD,6.0,16.0,84.834,30.396,30.563,23.875,1,2023,Hungarian Grand Prix,R,0 days 01:17:51.667000,29.0,32.0,988.4,False,49.6,155,1.2
ALB,23,Williams,12.0,2.0,HARD,7.0,16.0,85.189,30.391,30.808,23.99,1,2023,Hungarian Grand Prix,R,0 days 01:18:51.681000,29.0,31.0,988.5,False,49.6,183,1.5
ALB,23,Williams,13.0,2.0,HARD,8.0,16.0,85.078,30.404,30.623,24.051,1,2023,Hungarian Grand Prix,R,0 days 01:19:51.696000,29.1,31.0,988.4,False,49.3,107,1.7
ALB,23,Williams,14.0,2.0,HARD,9.0,15.0,85.096,30.39,30.626,24.08,1,2023,Hungarian Grand Prix,R,0 days 01:21:51.709000,29.0,32.0,988.2,False,49.0,103,1.5
ALB,23,Williams,15.0,2.0,HARD,10.0,14.0,85.205,30.4,30.628,24.177,1,2023,Hungarian Grand Prix,R,0 days 01:22:51.708000,29.0,31.0,988.2,False,49.1,298,1.2
ALB,23,Williams,16.0,2.0,HARD,11.0,14.0,85.546,30.499,30.978,24.069,1,2023,Hungarian Grand Prix,R,0 days 01:24:51.706000,29.1,33.0,988.2,False,50.0,128,1.8
ALB,23,Williams,17.0,2.0,HARD,12.0,13.0,85.487,30.396,30.933,24.158,1,2023,Hungarian Grand Prix,R,0 days 01:25:51.705000,29.3,32.0,988.4,False,49.9,252,1.2
ALB,23,Williams,18.0,2.0,HARD,13.0,13.0,85.845,30.639,30.929,24.277,1,2023,Hungarian Grand Prix,R,0 days 01:27:51.734000,29.4,32.0,988.4,False,48.6,268,1.2
ALB,23,Williams,19.0,2.0,HARD,14.0,12.0,85.543,30.568,30.774,24.201,1,2023,Hungarian Grand Prix,R,0 days 01:28:51.733000,29.3,32.0,988.2,False,48.5,342,1.1
ALB,23,Williams,20.0,2.0,HARD,15.0,12.0,85.093,30.461,30.604,24.028,1,2023,Hungarian Grand Prix,R,0 days 01:29:51.748000,29.3,32.0,988.2,False,48.9,135,1.1
ALB,23,Williams,21.0,2.0,HARD,16.0,12.0,85.826,30.803,30.838,24.185,1,2023,Hungarian Grand Prix,R,0 days 01:31:51.761000,29.0,33.0,988.5,False,49.3,203,1.2
ALB,23,Williams,22.0,2.0,HARD,17.0,12.0,85.84,30.707,31.019,24.114,1,2023,Hungarian Grand Prix,R,0 days 01:32:51.760000,28.9,33.0,988.2,False,48.6,329,2.2
ALB,23,Williams,23.0,2.0,HARD,18.0,12.0,86.077,30.712,31.082,24.283,1,2023,Hungarian Grand Prix,R,0 days 01:34:51.805000,28.9,33.0,988.4,False,49.3,340,1.6
ALB,23,Williams,24.0,2.0,HARD,19.0,12.0,85.74,30.755,30.94,24.045,1,2023,Hungarian Grand Prix,R,0 days 01:35:51.788000,28.9,32.0,988.4,False,49.3,302,1.5
ALB,23,Williams,25.0,2.0,HARD,20.0,12.0,85.585,30.681,30.858,24.046,1,2023,Hungarian Grand Prix,R,0 days 01:37:51.802000,29.0,33.0,988.2,False,48.3,314,0.6
ALB,23,Williams,26.0,2.0,HARD,21.0,12.0,85.612,30.752,30.799,24.061,1,2023,Hungarian Grand Prix,R,0 days 01:38:51.801000,29.0,33.0,988.2,False,48.2,241,1.1
ALB,23,Williams,27.0,2.0,HARD,22.0,12.0,85.69,30.683,30.814,24.193,1,2023,Hungarian Grand Prix,R,0 days 01:39:51.800000,29.0,33.0,988.4,False,48.6,186,1.2
ALB,23,Williams,28.0,2.0,HARD,23.0,12.0,85.624,30.645,30.877,24.102,1,2023,Hungarian Grand Prix,R,0 days 01:41:51.797000,29.1,33.0,988.2,False,48.1,347,1.6
ALB,23,Williams,29.0,2.0,HARD,24.0,11.0,85.592,30.592,30.879,24.121,1,2023,Hungarian Grand Prix,R,0 days 01:42:51.803000,29.1,33.0,988.2,False,48.5,153,1.1
ALB,23,Williams,30.0,2.0,HARD,25.0,11.0,85.482,30.626,30.837,24.019,1,2023,Hungarian Grand Prix,R,0 days 01:44:51.801000,29.3,33.0,988.2,False,48.6,114,1.2
ALB,23,Williams,31.0,2.0,HARD,26.0,12.0,87.832,30.648,30.769,26.415,1,2023,Hungarian Grand Prix,R,0 days 01:45:51.799000,29.3,33.0,988.2,False,48.5,111,2.2
ALB,23,Williams,32.0,3.0,HARD,1.0,17.0,103.771,49.099,31.043,23.629,1,2023,Hungarian Grand Prix,R,0 days 01:47:51.813000,29.3,33.0,988.2,False,48.2,236,1.6
ALB,23,Williams,33.0,3.0,HARD,2.0,17.0,84.37,30.17,30.54,23.66,1,2023,Hungarian Grand Prix,R,0 days 01:48:51.812000,29.3,32.0,988.2,False,48.5,293,2.2
ALB,23,Williams,34.0,3.0,HARD,3.0,17.0,84.258,30.153,30.419,23.686,1,2023,Hungarian Grand Prix,R,0 days 01:50:51.810000,29.3,32.0,988.2,False,48.5,134,1.7
ALB,23,Williams,35.0,3.0,HARD,4.0,16.0,84.884,30.37,30.744,23.77,1,2023,Hungarian Grand Prix,R,0 days 01:51:51.809000,29.3,33.0,988.2,False,48.5,111,1.8
ALB,23,Williams,36.0,3.0,HARD,5.0,16.0,84.434,30.326,30.298,23.81,1,2023,Hungarian Grand Prix,R,0 days 01:52:51.808000,29.2,32.0,988.2,False,48.1,108,2.4
ALB,23,Williams,37.0,3.0,HARD,6.0,16.0,85.247,30.117,31.039,24.091,1,2023,Hungarian Grand Prix,R,0 days 01:54:51.805000,29.3,32.0,988.2,False,47.5,124,1.5
ALB,23,Williams,38.0,3.0,HARD,7.0,15.0,85.119,30.453,30.731,23.935,1,2023,Hungarian Grand Prix,R,0 days 01:55:51.804000,29.3,32.0,988.2,False,47.4,107,1.8
ALB,23,Williams,39.0,3.0,HARD,8.0,13.0,84.816,30.229,30.709,23.878,1,2023,Hungarian Grand Prix,R,0 days 01:57:51.818000,29.2,32.0,988.2,False,47.4,170,0.8
ALB,23,Williams,40.0,3.0,HARD,9.0,13.0,86.028,31.645,30.65,23.733,1,2023,Hungarian Grand Prix,R,0 days 01:58:51.801000,29.2,33.0,988.0,False,47.4,219,1.3
ALB,23,Williams,41.0,3.0,HARD,10.0,12.0,84.557,30.226,30.479,23.852,1,2023,Hungarian Grand Prix,R,0 days 02:00:51.815000,29.3,33.0,988.2,False,47.5,137,0.8
ALB,23,Williams,42.0,3.0,HARD,11.0,12.0,84.572,30.353,30.424,23.795,1,2023,Hungarian Grand Prix,R,0 days 02:01:51.829000,29.3,33.0,988.0,False,48.1,91,2.0
ALB,23,Williams,43.0,3.0,HARD,12.0,12.0,84.329,30.207,30.302,23.82,1,2023,Hungarian Grand Prix,R,0 days 02:02:51.828000,29.2,32.0,988.0,False,48.1,92,2.0
ALB,23,Williams,44.0,3.0,HARD,13.0,12.0,84.415,30.272,30.396,23.747,1,2023,Hungarian Grand Prix,R,0 days 02:04:51.857000,29.0,32.0,988.0,False,48.0,351,1.7
ALB,23,Williams,45.0,3.0,HARD,14.0,11.0,84.444,30.306,30.316,23.822,1,2023,Hungarian Grand Prix,R,0 days 02:05:51.856000,29.0,32.0,988.0,False,48.0,106,1.8
ALB,23,Williams,46.0,3.0,HARD,15.0,11.0,84.608,30.385,30.409,23.814,1,2023,Hungarian Grand Prix,R,0 days 02:07:51.870000,29.1,33.0,988.2,False,47.6,214,0.8
ALB,23,Williams,47.0,3.0,HARD,16.0,11.0,84.138,30.235,30.193,23.71,1,2023,Hungarian Grand Prix,R,0 days 02:08:51.884000,29.2,32.0,988.0,False,47.6,39,1.7
ALB,23,Williams,48.0,3.0,HARD,17.0,11.0,84.505,30.336,30.35,23.819,1,2023,Hungarian Grand Prix,R,0 days 02:09:51.899000,29.2,32.0,988.0,False,47.1,72,1.3
ALB,23,Williams,49.0,3.0,HARD,18.0,11.0,84.317,30.208,30.365,23.744,1,2023,Hungarian Grand Prix,R,0 days 02:11:51.912000,29.1,32.0,988.0,False,47.0,146,1.1
ALB,23,Williams,50.0,3.0,HARD,19.0,11.0,84.246,30.335,30.146,23.765,1,2023,Hungarian Grand Prix,R,0 days 02:12:51.911000,29.0,33.0,988.0,False,47.0,134,1.2
ALB,23,Williams,51.0,3.0,HARD,20.0,11.0,84.078,30.295,30.155,23.628,1,2023,Hungarian Grand Prix,R,0 days 02:14:51.925000,29.1,33.0,988.0,False,47.5,135,1.0
ALB,23,Williams,52.0,3.0,HARD,21.0,11.0,84.053,30.281,30.22,23.552,1,2023,Hungarian Grand Prix,R,0 days 02:15:51.924000,29.2,32.0,987.9,False,47.2,130,2.4
ALB,23,Williams,53.0,3.0,HARD,22.0,11.0,84.342,30.318,30.237,23.787,1,2023,Hungarian Grand Prix,R,0 days 02:16:51.923000,29.3,32.0,988.0,False,47.5,149,2.2
ALB,23,Williams,54.0,3.0,HARD,23.0,11.0,84.051,30.182,30.241,23.628,1,2023,Hungarian Grand Prix,R,0 days 02:18:51.936000,29.4,32.0,988.0,False,46.8,55,2.0
ALB,23,Williams,55.0,3.0,HARD,24.0,11.0,84.054,30.367,30.148,23.539,1,2023,Hungarian Grand Prix,R,0 days 02:19:51.951000,29.3,32.0,988.0,False,46.8,145,1.3
ALB,23,Williams,56.0,3.0,HARD,25.0,11.0,84.193,30.268,30.205,23.72,1,2023,Hungarian Grand Prix,R,0 days 02:21:51.949000,29.2,32.0,987.9,False,46.6,277,1.1
ALB,23,Williams,57.0,3.0,HARD,26.0,11.0,84.194,30.225,30.38,23.589,1,2023,Hungarian Grand Prix,R,0 days 02:22:51.948000,29.4,32.0,988.0,False,46.7,324,1.5
ALB,23,Williams,58.0,3.0,HARD,27.0,11.0,85.899,31.311,30.766,23.822,1,2023,Hungarian Grand Prix,R,0 days 02:23:51.946000,29.4,32.0,987.9,False,47.1,3,2.5
ALB,23,Williams,59.0,3.0,HARD,28.0,11.0,84.175,30.292,30.278,23.605,1,2023,Hungarian Grand Prix,R,0 days 02:25:51.944000,29.5,32.0,987.9,False,46.3,106,1.2
