Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,FreshTyre,Position,LapTime,Sector1Time,Sector2Time,Sector3Time,PitInTime,PitOutTime,TrackStatus,IsPersonalBest,year,gp,session_code,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,speed_mean,speed_max,throttle_mean,brake_mean,rpm_mean,gear_mean
ZHO,24,Alfa Romeo,8.0,2.0,SOFT,7.0,True,17.0,100.729,36.508,44.868,19.353,,,1,False,2023,Japan,R,0 days 01:19:22.249000,27.2,41.0,1013.0,False,43.1,85,1.2,204.4047619047619,309.0,61.87301587301587,0.18518518518518517,9634.642857142857,5.613756613756614
ZHO,24,Alfa Romeo,9.0,2.0,SOFT,8.0,True,16.0,100.915,36.438,45.085,19.392,,,1,False,2023,Japan,R,0 days 01:20:22.232000,27.1,41.0,1012.9,False,43.0,9,1.7,204.3783783783784,304.0,62.18108108108108,0.1810810810810811,9653.921621621621,5.613513513513514
ZHO,24,Alfa Romeo,10.0,2.0,SOFT,9.0,True,16.0,103.013,36.164,44.901,21.948,5023.604,,1,False,2023,Japan,R,0 days 01:22:22.246000,27.1,40.0,1012.9,False,43.5,155,1.5,200.35770234986944,306.0,59.9556135770235,0.20365535248041775,9554.078328981723,5.516971279373368
ZHO,24,Alfa Romeo,11.0,3.0,SOFT,1.0,True,18.0,118.22,55.654,43.464,19.102,,5047.681,1,False,2023,Japan,R,0 days 01:24:22.275000,27.2,41.0,1012.7,False,43.3,145,1.6,176.47533632286996,301.0,64.76681614349776,0.18385650224215247,9361.174887892377,4.728699551569507
ZHO,24,Alfa Romeo,12.0,3.0,SOFT,2.0,True,16.0,99.205,35.646,44.404,19.155,,,12,True,2023,Japan,R,0 days 01:26:22.304000,27.3,41.0,1012.7,False,43.4,97,1.2,209.73743016759778,306.0,63.86871508379888,0.17039106145251395,9703.089385474861,5.737430167597766
ZHO,24,Alfa Romeo,13.0,3.0,SOFT,3.0,True,16.0,110.341,35.99,49.28,25.071,,,16,False,2023,Japan,R,0 days 01:27:22.287000,27.3,41.0,1012.9,False,43.4,35,1.2,185.75480769230768,294.0,54.20192307692308,0.20192307692307693,9488.884615384615,5.074519230769231
ZHO,24,Alfa Romeo,14.0,3.0,SOFT,4.0,True,15.0,108.905,45.581,44.167,19.157,,,671,False,2023,Japan,R,0 days 01:29:22.301000,27.3,41.0,1012.9,False,43.2,135,0.8,191.39506172839506,301.0,60.022222222222226,0.16296296296296298,9652.261728395062,5.162962962962963
ZHO,24,Alfa Romeo,15.0,3.0,SOFT,5.0,True,15.0,99.106,35.637,44.287,19.182,,,1,True,2023,Japan,R,0 days 01:31:22.299000,27.2,40.0,1012.7,False,43.0,87,1.6,211.35574229691878,303.0,66.57703081232494,0.15126050420168066,9810.084033613446,5.7478991596638656
ZHO,24,Alfa Romeo,16.0,3.0,SOFT,6.0,True,15.0,100.159,36.103,44.691,19.365,,,1,False,2023,Japan,R,0 days 01:33:22.296000,27.3,40.0,1012.9,False,43.1,92,1.1,206.94198895027625,303.0,62.51933701657459,0.1685082872928177,9667.795580110498,5.693370165745856
ZHO,24,Alfa Romeo,17.0,3.0,SOFT,7.0,True,15.0,99.867,35.894,44.609,19.364,,,1,False,2023,Japan,R,0 days 01:34:22.311000,27.3,40.0,1012.9,False,43.0,141,0.8,207.39237057220708,303.0,65.10626702997276,0.16076294277929154,9665.934604904633,5.708446866485014
ZHO,24,Alfa Romeo,18.0,3.0,SOFT,8.0,True,15.0,100.016,36.117,44.569,19.33,,,1,False,2023,Japan,R,0 days 01:36:22.293000,27.3,42.0,1012.9,False,42.8,128,1.0,204.80053908355796,303.0,65.35849056603773,0.15633423180592992,9603.304582210243,5.660377358490566
ZHO,24,Alfa Romeo,19.0,3.0,SOFT,9.0,True,14.0,99.809,36.117,44.583,19.109,,,1,False,2023,Japan,R,0 days 01:38:22.307000,27.3,43.0,1012.9,False,42.5,199,0.8,208.28381962864722,305.0,65.05305039787798,0.15649867374005305,9757.692307692309,5.684350132625995
ZHO,24,Alfa Romeo,20.0,3.0,SOFT,10.0,True,15.0,100.741,36.827,44.586,19.328,,,1,False,2023,Japan,R,0 days 01:39:22.306000,27.3,42.0,1012.9,False,42.3,3,1.7,204.50420168067228,304.0,61.83473389355742,0.1792717086834734,9686.232492997198,5.5966386554621845
ZHO,24,Alfa Romeo,21.0,3.0,SOFT,11.0,True,14.0,100.625,36.268,44.921,19.436,,,1,False,2023,Japan,R,0 days 01:41:22.335000,27.3,43.0,1013.0,False,42.7,76,1.3,207.24324324324326,303.0,64.98378378378378,0.15405405405405406,9608.664864864864,5.762162162162162
ZHO,24,Alfa Romeo,22.0,3.0,SOFT,12.0,True,13.0,100.415,36.244,44.823,19.348,,,1,False,2023,Japan,R,0 days 01:43:22.348000,27.3,42.0,1012.9,False,40.7,145,1.0,205.35135135135135,303.0,63.59189189189189,0.17567567567567569,9642.543243243243,5.654054054054054
ZHO,24,Alfa Romeo,23.0,3.0,SOFT,13.0,True,13.0,100.134,36.161,44.68,19.293,,,1,False,2023,Japan,R,0 days 01:44:22.363000,27.3,41.0,1012.9,False,40.5,100,1.8,206.61185983827494,304.0,64.40700808625337,0.1725067385444744,9675.601078167116,5.6873315363881405
ZHO,24,Alfa Romeo,24.0,3.0,SOFT,14.0,True,13.0,99.971,36.019,44.64,19.312,,,1,False,2023,Japan,R,0 days 01:46:22.376000,27.4,39.0,1012.9,False,40.2,326,1.8,206.84293193717278,304.0,64.61780104712042,0.15706806282722513,9670.03664921466,5.701570680628272
ZHO,24,Alfa Romeo,25.0,3.0,SOFT,15.0,True,13.0,99.999,36.152,44.538,19.309,,,1,False,2023,Japan,R,0 days 01:48:22.390000,27.4,39.0,1012.9,False,39.6,3,1.0,210.31266149870802,304.0,66.98449612403101,0.16279069767441862,9752.741602067183,5.736434108527132
ZHO,24,Alfa Romeo,26.0,3.0,SOFT,16.0,True,11.0,100.423,36.177,44.874,19.372,,,1,False,2023,Japan,R,0 days 01:49:22.389000,27.4,40.0,1013.0,False,39.2,187,0.5,207.30933333333334,303.0,65.69066666666667,0.168,9691.877333333334,5.693333333333333
ZHO,24,Alfa Romeo,27.0,3.0,SOFT,17.0,True,12.0,100.822,36.312,45.051,19.459,,,1,False,2023,Japan,R,0 days 01:51:22.387000,27.4,41.0,1013.0,False,39.1,100,2.2,204.33893557422968,307.0,61.641456582633054,0.18207282913165265,9564.056022408964,5.6722689075630255
ZHO,24,Alfa Romeo,28.0,3.0,SOFT,18.0,True,12.0,100.264,36.345,44.544,19.375,,,1,False,2023,Japan,R,0 days 01:53:22.384000,27.4,42.0,1012.9,False,38.2,103,0.8,207.87765957446808,303.0,65.54521276595744,0.1675531914893617,9721.15159574468,5.691489361702128
ZHO,24,Alfa Romeo,29.0,3.0,SOFT,19.0,True,11.0,102.733,36.293,44.581,21.859,6965.382,,1,False,2023,Japan,R,0 days 01:55:22.398000,27.3,41.0,1013.0,False,38.4,113,1.7,201.7139240506329,303.0,63.68354430379747,0.17468354430379746,9590.356962025317,5.529113924050633
ZHO,24,Alfa Romeo,30.0,4.0,HARD,1.0,True,15.0,118.128,56.192,43.122,18.814,,6989.428,1,False,2023,Japan,R,0 days 01:56:22.397000,27.4,40.0,1012.9,False,38.4,351,1.1,176.06415929203538,302.0,64.72123893805309,0.1836283185840708,9369.694690265487,4.707964601769912
ZHO,24,Alfa Romeo,31.0,4.0,HARD,2.0,True,15.0,98.278,35.322,43.749,19.207,,,1,True,2023,Japan,R,0 days 01:58:22.395000,27.4,40.0,1012.9,False,38.4,112,0.5,211.4931880108992,305.0,64.32152588555859,0.16893732970027248,9735.544959128065,5.8119891008174385
ZHO,24,Alfa Romeo,32.0,4.0,HARD,3.0,True,14.0,98.465,35.616,43.744,19.105,,,1,False,2023,Japan,R,0 days 02:00:22.393000,27.4,41.0,1012.9,False,38.1,136,1.8,209.34,301.0,64.82,0.17142857142857143,9748.325714285715,5.6971428571428575
ZHO,24,Alfa Romeo,33.0,4.0,HARD,4.0,True,14.0,98.643,35.441,43.978,19.224,,,1,False,2023,Japan,R,0 days 02:01:22.392000,27.4,41.0,1012.7,False,37.9,63,1.6,211.98648648648648,305.0,66.17567567567568,0.16756756756756758,9788.14054054054,5.7594594594594595
ZHO,24,Alfa Romeo,34.0,4.0,HARD,5.0,True,14.0,98.649,35.481,43.981,19.187,,,1,False,2023,Japan,R,0 days 02:03:22.389000,27.3,41.0,1012.9,False,37.7,79,1.0,209.0,306.0,64.28989361702128,0.18085106382978725,9737.132978723404,5.6861702127659575
ZHO,24,Alfa Romeo,35.0,4.0,HARD,6.0,True,14.0,98.641,35.497,43.921,19.223,,,1,False,2023,Japan,R,0 days 02:05:22.403000,27.2,42.0,1012.7,False,37.6,64,1.0,211.0054644808743,304.0,64.69125683060109,0.15300546448087432,9747.672131147541,5.770491803278689
ZHO,24,Alfa Romeo,36.0,4.0,HARD,7.0,True,14.0,98.255,35.328,43.891,19.036,,,1,True,2023,Japan,R,0 days 02:06:22.386000,27.3,42.0,1012.7,False,37.4,69,1.0,209.86813186813185,303.0,65.17032967032966,0.16483516483516483,9781.203296703297,5.71978021978022
ZHO,24,Alfa Romeo,37.0,4.0,HARD,8.0,True,14.0,98.43,35.454,43.882,19.094,,,1,False,2023,Japan,R,0 days 02:08:22.400000,27.3,41.0,1012.7,False,37.4,297,0.6,212.9585635359116,303.0,66.04419889502762,0.1574585635359116,9843.95856353591,5.762430939226519
ZHO,24,Alfa Romeo,38.0,4.0,HARD,9.0,True,13.0,98.211,35.261,43.771,19.179,,,1,True,2023,Japan,R,0 days 02:10:22.413000,27.3,42.0,1012.7,False,38.0,115,1.5,211.38274932614556,303.0,66.78167115902966,0.16711590296495957,9823.493261455525,5.725067385444744
ZHO,24,Alfa Romeo,39.0,4.0,HARD,10.0,True,13.0,97.992,35.118,43.872,19.002,,,1,True,2023,Japan,R,0 days 02:11:22.412000,27.3,44.0,1012.7,False,37.4,134,2.2,210.33423180592993,303.0,66.24258760107817,0.16442048517520216,9815.56873315364,5.711590296495957
ZHO,24,Alfa Romeo,40.0,4.0,HARD,11.0,True,13.0,98.332,35.445,43.813,19.074,,,1,False,2023,Japan,R,0 days 02:13:22.426000,27.3,45.0,1012.7,False,37.3,106,1.5,211.98644986449864,303.0,67.02710027100271,0.14905149051490515,9831.9945799458,5.753387533875339
ZHO,24,Alfa Romeo,41.0,4.0,HARD,12.0,True,13.0,98.191,35.301,43.818,19.072,,,1,False,2023,Japan,R,0 days 02:15:22.455000,27.3,45.0,1012.9,False,37.2,140,1.6,212.11049723756906,303.0,65.92541436464089,0.1712707182320442,9863.92817679558,5.732044198895028
ZHO,24,Alfa Romeo,42.0,4.0,HARD,13.0,True,13.0,97.906,35.228,43.654,19.024,,,1,True,2023,Japan,R,0 days 02:16:22.454000,27.4,44.0,1012.7,False,37.2,63,1.2,213.31967213114754,303.0,65.85792349726776,0.18032786885245902,9890.784153005465,5.7650273224043715
ZHO,24,Alfa Romeo,43.0,4.0,HARD,14.0,True,13.0,98.213,35.306,43.884,19.023,,,1,False,2023,Japan,R,0 days 02:18:22.452000,27.3,45.0,1012.7,False,37.4,108,1.6,212.49175824175825,304.0,66.89835164835165,0.14560439560439561,9809.15934065934,5.788461538461538
ZHO,24,Alfa Romeo,44.0,4.0,HARD,15.0,True,13.0,98.202,35.278,43.83,19.094,,,1,False,2023,Japan,R,0 days 02:20:22.465000,27.1,44.0,1012.7,False,36.9,114,1.8,209.4022038567493,303.0,65.43801652892562,0.15151515151515152,9760.724517906336,5.7190082644628095
ZHO,24,Alfa Romeo,45.0,4.0,HARD,16.0,True,13.0,97.791,35.122,43.623,19.046,,,1,True,2023,Japan,R,0 days 02:21:22.464000,27.1,44.0,1012.7,False,36.9,142,2.4,212.21153846153845,303.0,66.11538461538461,0.15934065934065933,9813.686813186812,5.777472527472527
ZHO,24,Alfa Romeo,46.0,4.0,HARD,17.0,True,13.0,98.264,35.303,43.866,19.095,,,1,False,2023,Japan,R,0 days 02:23:22.478000,27.2,45.0,1012.7,False,36.6,101,1.7,211.35388739946382,304.0,65.87935656836461,0.17158176943699732,9817.364611260055,5.7158176943699734
ZHO,24,Alfa Romeo,47.0,4.0,HARD,18.0,True,13.0,98.232,35.251,43.863,19.118,,,1,False,2023,Japan,R,0 days 02:24:22.492000,27.2,45.0,1012.9,False,36.7,129,1.3,212.248,304.0,66.34133333333334,0.176,9865.728,5.741333333333333
ZHO,24,Alfa Romeo,48.0,4.0,HARD,19.0,True,13.0,98.585,35.373,44.112,19.1,,,1,False,2023,Japan,R,0 days 02:26:22.506000,27.1,46.0,1012.7,False,36.6,104,2.2,210.12983425414365,305.0,65.5303867403315,0.17403314917127072,9820.5773480663,5.68232044198895
ZHO,24,Alfa Romeo,49.0,4.0,HARD,20.0,True,13.0,99.73,35.374,45.243,19.113,,,1,False,2023,Japan,R,0 days 02:28:22.519000,27.2,47.0,1012.9,False,36.6,116,1.5,206.58684210526314,308.0,63.694736842105264,0.15789473684210525,9885.552631578947,5.505263157894737
ZHO,24,Alfa Romeo,50.0,4.0,HARD,21.0,True,13.0,98.098,35.243,43.85,19.005,,,1,False,2023,Japan,R,0 days 02:29:22.518000,27.2,47.0,1012.7,False,36.9,102,1.1,211.5909090909091,321.0,64.6524064171123,0.18181818181818182,9913.189839572193,5.681818181818182
ZHO,24,Alfa Romeo,51.0,4.0,HARD,22.0,True,13.0,98.444,35.455,43.869,19.12,,,1,False,2023,Japan,R,0 days 02:31:22.532000,27.3,46.0,1012.9,False,36.8,139,0.6,211.79144385026737,306.0,65.94652406417113,0.18716577540106952,9850.010695187166,5.711229946524064
ZHO,24,Alfa Romeo,52.0,4.0,HARD,23.0,True,13.0,98.513,35.403,43.989,19.121,,,1,False,2023,Japan,R,0 days 02:33:22.530000,27.1,47.0,1012.7,False,36.5,49,1.3,209.82465753424657,304.0,64.61369863013698,0.16986301369863013,9779.638356164383,5.704109589041096
HUL,27,Haas F1 Team,1.0,1.0,SOFT,1.0,True,13.0,141.615,,70.005,29.933,,,124,False,2023,Japan,R,0 days 01:03:22.235000,27.0,42.0,1013.0,False,44.0,145,2.5,142.3588785046729,297.0,34.57196261682243,0.20186915887850468,8922.71401869159,3.65607476635514
HUL,27,Haas F1 Team,5.0,1.0,SOFT,5.0,True,12.0,100.552,36.65,44.619,19.283,,,1,True,2023,Japan,R,0 days 01:14:22.239000,27.2,43.0,1013.0,False,42.6,133,2.0,206.8978494623656,310.0,57.47043010752688,0.19086021505376344,9977.870967741936,5.521505376344086
HUL,27,Haas F1 Team,6.0,1.0,SOFT,6.0,True,12.0,100.114,36.195,44.716,19.203,,,1,True,2023,Japan,R,0 days 01:15:22.237000,27.2,42.0,1012.9,False,43.0,130,3.0,208.38440111420613,310.0,60.57381615598886,0.20334261838440112,10063.65459610028,5.50974930362117
HUL,27,Haas F1 Team,7.0,1.0,SOFT,7.0,True,12.0,100.209,36.685,44.563,18.961,,,1,False,2023,Japan,R,0 days 01:17:22.235000,27.1,42.0,1013.0,False,42.8,79,1.3,206.95342465753424,310.0,61.89041095890411,0.20273972602739726,10095.139726027397,5.421917808219178
HUL,27,Haas F1 Team,8.0,1.0,SOFT,8.0,True,14.0,102.501,36.602,44.497,21.402,4817.498,,1,False,2023,Japan,R,0 days 01:19:22.249000,27.2,41.0,1013.0,False,43.1,85,1.2,199.62532299741602,321.0,60.36950904392765,0.19896640826873385,9947.715762273901,5.214470284237726
HUL,27,Haas F1 Team,9.0,2.0,MEDIUM,1.0,True,18.0,119.085,56.519,43.779,18.787,,4840.982,1,False,2023,Japan,R,0 days 01:20:22.232000,27.1,41.0,1012.9,False,43.0,9,1.7,175.05251141552512,303.0,61.98858447488585,0.1598173515981735,9629.659817351598,4.534246575342466
HUL,27,Haas F1 Team,10.0,2.0,MEDIUM,2.0,True,18.0,98.724,36.218,43.888,18.618,,,1,True,2023,Japan,R,0 days 01:22:22.246000,27.1,40.0,1012.9,False,43.5,155,1.5,210.4958904109589,309.0,64.05753424657534,0.16986301369863013,10073.88493150685,5.553424657534246
HUL,27,Haas F1 Team,11.0,2.0,MEDIUM,3.0,True,17.0,99.849,36.625,44.132,19.092,,,1,False,2023,Japan,R,0 days 01:24:22.275000,27.2,41.0,1012.7,False,43.3,145,1.6,207.39313984168865,309.0,62.04485488126649,0.1741424802110818,10031.730870712401,5.474934036939314
HUL,27,Haas F1 Team,12.0,2.0,MEDIUM,4.0,True,15.0,100.196,36.045,44.544,19.607,,,12,False,2023,Japan,R,0 days 01:26:22.304000,27.3,41.0,1012.7,False,43.4,97,1.2,207.0027624309392,309.0,62.55524861878453,0.18232044198895028,9972.21546961326,5.475138121546961
HUL,27,Haas F1 Team,13.0,2.0,MEDIUM,5.0,True,15.0,108.186,36.057,46.119,26.01,,,16,False,2023,Japan,R,0 days 01:27:22.287000,27.3,41.0,1012.9,False,43.4,35,1.2,192.8009828009828,301.0,54.95085995085995,0.2113022113022113,9878.36855036855,5.046683046683047
HUL,27,Haas F1 Team,14.0,2.0,MEDIUM,6.0,True,14.0,110.866,47.527,44.272,19.067,,,671,False,2023,Japan,R,0 days 01:29:22.301000,27.3,41.0,1012.9,False,43.2,135,0.8,187.875,308.0,51.12019230769231,0.16105769230769232,9778.653846153846,4.949519230769231
HUL,27,Haas F1 Team,15.0,2.0,MEDIUM,7.0,True,13.0,99.628,36.043,44.285,19.3,,,1,False,2023,Japan,R,0 days 01:31:22.299000,27.2,40.0,1012.7,False,43.0,87,1.6,209.48314606741573,309.0,62.47191011235955,0.1797752808988764,9960.182584269663,5.525280898876405
HUL,27,Haas F1 Team,16.0,2.0,MEDIUM,8.0,True,13.0,99.635,36.096,44.426,19.113,,,1,False,2023,Japan,R,0 days 01:33:22.296000,27.3,40.0,1012.9,False,43.1,92,1.1,209.42936288088643,309.0,64.71191135734072,0.1523545706371191,10001.28808864266,5.526315789473684
HUL,27,Haas F1 Team,17.0,2.0,MEDIUM,9.0,True,13.0,100.133,36.296,44.625,19.212,,,1,False,2023,Japan,R,0 days 01:34:22.311000,27.3,40.0,1012.9,False,43.0,141,0.8,209.0625,310.0,61.39673913043478,0.1875,10013.923913043478,5.513586956521739
HUL,27,Haas F1 Team,18.0,2.0,MEDIUM,10.0,True,14.0,101.398,37.083,45.075,19.24,,,1,False,2023,Japan,R,0 days 01:36:22.293000,27.3,42.0,1012.9,False,42.8,128,1.0,205.36436170212767,308.0,61.02127659574468,0.17819148936170212,9882.452127659575,5.476063829787234
HUL,27,Haas F1 Team,19.0,2.0,MEDIUM,11.0,True,13.0,100.325,36.32,44.887,19.118,,,1,False,2023,Japan,R,0 days 01:38:22.307000,27.3,43.0,1012.9,False,42.5,199,0.8,207.6870026525199,311.0,63.278514588859416,0.16710875331564987,9973.917771883289,5.482758620689655
HUL,27,Haas F1 Team,20.0,2.0,MEDIUM,12.0,True,13.0,100.577,36.637,44.672,19.268,,,1,False,2023,Japan,R,0 days 01:39:22.306000,27.3,42.0,1012.9,False,42.3,3,1.7,204.73463687150837,310.0,62.65642458100559,0.164804469273743,9894.536312849163,5.444134078212291
HUL,27,Haas F1 Team,21.0,2.0,MEDIUM,13.0,True,13.0,102.637,36.57,44.711,21.356,6158.802,,1,False,2023,Japan,R,0 days 01:41:22.335000,27.3,43.0,1013.0,False,42.7,76,1.3,204.58510638297872,310.0,62.726063829787236,0.20212765957446807,9820.91755319149,5.4787234042553195
HUL,27,Haas F1 Team,22.0,3.0,HARD,1.0,True,15.0,120.084,56.872,44.249,18.963,,6182.364,1,False,2023,Japan,R,0 days 01:43:22.348000,27.3,42.0,1012.9,False,40.7,145,1.0,172.78876404494383,307.0,57.31910112359551,0.19101123595505617,9480.546067415731,4.543820224719101
HUL,27,Haas F1 Team,23.0,3.0,HARD,2.0,True,15.0,99.327,36.292,44.116,18.919,,,1,False,2023,Japan,R,0 days 01:45:22.377000,27.4,39.0,1012.9,False,40.4,83,1.3,206.51226158038148,307.0,60.572207084468666,0.17166212534059946,9903.929155313352,5.501362397820164
HUL,27,Haas F1 Team,24.0,3.0,HARD,3.0,True,15.0,98.328,35.629,43.878,18.821,,,1,True,2023,Japan,R,0 days 01:46:22.376000,27.4,39.0,1012.9,False,40.2,326,1.8,211.8713910761155,309.0,63.112860892388454,0.1732283464566929,10051.188976377953,5.585301837270341
HUL,27,Haas F1 Team,25.0,3.0,HARD,4.0,True,15.0,98.587,35.792,43.917,18.878,,,1,False,2023,Japan,R,0 days 01:48:22.390000,27.4,39.0,1012.9,False,39.6,3,1.0,210.18548387096774,310.0,62.98118279569893,0.1532258064516129,10056.986559139785,5.537634408602151
HUL,27,Haas F1 Team,26.0,3.0,HARD,5.0,True,13.0,98.418,35.696,43.898,18.824,,,1,False,2023,Japan,R,0 days 01:50:22.388000,27.4,40.0,1012.9,False,39.1,131,0.8,210.86631016042782,307.0,63.12299465240642,0.18181818181818182,10054.87165775401,5.553475935828877
HUL,27,Haas F1 Team,27.0,3.0,HARD,6.0,True,13.0,98.322,35.639,43.824,18.859,,,1,True,2023,Japan,R,0 days 01:51:22.387000,27.4,41.0,1013.0,False,39.1,100,2.2,212.11527377521614,307.0,63.04034582132565,0.1642651296829971,10068.613832853025,5.587896253602305
HUL,27,Haas F1 Team,28.0,3.0,HARD,7.0,True,13.0,98.809,35.813,43.983,19.013,,,1,False,2023,Japan,R,0 days 01:53:22.384000,27.4,42.0,1012.9,False,38.2,103,0.8,208.6720430107527,307.0,61.48924731182796,0.17473118279569894,10012.182795698925,5.561827956989247
HUL,27,Haas F1 Team,29.0,3.0,HARD,8.0,True,13.0,98.541,35.802,43.798,18.941,,,1,False,2023,Japan,R,0 days 01:55:22.398000,27.3,41.0,1013.0,False,38.4,113,1.7,211.2401055408971,308.0,62.53034300791557,0.16358839050131926,10057.45382585752,5.58311345646438
HUL,27,Haas F1 Team,30.0,3.0,HARD,9.0,True,12.0,98.623,35.773,43.862,18.988,,,1,False,2023,Japan,R,0 days 01:56:22.397000,27.4,40.0,1012.9,False,38.4,351,1.1,212.04255319148936,308.0,63.27925531914894,0.15691489361702127,10072.880319148937,5.579787234042553
HUL,27,Haas F1 Team,31.0,3.0,HARD,10.0,True,11.0,99.032,35.962,44.026,19.044,,,1,False,2023,Japan,R,0 days 01:58:22.395000,27.4,40.0,1012.9,False,38.4,112,0.5,210.03753351206436,307.0,62.45040214477212,0.15281501340482573,9998.522788203752,5.552278820375335
HUL,27,Haas F1 Team,32.0,3.0,HARD,11.0,True,11.0,98.492,35.791,43.864,18.837,,,1,False,2023,Japan,R,0 days 02:00:22.393000,27.4,41.0,1012.9,False,38.1,136,1.8,211.21037463976944,306.0,63.674351585014406,0.16714697406340057,10057.92795389049,5.593659942363113
HUL,27,Haas F1 Team,33.0,3.0,HARD,12.0,True,11.0,98.55,35.703,43.891,18.956,,,1,False,2023,Japan,R,0 days 02:01:22.392000,27.4,41.0,1012.7,False,37.9,63,1.6,212.69168900804289,307.0,65.06702412868633,0.16621983914209115,10112.630026809651,5.579088471849866
HUL,27,Haas F1 Team,34.0,3.0,HARD,13.0,True,11.0,98.661,35.683,43.998,18.98,,,1,False,2023,Japan,R,0 days 02:03:22.389000,27.3,41.0,1012.9,False,37.7,79,1.0,210.47967479674796,308.0,63.84010840108401,0.16260162601626016,10017.991869918698,5.590785907859079
HUL,27,Haas F1 Team,35.0,3.0,HARD,14.0,True,10.0,99.028,35.811,44.196,19.021,,,1,False,2023,Japan,R,0 days 02:05:22.403000,27.2,42.0,1012.7,False,37.6,64,1.0,208.01617250673854,306.0,62.39083557951483,0.1752021563342318,10022.725067385445,5.504043126684636
HUL,27,Haas F1 Team,36.0,3.0,HARD,15.0,True,11.0,99.961,36.537,44.15,19.274,,,1,False,2023,Japan,R,0 days 02:06:22.386000,27.3,42.0,1012.7,False,37.4,69,1.0,209.61725067385444,308.0,62.331536388140165,0.1940700808625337,9922.67654986523,5.601078167115903
HUL,27,Haas F1 Team,37.0,3.0,HARD,16.0,True,11.0,101.42,35.879,44.127,21.414,7762.883,,1,False,2023,Japan,R,0 days 02:08:22.400000,27.3,41.0,1012.7,False,37.4,297,0.6,204.94148936170214,308.0,61.74734042553192,0.2047872340425532,9936.468085106382,5.398936170212766
HUL,27,Haas F1 Team,38.0,4.0,MEDIUM,1.0,True,14.0,118.934,56.222,43.789,18.923000000000002,,7786.226,1,False,2023,Japan,R,0 days 02:10:22.413000,27.3,42.0,1012.7,False,38.0,115,1.5,176.32657657657657,304.0,58.445945945945944,0.17117117117117117,9536.763513513513,4.632882882882883
HUL,27,Haas F1 Team,39.0,4.0,MEDIUM,2.0,True,14.0,98.39,35.79,43.682,18.918,,,1,False,2023,Japan,R,0 days 02:12:22.427000,27.3,45.0,1012.7,False,37.0,157,1.7,212.026525198939,305.0,62.37931034482759,0.15915119363395225,9980.318302387268,5.63395225464191
HUL,27,Haas F1 Team,40.0,4.0,MEDIUM,3.0,True,14.0,97.656,35.473,43.366,18.817,,,1,True,2023,Japan,R,0 days 02:13:22.426000,27.3,45.0,1012.7,False,37.3,106,1.5,213.45555555555555,304.0,64.15277777777777,0.17222222222222222,10038.141666666666,5.647222222222222
HUL,27,Haas F1 Team,41.0,4.0,MEDIUM,4.0,True,14.0,97.395,35.291,43.355,18.749,,,1,True,2023,Japan,R,0 days 02:15:22.455000,27.3,45.0,1012.9,False,37.2,140,1.6,212.02479338842974,307.0,64.0,0.14049586776859505,10042.02479338843,5.59228650137741
HUL,27,Haas F1 Team,42.0,4.0,MEDIUM,5.0,True,14.0,97.309,35.199,43.31,18.8,,,1,True,2023,Japan,R,0 days 02:16:22.454000,27.4,44.0,1012.7,False,37.2,63,1.2,211.3178082191781,306.0,63.487671232876714,0.1726027397260274,9981.523287671233,5.627397260273972
HUL,27,Haas F1 Team,43.0,4.0,MEDIUM,6.0,True,14.0,97.445,35.317,43.388,18.74,,,1,False,2023,Japan,R,0 days 02:18:22.452000,27.3,45.0,1012.7,False,37.4,108,1.6,212.60724233983288,307.0,64.84122562674095,0.1615598885793872,10019.465181058496,5.635097493036212
HUL,27,Haas F1 Team,44.0,4.0,MEDIUM,7.0,True,14.0,97.25,35.091,43.363,18.796,,,1,True,2023,Japan,R,0 days 02:20:22.465000,27.1,44.0,1012.7,False,36.9,114,1.8,214.86666666666667,307.0,65.55,0.15,10086.158333333333,5.636111111111111
HUL,27,Haas F1 Team,45.0,4.0,MEDIUM,8.0,True,14.0,99.136,35.245,44.803,19.088,,,1,False,2023,Japan,R,0 days 02:21:22.464000,27.1,44.0,1012.7,False,36.9,142,2.4,210.05420054200542,310.0,60.769647696476966,0.16260162601626016,9903.382113821139,5.658536585365853
HUL,27,Haas F1 Team,46.0,4.0,MEDIUM,9.0,True,14.0,97.811,35.499,43.524,18.788,,,1,False,2023,Japan,R,0 days 02:23:22.478000,27.2,45.0,1012.7,False,36.6,101,1.7,213.21447721179624,324.0,63.14745308310992,0.17962466487935658,9995.058981233244,5.656836461126005
HUL,27,Haas F1 Team,47.0,4.0,MEDIUM,10.0,True,14.0,97.628,35.265,43.522,18.841,,,1,False,2023,Japan,R,0 days 02:25:22.491000,27.1,45.0,1012.9,False,36.8,126,1.5,212.15363881401618,308.0,64.74932614555256,0.16981132075471697,10005.167115902965,5.646900269541779
HUL,27,Haas F1 Team,48.0,4.0,MEDIUM,11.0,True,14.0,97.86,35.417,43.517,18.926,,,1,False,2023,Japan,R,0 days 02:26:22.506000,27.1,46.0,1012.7,False,36.6,104,2.2,211.60664819944597,306.0,64.64542936288089,0.18282548476454294,9979.157894736842,5.642659279778393
