year,gp,session_code,Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime,PitOutTime,PitInTime,Deleted,speed_mean,speed_max,speed_std,throttle_mean,throttle_std,brake_ratio,rpm_mean,gear_mean,drs_ratio,avg_distance_to_car_ahead,dirty_air_pct,dirty_air_score_mean,cornering_intensity,brake_pressure_mean,accel_proxy_std,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindSpeed,WindDirection,is_sc,is_vsc,is_yellow,quali_position,grid_position,gap_to_pole_ms
2026,Australian Grand Prix,R,NOR,1,McLaren,41,3.0,MEDIUM,7.0,6.0,1,83.762,,,False,225.61939876357164,316.0,63.63850742401634,65.74237557154949,42.90598123149889,0.13009404388714735,10760.106622298083,5.90282131661442,0.0,919.3073914591922,0.023510971786833857,0.016494462601173546,0.03577329310950665,13.009404388714733,4.970566414106638,25.0,35.4,52.5,1011.8,0.0,1.7,116.0,0,0,0,6.0,6.0,957.0
2026,Australian Grand Prix,R,NOR,1,McLaren,42,3.0,MEDIUM,8.0,5.0,1,83.347,,,False,225.90342666675807,315.0,63.571602685483896,67.61948346783771,42.053451094678685,0.11550632911392406,10731.781278392118,5.939873417721519,0.0,2091.181115101765,0.006329113924050633,0.005995809892170653,0.036909799579276176,11.550632911392405,4.865873991551268,25.0,35.4,52.8,1011.8,0.0,2.8,96.0,0,0,0,6.0,6.0,957.0
2026,Australian Grand Prix,R,NOR,1,McLaren,43,3.0,MEDIUM,9.0,5.0,1,83.286,,,False,224.37157371162183,318.0,63.942150478393785,66.02468531654623,42.4847389586206,0.13629160063391443,10759.447967916363,5.916006339144215,0.0,2148.6261462765547,0.0,0.0,0.03611955408313972,13.629160063391442,4.818702262429528,25.1,35.5,52.6,1011.6,0.0,1.3,99.0,0,0,0,6.0,6.0,957.0
2026,Australian Grand Prix,R,NOR,1,McLaren,44,3.0,MEDIUM,10.0,5.0,1,83.192,,,False,226.6164422389253,317.0,64.67481476044325,65.17530356242196,42.5727101800311,0.11147011308562198,10815.505230367422,5.909531502423263,0.0,2178.3253051272977,0.0,0.0,0.03607167442782306,11.147011308562197,4.9655268550564635,25.2,36.1,53.2,1011.6,0.0,4.3,100.0,0,0,0,6.0,6.0,957.0
2026,Australian Grand Prix,R,NOR,1,McLaren,45,3.0,MEDIUM,11.0,5.0,1,82.886,,,False,227.53880287868137,319.0,64.94495636103926,67.08396058115954,42.001132668351545,0.11183144246353323,10735.472540105899,5.9708265802269045,0.0,2040.5368293575639,0.07293354943273905,0.06946995103689749,0.037046515388755995,11.183144246353322,4.856015800744609,25.1,36.6,52.5,1011.7,0.0,2.0,110.0,0,0,0,6.0,6.0,957.0
2026,Australian Grand Prix,R,NOR,1,McLaren,46,3.0,MEDIUM,12.0,5.0,1,82.908,,,False,227.014818061838,323.0,66.37190620030044,65.02758055178815,42.449147669232886,0.195,10757.830192550586,5.95,0.0,2197.981347672685,0.0,0.0,0.03762797702356595,19.5,5.209472443369517,25.1,36.2,51.4,1011.7,0.0,4.2,104.0,0,0,0,6.0,6.0,957.0
2026,Australian Grand Prix,R,NOR,1,McLaren,47,3.0,MEDIUM,13.0,5.0,1,82.778,,,False,224.8603022664214,322.0,65.27408706913707,66.91630328131883,41.249154601878764,0.1339712918660287,10762.11876517218,5.8644338118022326,0.0,2193.2692366645965,0.014354066985645933,0.01422499483135418,0.035884589283227214,13.397129186602871,4.733855388935526,25.1,35.6,51.4,1011.6,0.0,2.9,140.0,0,0,0,6.0,6.0,957.0
2026,Australian Grand Prix,R,NOR,1,McLaren,48,3.0,MEDIUM,14.0,5.0,1,82.953,,,False,228.01982333689344,319.0,65.02540387185432,67.81423473310842,41.26553486428017,0.11165048543689321,10785.026707375673,5.946601941747573,0.0,2219.5404297068644,0.0,0.0,0.03682510087290544,11.16504854368932,5.31812171007352,25.1,35.4,52.4,1011.6,0.0,4.0,106.0,0,0,0,6.0,6.0,957.0
2026,Australian Grand Prix,R,NOR,1,McLaren,49,3.0,MEDIUM,15.0,5.0,1,82.804,,,False,227.9512680111006,315.0,63.30364596126857,67.99820807119562,41.626472903827626,0.11717495987158909,10734.56389776883,6.019261637239166,0.0,2234.802942286478,0.0,0.0,0.04294184843333069,11.717495987158909,5.189852250630596,25.2,35.8,52.5,1011.7,0.0,2.2,116.0,0,0,0,6.0,6.0,957.0
2026,Australian Grand Prix,R,NOR,1,McLaren,50,3.0,MEDIUM,16.0,5.0,1,82.763,,,False,227.61718426007744,315.0,62.50737464946133,68.81262811609605,41.296548930299366,0.14539579967689822,10723.793355393202,6.021001615508886,0.0,2194.2257597418316,0.0,0.0,0.048203442222907136,14.539579967689821,4.7309348914118425,25.2,36.5,53.0,1011.6,0.0,2.6,116.0,0,0,0,6.0,6.0,957.0
2026,Australian Grand Prix,R,NOR,1,McLaren,51,3.0,MEDIUM,17.0,5.0,1,82.598,,,False,228.5848829736623,316.0,63.41078292922738,67.57549392055377,41.82705428020084,0.12841091492776885,10795.308219048131,5.996789727126806,0.0,2186.5268516687474,0.0,0.0,0.036449994280064936,12.841091492776886,4.854100104601776,25.2,36.4,52.0,1011.6,0.0,2.2,110.0,0,0,0,6.0,6.0,957.0
2026,Australian Grand Prix,R,NOR,1,McLaren,52,3.0,MEDIUM,18.0,5.0,1,82.784,,,False,225.31808427632038,319.0,64.50648779999447,67.6812607310958,41.2226189477148,0.12439418416801293,10752.969310588753,5.935379644588045,0.0,2178.6849322089333,0.0,0.0,0.03823544826381894,12.439418416801292,4.811105315734103,25.3,35.9,52.0,1011.6,0.0,2.3,125.0,0,0,0,6.0,6.0,957.0
