year,gp,session_code,Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime,PitOutTime,PitInTime,Deleted,speed_mean,speed_max,speed_std,throttle_mean,throttle_std,brake_ratio,rpm_mean,gear_mean,drs_ratio,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindSpeed,WindDirection,is_sc,is_vsc,is_yellow,quali_position,grid_position,gap_to_pole_ms
2026,Miami Grand Prix,Q,HUL,27,Audi,2,1.0,MEDIUM,8.0,,1,91.503,,,False,211.45906432748538,346.0,88.15483790159371,66.44736842105263,39.78359911383557,0.17251461988304093,10627.298245614034,4.93859649122807,0.0,33.8,52.3,30.8,1010.5,0.0,3.5,296.0,0,0,0,,,
2026,Miami Grand Prix,Q,HUL,27,Audi,3,1.0,MEDIUM,9.0,,1,140.248,,0 days 00:18:54.450000,False,135.10271317829458,293.0,99.93717984291165,39.61434108527132,42.880467272938745,0.22868217054263565,8052.608527131783,3.133720930232558,0.0,33.9,52.0,31.3,1010.4,0.0,4.3,320.0,0,0,0,,,
2026,Miami Grand Prix,Q,HUL,27,Audi,4,2.0,SOFT,1.0,,1,,0 days 00:20:09.841000,,False,127.01627486437613,290.0,88.88077070612978,35.99095840867993,40.33166292187265,0.24593128390596744,8774.316455696202,3.0452079566003616,0.0,33.8,52.2,31.7,1010.3,0.0,2.9,303.0,0,0,0,,,
2026,Miami Grand Prix,Q,HUL,27,Audi,5,2.0,SOFT,2.0,,1,89.645,,,False,214.3216374269006,344.0,89.29017278328418,68.31871345029239,39.6665818201663,0.1695906432748538,10749.368421052632,4.918128654970761,0.0,33.8,53.1,32.1,1010.3,0.0,3.3,319.0,0,0,0,,,
2026,Miami Grand Prix,Q,HUL,27,Audi,6,2.0,SOFT,3.0,,1,115.162,,0 days 00:25:23.002000,False,167.122969837587,303.0,72.17814657673455,41.98375870069606,39.777254407071574,0.18329466357308585,10089.656612529003,3.8422273781902554,0.0,33.8,53.0,31.0,1010.3,0.0,3.7,298.0,0,0,0,,,
2026,Miami Grand Prix,Q,HUL,27,Audi,7,3.0,SOFT,1.0,,1,,0 days 00:28:00.785000,,False,68.48761904761905,298.0,86.66184206672573,42.82857142857143,46.69891332847257,0.3219047619047619,5637.171428571429,1.7323809523809524,0.0,33.8,52.3,30.7,1010.1,0.0,3.5,290.0,0,0,0,,,
2026,Miami Grand Prix,Q,HUL,27,Audi,8,3.0,SOFT,2.0,,1,104.841,,0 days 00:31:50.620000,False,181.7766497461929,336.0,83.75412860854232,55.59137055837564,39.121368228383965,0.1802030456852792,10233.530456852792,4.230964467005077,0.0,33.8,51.7,31.3,1010.2,0.0,3.6,294.0,0,0,0,,,
2026,Miami Grand Prix,Q,HUL,27,Audi,9,4.0,SOFT,1.0,,12,,0 days 00:42:05.573000,,False,26.66704331450094,290.0,66.14529138819859,83.9939736346516,38.78160355788272,0.7627118644067796,1937.4659133709981,0.6207156308851224,0.0,33.8,51.7,31.3,1010.2,0.0,3.6,294.0,0,0,0,,,
2026,Miami Grand Prix,Q,HUL,27,Audi,10,4.0,SOFT,2.0,,1,89.915,,,False,210.801775147929,345.0,88.67788739010999,67.15384615384616,40.68610389856841,0.1834319526627219,10811.073964497042,4.825443786982248,0.0,34.0,52.6,30.3,1010.1,0.0,3.0,295.0,0,0,0,,,
2026,Miami Grand Prix,Q,HUL,27,Audi,11,4.0,SOFT,3.0,,1,116.234,,0 days 00:47:15.200000,False,166.02107728337236,293.0,72.31511654230309,46.64168618266979,39.48162281205166,0.1686182669789227,10068.529274004684,3.812646370023419,0.0,34.0,52.8,30.6,1010.1,0.0,2.8,287.0,0,0,0,,,
2026,Miami Grand Prix,Q,HUL,27,Audi,12,5.0,SOFT,1.0,,1,,0 days 00:53:09.532000,,False,41.83467278989667,291.0,78.05406300959149,69.06314580941446,46.431986624976176,0.595292766934558,3366.5642939150403,0.9672789896670494,0.0,34.0,52.8,30.6,1010.1,0.0,2.8,287.0,0,0,0,,,
2026,Miami Grand Prix,Q,HUL,27,Audi,13,5.0,SOFT,2.0,,1,89.439,,,False,214.9375,342.0,87.18506115189518,69.53571428571429,40.1197301901826,0.16071428571428573,10811.425595238095,4.955357142857143,0.0,34.1,51.5,28.8,1010.2,0.0,3.1,288.0,0,0,0,,,
2026,Miami Grand Prix,Q,HUL,27,Audi,14,5.0,SOFT,3.0,,1,123.45,,0 days 00:58:32.798000,False,155.20770877944327,273.0,61.81400962517122,34.78800856531049,29.186539788470313,0.12419700214132762,9918.843683083513,3.5802997858672376,0.0,34.1,51.5,28.8,1010.2,0.0,3.1,288.0,0,0,0,,,
2026,Miami Grand Prix,Q,LAW,30,Racing Bulls,1,1.0,SOFT,1.0,,1,,0 days 00:13:29.245000,,False,156.18993135011442,271.0,70.26811751254438,47.64759725400457,39.57514423513727,0.13958810068649885,9828.578947368422,3.6361556064073226,0.0,33.9,52.0,30.8,1010.4,0.0,4.2,289.0,0,0,0,,,
2026,Miami Grand Prix,Q,LAW,30,Racing Bulls,2,1.0,SOFT,2.0,,1,96.044,,0 days 00:16:56.565000,False,202.20833333333334,344.0,91.11628027983488,60.858333333333334,41.356988375184926,0.20555555555555555,10760.208333333334,4.736111111111111,0.0,33.8,52.3,30.8,1010.5,0.0,3.5,296.0,0,0,0,,,
2026,Miami Grand Prix,Q,LAW,30,Racing Bulls,3,2.0,SOFT,1.0,,1,,0 days 00:18:54.215000,,False,84.57487922705315,276.0,92.72115206625323,23.868357487922705,35.84287642990259,0.12681159420289856,5760.341787439614,1.9685990338164252,0.0,33.9,52.0,31.3,1010.4,0.0,4.3,320.0,0,0,0,,,
2026,Miami Grand Prix,Q,LAW,30,Racing Bulls,4,2.0,SOFT,2.0,,1,89.909,,,False,215.96696696696696,343.0,87.21001235483016,67.67867867867868,40.43523076978142,0.15915915915915915,10950.105105105105,5.111111111111111,0.0,33.8,53.1,32.1,1010.3,0.0,3.3,319.0,0,0,0,,,
2026,Miami Grand Prix,Q,LAW,30,Racing Bulls,5,2.0,SOFT,3.0,,1,114.981,,0 days 00:24:07.420000,False,166.55981941309255,288.0,67.95605388555035,41.9706546275395,36.865004389875175,0.16252821670428894,9982.338600451467,3.961625282167043,0.0,33.8,53.1,32.1,1010.3,0.0,3.3,319.0,0,0,0,,,
2026,Miami Grand Prix,Q,LAW,30,Racing Bulls,6,3.0,SOFT,1.0,,1,,0 days 00:27:03.893000,,False,62.52993744414656,272.0,81.17403699360196,17.31456657730116,30.96020402166818,0.10187667560321716,4534.099195710456,1.454870420017873,0.0,33.8,52.3,30.7,1010.1,0.0,3.5,290.0,0,0,0,,,
2026,Miami Grand Prix,Q,LAW,30,Racing Bulls,7,3.0,SOFT,2.0,,1,89.595,,,False,219.19230769230768,343.0,87.37915775905884,67.38165680473372,41.38649582189814,0.15088757396449703,10984.804733727811,5.189349112426036,0.0,33.9,52.3,31.0,1010.2,0.0,3.4,312.0,0,0,0,,,
2026,Miami Grand Prix,Q,LAW,30,Racing Bulls,8,3.0,SOFT,3.0,,1,116.101,,0 days 00:32:36.562000,False,165.58904109589042,288.0,71.57246615608695,39.68036529680365,39.516217773758925,0.13926940639269406,9948.735159817352,3.9200913242009134,0.0,33.8,51.7,31.3,1010.2,0.0,3.6,294.0,0,0,0,,,
2026,Miami Grand Prix,Q,LAW,30,Racing Bulls,9,4.0,SOFT,1.0,,12,,0 days 00:43:19.644000,,False,25.001405481377372,280.0,62.01958983665751,83.6784961349262,38.568200492978576,0.7768798313422347,1803.478566408995,0.5491918482080113,0.0,33.8,51.7,31.3,1010.2,0.0,3.6,294.0,0,0,0,,,
2026,Miami Grand Prix,Q,LAW,30,Racing Bulls,10,4.0,SOFT,2.0,,1,89.583,,,False,212.15615615615616,343.0,87.09321761110368,65.61261261261261,41.42648543944488,0.16816816816816818,10918.129129129129,5.021021021021021,0.0,34.0,52.8,30.6,1010.1,0.0,2.8,287.0,0,0,0,,,
2026,Miami Grand Prix,Q,LAW,30,Racing Bulls,11,4.0,SOFT,3.0,,1,,,0 days 00:48:48.267000,False,125.40246045694201,286.0,95.18822010867007,31.42706502636204,39.51134672111081,0.21968365553602812,7660.991212653778,2.9789103690685415,0.0,34.0,52.8,30.6,1010.1,0.0,2.8,287.0,0,0,0,,,
2026,Miami Grand Prix,Q,LAW,30,Racing Bulls,12,5.0,SOFT,1.0,,1,,0 days 00:53:17.011000,,False,57.4515625,292.0,84.27058598894546,15.43359375,29.729538669192202,0.10078125,4647.26015625,1.33359375,0.0,34.0,52.8,30.6,1010.1,0.0,2.8,287.0,0,0,0,,,
2026,Miami Grand Prix,Q,LAW,30,Racing Bulls,13,5.0,SOFT,2.0,,1,89.499,,,False,215.83783783783784,344.0,88.40557625728856,66.69669669669669,41.28516633047321,0.17417417417417416,10910.15015015015,5.093093093093093,0.0,34.1,51.5,28.8,1010.2,0.0,3.1,288.0,0,0,0,,,
2026,Miami Grand Prix,Q,LAW,30,Racing Bulls,14,5.0,SOFT,3.0,,1,128.02,,0 days 00:58:45.736000,False,150.41078838174275,284.0,62.158516825372985,33.912863070539416,34.20490841024652,0.10580912863070539,9586.558091286308,3.5726141078838176,0.0,34.1,51.5,28.8,1010.2,0.0,3.1,288.0,0,0,0,,,
2026,Miami Grand Prix,Q,BEA,87,Haas F1 Team,1,1.0,SOFT,1.0,,1,,0 days 00:12:58.909000,,False,161.66746411483254,273.0,64.8947640546396,47.05263157894737,31.46505968638511,0.14832535885167464,10057.717703349283,3.715311004784689,0.0,33.9,52.0,30.8,1010.4,0.0,4.2,289.0,0,0,0,,,
2026,Miami Grand Prix,Q,BEA,87,Haas F1 Team,2,1.0,SOFT,2.0,,1,90.203,,,False,211.71597633136093,343.0,88.14441774164871,64.94970414201184,40.294617711667385,0.1863905325443787,10674.174556213018,5.050295857988166,0.0,33.9,52.0,30.8,1010.4,0.0,4.2,289.0,0,0,0,,,
2026,Miami Grand Prix,Q,BEA,87,Haas F1 Team,3,1.0,SOFT,3.0,,1,115.504,,0 days 00:18:10.911000,False,166.08095238095237,288.0,67.9954590583182,42.44761904761905,32.16944427054237,0.2119047619047619,9885.485714285714,3.9642857142857144,0.0,33.9,52.0,31.1,1010.4,0.0,5.5,299.0,0,0,0,,,
2026,Miami Grand Prix,Q,BEA,87,Haas F1 Team,4,2.0,SOFT,1.0,,1,,0 days 00:19:52.934000,,False,85.25,274.0,85.4700838064713,37.59390243902439,37.99543333385401,0.3170731707317073,6393.335365853659,1.9646341463414634,0.0,33.9,52.0,31.3,1010.4,0.0,4.3,320.0,0,0,0,,,
2026,Miami Grand Prix,Q,BEA,87,Haas F1 Team,5,2.0,SOFT,2.0,,1,89.34,,,False,216.35,343.0,88.48914321020798,66.76176470588236,40.39669453098878,0.17352941176470588,10762.95588235294,5.155882352941177,0.0,33.8,53.1,32.1,1010.3,0.0,3.3,319.0,0,0,0,,,
2026,Miami Grand Prix,Q,BEA,87,Haas F1 Team,6,2.0,SOFT,3.0,,1,117.187,,0 days 00:25:18.377000,False,164.75626423690204,304.0,78.25060608214007,46.13211845102506,37.44263000100728,0.23234624145785876,9902.268792710705,3.8724373576309796,0.0,33.8,53.0,31.0,1010.3,0.0,3.7,298.0,0,0,0,,,
2026,Miami Grand Prix,Q,BEA,87,Haas F1 Team,7,3.0,SOFT,1.0,,12,,0 days 00:42:44.646000,,False,16.234516353514266,280.0,51.46086726230915,92.78775226165622,29.61172869672112,0.8640686615634423,1107.5376942704709,0.39062862444908375,0.0,33.8,52.3,30.7,1010.1,0.0,3.5,290.0,0,0,0,,,
2026,Miami Grand Prix,Q,BEA,87,Haas F1 Team,8,3.0,SOFT,2.0,,1,90.022,,,False,212.2827380952381,342.0,88.09547297025875,65.57440476190476,40.32747072613186,0.17857142857142858,10727.72619047619,5.0625,0.0,34.0,52.8,30.6,1010.1,0.0,2.8,287.0,0,0,0,,,
2026,Miami Grand Prix,Q,BEA,87,Haas F1 Team,9,3.0,SOFT,3.0,,1,119.814,,0 days 00:48:10.973000,False,160.57752808988764,278.0,64.41487460557906,37.620224719101124,28.526612277967665,0.2202247191011236,9737.25617977528,3.8629213483146065,0.0,34.0,52.8,30.6,1010.1,0.0,2.8,287.0,0,0,0,,,
2026,Miami Grand Prix,Q,BEA,87,Haas F1 Team,10,4.0,SOFT,1.0,,1,,0 days 00:53:46.893000,,False,42.0928738317757,272.0,73.45118582859222,56.97721962616822,46.897591102080284,0.49065420560747663,3675.0560747663553,1.0186915887850467,0.0,34.0,52.8,30.6,1010.1,0.0,2.8,287.0,0,0,0,,,
2026,Miami Grand Prix,Q,BEA,87,Haas F1 Team,11,4.0,SOFT,2.0,,1,89.567,,,False,215.94294294294295,343.0,89.4411012348807,67.55855855855856,39.86748033519844,0.17417417417417416,10721.531531531531,5.1591591591591595,0.0,34.1,51.5,28.8,1010.2,0.0,3.1,288.0,0,0,0,,,
2026,Miami Grand Prix,Q,BEA,87,Haas F1 Team,12,4.0,SOFT,3.0,,12,122.916,,0 days 00:59:19.354000,False,156.62417582417584,282.0,64.64659491129757,37.903296703296704,33.3869235347706,0.23516483516483516,9755.23076923077,3.7120879120879122,0.0,34.0,52.1,28.9,1010.1,0.0,2.7,290.0,0,0,0,,,
2026,Miami Grand Prix,Q,SAI,55,Williams,1,1.0,SOFT,1.0,,1,,0 days 00:13:42.672000,,False,141.34728033472803,280.0,73.48886239527631,43.97907949790795,38.7174301019601,0.16527196652719664,9443.36820083682,2.9707112970711296,0.0,33.9,52.0,30.8,1010.4,0.0,4.2,289.0,0,0,0,,,
2026,Miami Grand Prix,Q,SAI,55,Williams,2,1.0,SOFT,2.0,,1,92.426,,,False,208.50867052023122,344.0,87.96449339658142,65.49421965317919,41.0245062300362,0.2138728323699422,10241.06647398844,5.002890173410405,0.0,33.8,52.3,30.8,1010.5,0.0,3.5,296.0,0,0,0,,,
2026,Miami Grand Prix,Q,SAI,55,Williams,3,1.0,SOFT,3.0,,1,117.924,,0 days 00:19:14.227000,False,163.20794392523365,301.0,74.9151040665921,41.70794392523364,39.32577242759884,0.2570093457943925,9955.478971962617,3.586448598130841,0.0,33.9,52.0,31.3,1010.4,0.0,4.3,320.0,0,0,0,,,
2026,Miami Grand Prix,Q,SAI,55,Williams,4,2.0,SOFT,1.0,,1,146.324,0 days 00:19:46.669000,,False,129.05175600739372,291.0,86.53561192462895,37.53604436229205,39.39751230948226,0.20147874306839186,8546.918669131239,2.922365988909427,0.0,33.8,52.2,31.7,1010.3,0.0,2.9,303.0,0,0,0,,,
2026,Miami Grand Prix,Q,SAI,55,Williams,5,2.0,SOFT,2.0,,1,90.21,,,False,211.32463768115943,343.0,89.77510079423713,65.92753623188406,41.34818084655209,0.20579710144927535,10341.846376811594,5.017391304347826,0.0,33.8,53.1,32.1,1010.3,0.0,3.3,319.0,0,0,0,,,
2026,Miami Grand Prix,Q,SAI,55,Williams,6,2.0,SOFT,3.0,,1,115.738,,0 days 00:25:06.560000,False,164.9769053117783,295.0,76.71094387273031,46.75750577367206,40.20536224216483,0.24942263279445728,9872.570438799075,3.6581986143187066,0.0,33.8,53.0,31.0,1010.3,0.0,3.7,298.0,0,0,0,,,
2026,Miami Grand Prix,Q,SAI,55,Williams,7,3.0,SOFT,1.0,,1,,0 days 00:27:08.262000,,False,72.86632124352332,278.0,85.9333051926215,40.49326424870466,45.61101097106385,0.30569948186528495,5501.973056994819,1.6051813471502592,0.0,33.8,52.3,30.7,1010.1,0.0,3.5,290.0,0,0,0,,,
2026,Miami Grand Prix,Q,SAI,55,Williams,8,3.0,SOFT,2.0,,1,89.54,,,False,214.97321428571428,344.0,88.09473799537261,65.77083333333333,41.44722788082426,0.20535714285714285,10559.755952380952,4.997023809523809,0.0,33.9,52.3,31.0,1010.2,0.0,3.4,312.0,0,0,0,,,
2026,Miami Grand Prix,Q,SAI,55,Williams,9,3.0,SOFT,3.0,,1,116.705,,0 days 00:32:54.163000,False,167.46681922196797,329.0,77.21958397197179,41.57437070938215,38.29547224991371,0.2311212814645309,10023.114416475972,3.688787185354691,0.0,33.8,51.7,31.3,1010.2,0.0,3.6,294.0,0,0,0,,,
2026,Miami Grand Prix,Q,SAI,55,Williams,10,4.0,SOFT,1.0,,12,,0 days 00:42:14.073000,,False,28.773170731707317,283.0,68.53464030120277,78.91869918699187,42.610866518297634,0.7126016260162602,2034.9967479674797,0.6089430894308943,0.0,33.8,51.7,31.3,1010.2,0.0,3.6,294.0,0,0,0,,,
2026,Miami Grand Prix,Q,SAI,55,Williams,11,4.0,SOFT,2.0,,1,90.224,,,False,211.4319526627219,344.0,89.20314785518343,64.62721893491124,41.25792899555636,0.20118343195266272,10418.621301775149,4.9674556213017755,0.0,34.0,52.8,30.6,1010.1,0.0,2.8,287.0,0,0,0,,,
2026,Miami Grand Prix,Q,SAI,55,Williams,12,4.0,SOFT,3.0,,1,118.056,,0 days 00:47:26.736000,False,162.13194444444446,315.0,76.14264119277247,40.54398148148148,39.208324686401404,0.2361111111111111,9662.226851851852,3.7268518518518516,0.0,34.0,52.8,30.6,1010.1,0.0,2.8,287.0,0,0,0,,,
2026,Miami Grand Prix,Q,SAI,55,Williams,13,5.0,SOFT,1.0,,1,,0 days 00:52:16.392000,,False,46.989756722151085,292.0,82.48284365749493,56.65428937259923,48.78143094756704,0.5057618437900128,3516.541613316261,1.0512163892445583,0.0,34.0,52.8,30.6,1010.1,0.0,2.8,287.0,0,0,0,,,
2026,Miami Grand Prix,Q,SAI,55,Williams,14,5.0,SOFT,2.0,,1,89.568,,,False,214.69461077844312,343.0,89.20332832738298,65.47604790419162,41.837068078620376,0.20059880239520958,10391.652694610779,5.140718562874252,0.0,34.1,50.8,29.6,1010.0,0.0,3.9,295.0,0,0,0,,,
2026,Miami Grand Prix,Q,SAI,55,Williams,15,5.0,SOFT,3.0,,1,120.206,,0 days 00:57:49.963000,False,159.34451901565996,310.0,77.37795169318105,38.05816554809844,35.932375688732435,0.25727069351230425,9736.389261744966,3.530201342281879,0.0,34.1,51.5,28.8,1010.2,0.0,3.1,288.0,0,0,0,,,
2026,Miami Grand Prix,Q,OCO,31,Haas F1 Team,1,1.0,SOFT,1.0,,1,,0 days 00:13:15.073000,,False,149.2989247311828,273.0,69.60658301987948,42.89462365591398,33.17066100042389,0.14623655913978495,9459.124731182796,3.4623655913978495,0.0,33.9,52.0,30.8,1010.4,0.0,4.2,289.0,0,0,0,,,
2026,Miami Grand Prix,Q,OCO,31,Haas F1 Team,2,1.0,SOFT,2.0,,1,90.783,,,False,209.06231454005933,344.0,87.53651774359419,64.13056379821958,40.31092900936236,0.18991097922848665,10605.99703264095,4.982195845697329,0.0,33.8,52.3,30.8,1010.5,0.0,3.5,296.0,0,0,0,,,
2026,Miami Grand Prix,Q,OCO,31,Haas F1 Team,3,1.0,SOFT,3.0,,1,113.371,,0 days 00:18:37.637000,False,170.1601941747573,308.0,83.69850055755266,50.01456310679612,41.20260050793452,0.25,9525.728155339806,4.228155339805825,0.0,33.9,52.0,31.1,1010.4,0.0,5.5,299.0,0,0,0,,,
2026,Miami Grand Prix,Q,OCO,31,Haas F1 Team,4,2.0,SOFT,1.0,,1,,0 days 00:19:44.231000,,False,106.95865237366003,263.0,86.0179739707573,44.14548238897397,39.437906058949046,0.27105666156202146,7277.794793261868,2.459418070444104,0.0,33.9,52.0,31.3,1010.4,0.0,4.3,320.0,0,0,0,,,
2026,Miami Grand Prix,Q,OCO,31,Haas F1 Team,5,2.0,SOFT,2.0,,1,90.293,,,False,215.37175792507205,341.0,87.55231372948586,67.27089337175792,40.018873293982324,0.1642651296829971,10591.809798270893,5.195965417867435,0.0,33.8,53.1,32.1,1010.3,0.0,3.3,319.0,0,0,0,,,
2026,Miami Grand Prix,Q,OCO,31,Haas F1 Team,6,2.0,SOFT,3.0,,1,,,0 days 00:25:00.194000,False,126.95936395759718,308.0,97.4937807444276,36.84452296819788,39.76453522907602,0.22968197879858657,7574.856890459364,3.07773851590106,0.0,33.8,53.0,31.0,1010.3,0.0,3.7,298.0,0,0,0,,,
2026,Miami Grand Prix,Q,OCO,31,Haas F1 Team,7,3.0,SOFT,1.0,,1,,0 days 00:27:24.549000,,False,84.62575210589651,274.0,87.3591714132291,40.13598074608905,40.0453904237127,0.2490974729241877,6258.413959085439,2.0312876052948257,0.0,33.8,52.3,30.7,1010.1,0.0,3.5,290.0,0,0,0,,,
2026,Miami Grand Prix,Q,OCO,31,Haas F1 Team,8,3.0,SOFT,2.0,,1,89.838,,,False,211.08035714285714,342.0,86.65503456805884,65.23809523809524,41.49256190782252,0.18154761904761904,10649.925595238095,5.0625,0.0,33.9,52.3,31.0,1010.2,0.0,3.4,312.0,0,0,0,,,
2026,Miami Grand Prix,Q,OCO,31,Haas F1 Team,9,3.0,SOFT,3.0,,1,120.809,,0 days 00:32:52.494000,False,158.52643171806167,282.0,61.19947450356896,38.00440528634361,27.475696312111552,0.14757709251101322,9530.885462555067,3.907488986784141,0.0,33.8,51.7,31.3,1010.2,0.0,3.6,294.0,0,0,0,,,
2026,Miami Grand Prix,Q,OCO,31,Haas F1 Team,10,4.0,SOFT,1.0,,12,,0 days 00:42:39.915000,,False,26.691006917755573,269.0,63.55107827570328,86.48885472713297,35.36299475760622,0.7855495772482706,1865.619139123751,0.6249039200614912,0.0,33.8,51.7,31.3,1010.2,0.0,3.6,294.0,0,0,0,,,
2026,Miami Grand Prix,Q,OCO,31,Haas F1 Team,11,4.0,SOFT,2.0,,1,89.911,,,False,213.1449704142012,341.0,87.49511044328592,65.73668639053254,40.51726250740832,0.19230769230769232,10616.621301775149,5.127218934911243,0.0,34.0,52.8,30.6,1010.1,0.0,2.8,287.0,0,0,0,,,
2026,Miami Grand Prix,Q,OCO,31,Haas F1 Team,12,4.0,SOFT,3.0,,1,122.969,,0 days 00:48:08.598000,False,155.81456953642385,277.0,57.49737246480335,36.790286975717436,25.78068998775821,0.16997792494481237,9430.139072847682,3.9094922737306845,0.0,34.0,52.8,30.6,1010.1,0.0,2.8,287.0,0,0,0,,,
2026,Miami Grand Prix,Q,OCO,31,Haas F1 Team,13,5.0,SOFT,1.0,,1,,0 days 00:53:42.286000,,False,42.64357017028773,270.0,72.52743978923792,59.01233118027011,46.62910095469622,0.5143863769817968,3654.879036993541,1.0182031708749266,0.0,34.0,52.8,30.6,1010.1,0.0,2.8,287.0,0,0,0,,,
2026,Miami Grand Prix,Q,OCO,31,Haas F1 Team,14,5.0,SOFT,2.0,,1,89.772,,,False,213.68955223880596,342.0,87.97287472240895,66.3731343283582,40.42026075704523,0.19402985074626866,10644.346268656716,5.13134328358209,0.0,34.1,51.5,28.8,1010.2,0.0,3.1,288.0,0,0,0,,,
2026,Miami Grand Prix,Q,OCO,31,Haas F1 Team,15,5.0,SOFT,3.0,,12,124.091,,0 days 00:59:15.757000,False,154.49565217391304,279.0,58.78591918802252,38.06956521739131,26.175034002639052,0.16521739130434782,9455.378260869566,3.8260869565217392,0.0,34.0,52.1,28.9,1010.1,0.0,2.7,290.0,0,0,0,,,
2026,Miami Grand Prix,Q,ALB,23,Williams,1,1.0,SOFT,1.0,,1,,0 days 00:13:35.458000,,False,149.751677852349,270.0,75.82357141815801,49.4675615212528,41.62999736742473,0.12080536912751678,8981.20581655481,3.5123042505592843,0.0,33.9,52.0,30.8,1010.4,0.0,4.2,289.0,0,0,0,,,
2026,Miami Grand Prix,Q,ALB,23,Williams,2,1.0,SOFT,2.0,,1,102.439,,,True,189.43814432989691,345.0,95.4677795865351,58.394329896907216,43.23562829808494,0.2036082474226804,9819.453608247422,4.510309278350515,0.0,33.8,52.3,30.8,1010.5,0.0,3.5,296.0,0,0,0,,,
2026,Miami Grand Prix,Q,ALB,23,Williams,3,1.0,SOFT,3.0,,1,106.414,,0 days 00:18:58.356000,False,178.3025641025641,307.0,78.21544790902236,49.297435897435896,40.28202305723092,0.2282051282051282,9799.779487179487,4.225641025641026,0.0,33.9,52.0,31.3,1010.4,0.0,4.3,320.0,0,0,0,,,
2026,Miami Grand Prix,Q,ALB,23,Williams,4,2.0,SOFT,1.0,,1,132.423,0 days 00:19:28.151000,,False,146.78073770491804,278.0,82.437675281513,44.17622950819672,41.634097053972226,0.2069672131147541,9128.651639344262,3.2889344262295084,0.0,33.8,52.2,31.7,1010.3,0.0,2.9,303.0,0,0,0,,,
2026,Miami Grand Prix,Q,ALB,23,Williams,5,2.0,SOFT,2.0,,1,90.143,,,False,211.59171597633136,343.0,87.79771153484519,65.6508875739645,41.63893139260997,0.17455621301775148,10404.789940828403,5.088757396449704,0.0,33.8,53.1,32.1,1010.3,0.0,3.3,319.0,0,0,0,,,
2026,Miami Grand Prix,Q,ALB,23,Williams,6,2.0,SOFT,3.0,,1,110.992,,0 days 00:24:31.774000,False,172.91252955082743,278.0,70.07882771439016,45.12765957446808,35.16410769665349,0.1867612293144208,9832.813238770686,4.00709219858156,0.0,33.8,53.1,32.1,1010.3,0.0,3.3,319.0,0,0,0,,,
2026,Miami Grand Prix,Q,ALB,23,Williams,7,3.0,SOFT,1.0,,1,,0 days 00:26:59.940000,,False,70.67670682730923,283.0,88.51619900918453,33.596385542168676,43.29932916940578,0.24799196787148595,5448.192771084337,1.7178714859437751,0.0,33.8,52.3,30.7,1010.1,0.0,3.5,290.0,0,0,0,,,
2026,Miami Grand Prix,Q,ALB,23,Williams,8,3.0,SOFT,2.0,,1,89.72,,,False,211.80118694362017,343.0,88.89034308531534,64.67952522255193,41.39413450239643,0.21364985163204747,10502.183976261127,5.050445103857567,0.0,33.9,52.3,31.0,1010.2,0.0,3.4,312.0,0,0,0,,,
2026,Miami Grand Prix,Q,ALB,23,Williams,9,3.0,SOFT,3.0,,1,116.189,,0 days 00:32:28.926000,False,162.3272727272727,295.0,68.82950565736374,38.32727272727273,30.94910484157703,0.18863636363636363,9971.704545454546,3.5613636363636365,0.0,33.8,51.7,31.3,1010.2,0.0,3.6,294.0,0,0,0,,,
2026,Miami Grand Prix,Q,ALB,23,Williams,10,4.0,SOFT,1.0,,12,,0 days 00:42:17.729000,,False,27.4707467282525,281.0,66.50998771772201,75.20746728252502,44.91453903112449,0.6893764434180139,1954.076597382602,0.613548883756736,0.0,33.8,51.7,31.3,1010.2,0.0,3.6,294.0,0,0,0,,,
2026,Miami Grand Prix,Q,ALB,23,Williams,11,4.0,SOFT,2.0,,1,90.129,,,False,213.3735294117647,343.0,89.12106978123599,64.09705882352941,41.65449251264749,0.20294117647058824,10465.011764705883,5.0588235294117645,0.0,34.0,52.8,30.6,1010.1,0.0,2.8,287.0,0,0,0,,,
2026,Miami Grand Prix,Q,ALB,23,Williams,12,4.0,SOFT,3.0,,1,115.166,,0 days 00:47:36.271000,False,165.7542168674699,292.0,67.82399305634728,36.97831325301205,29.264032301102887,0.20963855421686747,9829.975903614459,3.7710843373493974,0.0,34.0,52.8,30.6,1010.1,0.0,2.8,287.0,0,0,0,,,
2026,Miami Grand Prix,Q,ALB,23,Williams,13,5.0,SOFT,1.0,,1,,0 days 00:54:02.578000,,False,38.72310969116081,274.0,74.35858925485326,44.19542066027689,48.41436359546188,0.47231096911608095,3579.545793397231,1.0425985090521832,0.0,34.0,52.8,30.6,1010.1,0.0,2.8,287.0,0,0,0,,,
2026,Miami Grand Prix,Q,ALB,23,Williams,14,5.0,SOFT,2.0,,1,89.946,,,False,212.68154761904762,343.0,87.83762029500949,65.08333333333333,41.755709830903214,0.18154761904761904,10490.75,5.011904761904762,0.0,34.1,51.5,28.8,1010.2,0.0,3.1,288.0,0,0,0,,,
